originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
5.1,,,add,,5.2,cyber,CyberEnterpriseSubTechniqueCode,A kind of specific representation for an enterprise sub-technique that describes 'how' an adversary achieves a tactical goal by performing an action.,cyber:CyberEnterpriseSubTechniqueCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberEnterpriseSubTechniqueOtherDescriptionText,A description of another enterprise sub-technique.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberEnterpriseTechniqueCode,An enterprise technique that describes 'how' an adversary achieves a tactical goal by performing an action.,cyber:CyberEnterpriseTechniqueCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberEnterpriseTechniqueOtherDescriptionText,A description of another enterprise technique.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberIncident,A cyber event that may require a response,cyber:CyberIncidentType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberIndicatorPatternDefensiveMeasureCode,A designation of the availability of an action to counteract the indicator of compromise.,cyber:CyberIndicatorPatternDefensiveMeasureCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberMobileTechniqueCode,A kind of specific representation for a mobile technique that describes 'how' an adversary achieves a tactical goal on a mobile platform by performing an action.,cyber:CyberMobileTechniqueCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberMobileTechniqueOtherDescriptionText,A description of another mobile technique.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetwork,A network of connected devices.,cyber:CyberNetworkType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkAugmentationPoint,An augmentation point for type cyber:CyberNetworkType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,CyberNetworkCategoryCode,A kind of cyber network.,cyber:CyberNetworkCategoryCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkDescriptionText,A description of a network.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkDHCPServer,A Dynamic Host Configuration Protocol (DHCP) server used by a network.,nc:ElectronicAddressType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkGateway,An IP Gateway used by the network.,nc:ElectronicAddressType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkIPv4NetworkMaskText,An IPV4 bitwise netmask referring to a specific network.,nc:ElectronicAddressType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkIPv6NetworkMaskText,An IPV6 bitwise netmask referring to a specific network.,nc:ElectronicAddressType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkLocation,A description of the physical location of the cyber network.,nc:LocationType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkName,A name of the network.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkOperationalStatusDescriptionText,A description of the operational status of the network.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkOwnerEntity,A name of the entity who owns the network.,nc:EntityType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkOwnerPerson,A person who owns the network.,nc:PersonType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkProtectedStatusIndicator,True if the network is currently protected due to the inclusion of sensitive or restricted information; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkSecurityOwnerEntity,A name of the entity who secures the network.,nc:EntityType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberNetworkSecurityOwnerPerson,A person who secures the network.,nc:PersonType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberObservableInternetServiceProviderObjectAugmentationPoint,An augmentation point for type cyber:CyberObservableInternetServiceProviderObjectType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,CyberObservableObjectGapDuration,A duration between observations of the CyberObservableObject,niem-xs:duration,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberObservableObjectObservedDuration,A duration of the time during which the object was observed.,niem-xs:duration,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberOriginalNotifier,An entity who provided the original notification of a potential incident to the victim.,cyber:CyberOriginalNotifierType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberOriginalNotifierAugmentationPoint,An augmentation point for type cyber:CyberOriginalNotifierType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,CyberProcedureDescriptionText,A description of the specific implementation the adversary uses.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberTactic,A tactical goal and reason why an actor performs a technique or sub-technique.,cyber:CyberTacticType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberTacticAugmentationPoint,An augmentation point for type cyber:CyberTacticType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,CyberTacticCode,A kind of specific tactical goal and reason why an actor performs a technique or sub-technique.,cyber:CyberTacticCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberTacticOtherDescriptionText,A description of another tactic.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberTechnique,A representation of 'how' an adversary achieves a tactical goal by performing an action.,cyber:CyberTechniqueType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberTechniqueAugmentationPoint,An augmentation point for type cyber:CyberTechniqueType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,CyberTTP,"A description of the ""why,"" ""how,"" and specific implementation the adversary uses.",cyber:CyberTTPType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,CyberTTPAugmentationPoint,An augmentation point for type cyber:CyberTTPType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,ExtortedDataDecryptionKeySuccessRate,A percent of the extorted data recovered through the decryption key.,nc:PercentType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortedDataDecryptionKeyText,A decryption key provided to unencrypt files in an extortion incident.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortedDataRecoveredIndicator,True if any funds were recovered; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortedDataRecoveredPercent,A percent of the data recovered.,nc:PercentType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionCommunicationDetails,A set of details regarding communication with and from the adversary.,cyber:ExtortionCommunicationDetailsType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionCommunicationDetailsAugmentationPoint,An augmentation point for type cyber:ExtortionCommunicationDetailsType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,ExtortionCourseOfAction,A series of actions related to extortion demands.,cyber:ExtortionCourseOfActionType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionCourseOfActionAugmentationPoint,An augmentation point for type cyber:ExtortionCourseOfActionType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,ExtortionDemandAmount,An amount demanded during an extortion attempt.,nc:AmountType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionPaidAmount,An amount actually paid in response to an extortion demand.,nc:AmountType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionPaidDate,A date the extortion was paid.,nc:DateType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionPaidIndicator,True if the extortion demand was paid; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionPaidToDescriptionText,"A description of who received the extortion funds, including cryptocurrency wallet addresses.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,ExtortionTermText,"A term for completing the extortion demand, such a demand for a specific payment type.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentConsequence,A series of details about the consequences of an incident.,cyber:IncidentConsequenceType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentConsequenceAugmentationPoint,An augmentation point for type cyber:IncidentConsequenceType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,IncidentConsequenceContractsBreachIndicator,True if the incident consequences include the breach of a legal contract; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentConsequenceContractsDescriptionText,A description of the legal contract breach due to the incident.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentConsequenceDescriptionText,A description of the consequences of the incident.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentConsequenceRecoverabilityActualDuration,A duration of the time to potentially to recover from the consequences of the incident.,niem-xs:duration,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentConsequenceRecoverabilityAssessmentDescriptionText,A description of the potential to recover from the consequences of the incident.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentConsequenceRecoverabilityEstimatedDuration,An estimate of the duration to potentially to recover from the consequences of the incident.,niem-xs:duration,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentEstimatedSeverityDescriptionText,A description of how widespread the incident is believed to be.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentFunctionalImpactSeverityDescriptionText,A description of the level of severity of the functional impact of an incident.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentInformationalImpactSeverityDescriptionText,A description of the level of severity of the informational impact of an incident.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentOverallImpactSeverityCode,A level of severity of the impact of an incident against the business as a whole.,cyber:IncidentOverallImpactSeverityCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentOverallImpactSeverityDescriptionText,A description of the impact of an incident against the business as a whole.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentPotentialImpactText,An estimate of the overall national impact resulting from a total loss of service from the affected entity. This element is not selected by the reporting entity.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseApplicablePlan,A cyber incident response plan consisting of a detailed proposal for responding to the incident.,nc:PlanType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseCompleteContainmentDate,A date and time for the complete containment of the incident response.,nc:DateType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseContainmentCategoryCode,A category code for the description of the containment of the incident.,cyber:IncidentContainmentCategoryCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseEvidenceText,A description of the evidence collection.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseForensicsCategoryCode,A category code for the description of the forensics response.,cyber:IncidentResponseForensicsCategoryCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponsePlanActivatedIndicator,True if the applicable cyber incident response plan is activated; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseRecoverabilityActualDuration,An actual duration of time to recover.,niem-xs:duration,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseRecoverabilityEstimatedDuration,An estimated duration of time to recover.,niem-xs:duration,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseStatus,A status of the incident response activity.,cyber:IncidentResponseStatusType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentResponseStatusAugmentationPoint,An augmentation point for type cyber:IncidentResponseStatusType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,IncidentResponseStatusDescriptionText,A description of the incident response status.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentServicesImpactSeverityCode,A level of severity of the impact to internally-facing services by an incident.,cyber:IncidentServicesImpactSeverityCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentServicesImpactSeverityDescriptionText,A description of the severity of the impact to services by an incident.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentStandardOperatingProcedure,A set of step-by-step instructions compiled into a plan to carry out a response to a particular type of cyber incident.,nc:PlanType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,IncidentStandardOperatingProcedureActivatedIndicator,True if the applicable cyber Standard Operating Procedure (SOP) is activated; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,InfectedDeviceConnectionIndicator,True if an incident handler can connect to an impacted device; false otherwise,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,InvolvedEntity,"An external entity that is involved in a cyber incident, other than as a responding entity or victim.",nc:EntityType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,InvolvedEntityDescriptionText,"A description of an external entity's involvement in a cyber incident, other than as a responding entity or victim.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,InvolvedEntityName,"A name of an external entity that is involved in a cyber incident, other than as a responding entity or victim.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,MalwareHashAlgorithmText,An algorithm used to produce a hash.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,MalwareHashText,A hash value or code; a result of a function to map data of an arbitrary size to a fixed-size.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,MediaNotificationRequiredIndicator,True if the media must be notified of the incident; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,MediaNotifiedDescriptionText,An explanation of which media outlets were notified.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,MediaNotifiedIndicator,True if the media was notified of the incident; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,NotificationPromptedReasonDescriptionText,An explanation of how the notifying agency received their information.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,NotificationReasonDescriptionText,An explanation of why the notifying agency contacted the potential victim.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,NotifyingAgencyCategoryCode,A category code for an agency who provided the original notification of a potential incident.,cyber:NotifyingAgencyCategoryCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,NotifyingAgencyCategoryCodeDescriptionText,A description of another entity category.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,OriginalAgencyNotifier,An agency who provided the original notification of a potential incident.,nc:EntityType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,OriginalPersonNotifier,A person who provided the original notification of a potential incident.,nc:PersonType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformConduitText,"A logical grouping of communication channels, between or connecting two or more zones, that share common security requirements.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformCPSIndicator,True if the platform is a cyber-physical system; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformCriticalityRatingText,A description of the platform's business criticality rating.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformImpactRatingText,"A description of the platform's incident impact rating, to include Bulk Energy System (BES) impact ratings.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformLifeSafetyIndicator,True if the platform is responsible for life safety operations; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformOperationStatusIndicator,True if the platform is currently in operation; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformOwnerPerson,A person who owns the platform.,nc:PersonType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformPurposeText,A description of the platform's current use in the operating environment.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformSecurityOwnerEntity,A name of the entity who secures the platform.,nc:EntityType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformSecurityOwnerPerson,A person who secures the platform.,nc:PersonType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformServiceRemovalText,A description of the ability or limitations of the platform to be removed from service.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformStatus,A status or state of the platform.,nc:StatusType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformSubzoneText,"A collection of entities within a zone that represents a smaller partitioning of a System under Consideration (SuC) on the basis of their functional, logical, and physical (including location) relationship.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformValue,A fair market value in whole dollars of other property recovered in addition to the property of record,nc:ItemValueType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,PlatformZoneText,"A collection of entities that represents partitioning of a System under Consideration (SuC) on the basis of their functional, logical, and physical (including location) relationship.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,RansomwareIndicator,True if the malware is ransomware; false otherwise.,niem-xs:boolean,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,SecurityIncidentActualityCode,"An indication of actual status of the security incident, based on VERIS codes.",cyber:SecurityIncidentActualityCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,VulnerabilityExploitationAvailabilityCode,A kind of availability for a cyber exploit.,cyber:VulnerabilityExploitationAvailabilityCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,VulnerabilityExploitAvailability,A possibility for a vulnerability to be exploited.,cyber:VulnerabilityExploitAvailabilityType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,VulnerabilityExploitAvailabilityAugmentationPoint,An augmentation point for type cyber:VulnerabilityExploitAvailabilityType,,,TRUE,,TRUE
5.1,,,add,,5.2,cyber,VulnerabilityExploitDescriptionText,A description of a vulnerability.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,cyber,VulnerabilityWidespreadCode,An information about how many entities are impacted by a vulnerability.,cyber:VulnerabilityWidespreadCodeType,,TRUE,,FALSE
5.1,,,add,,5.2,iso_639-5,LanguageFamilyCode,A name of a living or extinct language family or group.,iso_639-5:LanguageFamilyCodeType,lrn-dev:LanguageFamilyAbstract,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,Course,A collection of learning activities that are studied with the intention of achieving learning outcomes.  A course is often the unit of achievement for learning and training opportunities.,lrn-dev:CourseType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseAcademicGradeScaleText,A grading scale used by an academic educational institution for an academic course.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseAcademicGradeStatusText,A set of additional information regarding the context of the given grade.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseAcademicGradeText,A final grade awarded for participation in the course.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseAddDate,A date an individual was added to an academic course at a school.,nc:DateType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseAdditionalInformationText,A set of additional information regarding the course.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseAdministratorInstructionText,An administrator instruction for the course,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseApplicableEducationLevelText,"An education level, grade level or primary instructional level at which a course is intended.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseAugmentationPoint,An augmentation point for type CourseType,,,TRUE,,TRUE
5.1,,,add,,5.2,lrn-dev,CourseBeginDate,"A year, month and day an instance of a course officially began.",nc:DateType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseCertificationDescriptionText,"A description of the certification or recognition associated with this course (ex. Networking, CAD, etc.).",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseCodeSystemName,A name of a system that is used to identify the organization of subject matter and related learning experiences provided for the instruction of students.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseCompletionSpecialRequirementText,"A special requirement needed for completion of the course (e.g., Learner must score above 80% to pass the course).",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseCreditBasisCategoryText,A kind of enrollment associated with the credit hours for the course.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseCreditLevelCategoryText,A kind of level of credit associated with the credit hours earned for the course.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseCreditUnitsCode,"A type of credit such as unit, semester, or quarter, associated with the credit hours earned for the course.",nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseDepartmentName,A name of a department with jurisdiction over this course.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseDescriptionText,A description of the course content and/or goals. Reference may be made to state or national content standards.,nc:TextType,,TRUE,,FALSE
5.1,,,add,,5.2,lrn-dev,CourseDistanceEducationProgramEnrollmentIndicator,True if an individual's enrollment in a program for which all the required coursework for program completion is able to be completed via distance education courses; false otherwise,niem-xs:boolean,,TRUE,,FALSE
