originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
3.1,j,RoadwayCurveLengthMeasure,modified,,3.2,st,RoadwayCurveLengthMeasure,A measurement of the curvature in the roadway expressed in terms of its length (use feet or meters).,nc:MeasureType,,TRUE,FALSE,
3.1,j,RoadwayCurveRadiusLengthMeasure,modified,,3.2,st,RoadwayCurveRadiusLengthMeasure,A measurement of the curvature in the roadway expressed in terms of its radius (use feet or meters).,nc:MeasureType,,TRUE,FALSE,
3.1,j,RoadwayCurveSuperelevationMeasure,modified,,3.2,st,RoadwayCurveSuperelevationMeasure,A measurement of the curvature in the roadway expressed in terms of its superelevation (use feet or meters).,nc:MeasureType,,TRUE,FALSE,
3.1,j,RoadwayFunctionalClass,modified,,3.2,st,RoadwayFunctionalClass,"A data concept for a character of service or function of streets or highways. The classification of rural and urban is determined by state and local officials in cooperation with each other and approved by the Federal Highway Administration, U.S. Department of Transportation.",,,TRUE,TRUE,
3.1,j,RoadwayFunctionalClassCode,modified,,3.2,st,RoadwayFunctionalClassCode,"A character of service or function of streets or highways. The classification of rural and urban is determined by state and local officials in cooperation with each other and approved by the Federal Highway Administration, U.S. Department of Transportat",st:RoadwayFunctionalClassCodeType,st:RoadwayFunctionalClass,TRUE,FALSE,
3.1,j,RoadwayGrade,modified,,3.2,st,RoadwayGrade,A data concept for a geometric or layout and inclination characteristics of the roadway in the direction of travel for this vehicle.,,,TRUE,TRUE,
3.1,j,RoadwayGradeCode,modified,,3.2,st,RoadwayGradeCode,A geometric or layout and inclination characteristics of the roadway in the direction of travel for this vehicle.,mmucc:RoadwayGradeCodeType,st:RoadwayGrade,TRUE,FALSE,
3.1,j,RoadwayGradeSlopePercent,modified,,3.2,st,RoadwayGradeSlopePercent,"An inclination of the roadway, expressed in the rate of rise or fall in feet (meters) per 100 feet (meters) of horizontal distance.",nc:PercentType,,TRUE,FALSE,
3.1,j,RoadwayHorizontalAlignment,modified,,3.2,st,RoadwayHorizontalAlignment,A data concept for a Horizontal Alignment. The geometric or layout and inclination characteristics of the roadway in the direction of travel for this vehicle.,,,TRUE,TRUE,
3.1,j,RoadwayHorizontalAlignmentCode,modified,,3.2,st,RoadwayHorizontalAlignmentCode,A Horizontal Alignment. The geometric or layout and inclination characteristics of the roadway in the direction of travel for this vehicle.,mmucc:RoadwayHorizontalAlignmentCodeType,st:RoadwayHorizontalAlignment,TRUE,FALSE,
3.1,j,RoadwayInclinationValue,modified,,3.2,st,RoadwayInclinationValue,"An inclination of the roadway, expressed in the rate of rise or fall in feet (meters) per 100 feet (meters) of horizontal distance.",niem-xs:decimal,,TRUE,FALSE,
3.1,j,RoadwayIntersectionAnnualAverageDailyTraffic,modified,,3.2,st,RoadwayIntersectionAnnualAverageDailyTraffic,A total entering vehicles for all approaches of an intersection. Actual or estimated traffic volume expressed as an average annual daily count.,st:RoadwayAnnualAverageDailyTrafficType,,TRUE,FALSE,
3.1,j,RoadwayIntersectionAverageAnnualDailyEnteringTrafficQuantity,modified,,3.2,st,RoadwayIntersectionAverageAnnualDailyEnteringTrafficQuantity,A total number of entering vehicles for all approaches of an intersection. Actual or estimated traffic volume expressed as an average annual daily count.,nc:QuantityType,,TRUE,FALSE,
3.1,j,RoadwayIntersectionTrafficControlCategory,modified,,3.2,st,RoadwayIntersectionTrafficControlCategory,A data concept for a type of traffic control device at intersection where crash occurred.,,,TRUE,TRUE,
3.1,j,RoadwayIntersectionTrafficControlCategoryCode,modified,,3.2,st,RoadwayIntersectionTrafficControlCategoryCode,A type of traffic control device at intersection where crash occurred.,st:RoadwayIntersectionTrafficControlCategoryCodeType,st:RoadwayIntersectionTrafficControlCategory,TRUE,FALSE,
3.1,j,RoadwayLaneWidthMeasure,modified,,3.2,st,RoadwayLaneWidthMeasure,A width of the lane(s) where crash occurred (use feet or meters).,nc:MeasureType,,TRUE,FALSE,
3.1,j,RoadwayLighting,modified,,3.2,st,RoadwayLighting,A data concept for a type of roadway illumination.,,,TRUE,TRUE,
3.1,j,RoadwayLightingCode,modified,,3.2,st,RoadwayLightingCode,A type of roadway illumination.,st:RoadwayLightingCodeType,st:RoadwayLighting,TRUE,FALSE,
3.1,j,RoadwayMedianWidthMeasure,modified,,3.2,st,RoadwayMedianWidthMeasure,"A width of portion of divided highway separating the road for traffic in opposing directions where the crash occurred. If a crash occurs at a mid-block section, the median width is based on the mid-block section. If the crash occurs at an intersection, the",nc:MeasureType,,TRUE,FALSE,
3.1,j,RoadwayNationalHighwayPart,modified,,3.2,st,RoadwayNationalHighwayPart,A data concept for a designation of the roadway as part of the National Highway System.,,,TRUE,TRUE,
3.1,j,RoadwayNationalHighwayPartCode,modified,,3.2,st,RoadwayNationalHighwayPartCode,A designation of the roadway as part of the National Highway System.,mmucc:StandardSelectionCodeType,st:RoadwayNationalHighwayPart,TRUE,FALSE,
3.1,j,RoadwayRailwayCrossingIdentification,modified,,3.2,st,RoadwayRailwayCrossingIdentification,A unique US DOT/AAR number assigned for identification purposes to a railroad crossing by a state highway agency in cooperation with the Federal Railroad Administration.,nc:IdentificationType,,TRUE,FALSE,
3.1,j,RoadwayShoulderWidthMeasure,modified,,3.2,st,RoadwayShoulderWidthMeasure,A widths of the shoulder(s) where crash occurred (use feet or meters).,nc:MeasureType,,TRUE,FALSE,
3.1,j,RoadwayStructureIdentification,modified,,3.2,st,RoadwayStructureIdentification,"A unique federal inspection/inventory identification assigned to a bridge, underpass, overpass, or tunnel bridge/structure that is also linkable to the national bridge inventory.",nc:IdentificationType,,TRUE,FALSE,
3.1,j,RoadwayTotalLanesQuantity,modified,,3.2,st,RoadwayTotalLanesQuantity,A total number of lanes in the roadway on which this motor vehicle was traveling. For undivided highways: Total 'Thru' Lanes in Both Directions (excluding designated turn lanes). For divided highways: Total 'Thru' Lanes for the Roadway,nc:QuantityType,,TRUE,FALSE,
3.1,j,SupervisionHearing,modified,,3.2,j,SupervisionHearing,A supervising agency proceeding where evidence is taken to determine supervision status,j:HearingType,,TRUE,FALSE,
3.1,j,TestResultsText,modified,,3.2,j,TestResultText,A test results.,nc:TextType,,TRUE,FALSE,
3.1,j,TrafficwayDescription,modified,,3.2,st,TrafficwayDescription,A data concept for an indication of whether or not the trafficway for this vehicle is divided and whether it serves one-way or two-way traffic.,,,TRUE,TRUE,
3.1,j,TrafficwayDescriptionCode,modified,,3.2,st,TrafficwayDescriptionCode,An indication of whether or not the trafficway for this vehicle is divided and whether it serves one-way or two-way traffic.,mmucc:TrafficwayDescriptionCodeType,st:TrafficwayDescription,TRUE,FALSE,
3.1,mo,TaskUUIDIdentification,modified,,3.2,mo,TaskUUID,An identifier for a 128 bit Universally Unique ID (UUID) for a task.,mo:UUIDType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AcquisitionDigitalConversionDescriptionText,A description of the analog to digital equipment used to store a representation of the source,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AcquisitionRadioTransmissionFormatDescriptionText,A description of an acquisition radio transmission format.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AcquisitionSourceAugmentationPoint,An augmentation point for AcquisitionSource,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,AcquisitionSourceCategoryText,A kind of biometric capture source (system name etc.).,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AcquisitionSourceCode,A kind of acquisition method for the source representation,biom:AcquisitionSourceCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AcquisitionSourceDescriptionText,A description of a vendor-specified source of an image,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AcquisitionSourceText,An element to capture source or location information from which a biometric sample was collected.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AcquisitionSpecialCharacteristicsText,A description of any specific conditions. An example would be a near-infrared camera outputting images in visible wavelengths,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ADAReferenceCodeText,A kind of ADA reference code text,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ANSIRecordCategoryCode,"A kind of record, for example 1 for Type-1, 14 for Type-14",biom:ANSIRecordCategoryCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ApplicationProfileName,A name of an application profile specification,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ApplicationProfileOrganizationName,"A name of an agency or entity responsible for the specification of an
  application profile",nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ApplicationProfileVersionIdentification,"An identification of a version of an application profile
  specification",nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssociatedContext,A kind of set of identifiers pointing to an associated context representation,biom:AssociatedContextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssociatedContextAugmentationPoint,An augmentation point for AssociatedContext,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,AssuranceAuditRevisionIdentification,An identification of an audit revision number within the revision history,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceDateTime,A date and time that information assurance data were created,niem-xs:dateTime,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceFormatIdentification,An identification of an information assurance format by its owner,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceFormatOwnerIdentification,An identification of an information assurance format owner,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceLogAgentText,A kind of the entity responsible for an event in an information assurance log entry,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceLogEntry,A statement of a discrete change made to another record in a transaction,biom:AssuranceLogEntryType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceLogEntryAugmentationPoint,An augmentation point for AssuranceLogEntry,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,AssuranceLogEventCode,A kind of change made to another record in a transaction,biom:AssuranceLogEventCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceLogEventLocationText,"A kind of information items pointing to a specific record, field, and subfield",nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceLogEventOriginalValueText,A kind of original value of a field before it was affected by an information assurance log event,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceLogEventReasonText,A rationale behind an information assurance log event,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AssuranceOrganization,An organization creating information assurance data,nc:OrganizationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AudioCaptureDeviceCode,An audio segment channel capture device code.,biom:AudioCaptureDeviceCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AudioCaptureEnvironmentText,A description of the acoustic environment of a recording.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AudioCommentText,A comment used to note any additional information about the audio information in a record.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AudioEqualizationText,An equalization that should be applied for faithful rendering of a recording on a physical media object.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AudioInformationAugmentationPoint,An augmentation point for AudioInformation,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,AudioObjectDescriptorCode,A description of an object or file used to store an Audio Recording,biom:AudioObjectDescriptorCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AudioSourceRecorder,A set of information regarding the captured voice,biom:AudioSourceRecorderType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,AudioSourceRecorderAugmentationPoint,An augmentation point for AudioSourceRecorder,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,AudioTrackQuantity,A total number of recorded tracks on a physical media object.,niem-xs:nonNegativeInteger,,TRUE,FALSE,
3.1,,,new,,3.2,biom,Biometric,A Root Element for Biometric data,biom:BiometricDataType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricAccuracyDescriptionText,A description of the believed accuracy of a biometric identification.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricBinary,A binary representation of a biometric sample.,nc:BinaryType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCapture,A collection of a biometric sample.,biom:BiometricCaptureType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCaptureAugmentationPoint,An augmentation point for BiometricCaptureType,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,BiometricCaptureDescriptionText,A description of how a biometric sample was collected.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCaptureDuration,A duration of total calculated time to send and receive transactions to capture each Biometric Image,niem-xs:duration,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCaptureMetric,A quality metrics for the captured biometric image,biom:BiometricCaptureMetricType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCaptureMetricAugmentationPoint,An augmentation point for BiometricCaptureMetricType,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,BiometricCapturer,An entity that collected a biometric sample.,nc:EntityType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCaptureSource,A source of a biometric item,biom:AcquisitionSourceType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCategoryCode,A kind of biometric technology,biom:BiometricCategoryCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricClassification,A classification of the kind of person Biometric.,biom:BiometricClassificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricClassificationAugmentationPoint,An augmentation point for BiometricClassificationType,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,BiometricClassificationCategoryCode,A kind of biometric.,biom:BiometricCategoryCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricClassificationCategoryDescriptionText,A description of a kind of biometric.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricContextImage,An image of a biometric representing associated context elsewhere in a transaction package,biom:SegmentedImageType,biom:BiometricImage,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCoordinate,A service used to determine the BiometricCoordinate.,biom:BiometricCoordinateType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricCoordinateAugmentationPoint,An augmentation point for BiometricCoordinateType,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,BiometricCoordinateIdentification,An identification for representing the BiometricCoordinate.,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricDataAugmentationPoint,An augmentation point for biom:BiometricDataType.,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,BiometricDescriptionText,A description of a biometric.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricDetail,A data concept for capturing details.,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,BiometricEncodingMethodText,A method used to encode a biometric.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricIdentification,An identification used to uniquely refer to a biometric.,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricImage,A data concept for a biometric image,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,BiometricLabAnalysisText,An analysis of a biometric sample.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricRepositoryDescriptionText,A description of the storage of a biometric sample.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricRepositoryOrganization,A description of the storage of a biometric sample.,nc:OrganizationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricStatus,A status of a biometric sample.,nc:StatusType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricTestDate,A date a biometric sample was tested.,nc:DateType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricTestDescriptionText,A description of how a biometric sample was tested.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricTester,An entity that tested a biometric sample.,nc:EntityType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricTestMethodText,A method used to test a biometric sample.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BiometricValueText,A textual representation of the value of a biometric.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,BottomIsQuantity,A number of pixels in the bottom coordinate of the Image.,niem-xs:nonNegativeInteger,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDate,A date that an image was captured,nc:DateType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceDescriptionText,A description of a biometric capture device,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceFirmwareVersionText,A text that describes the firmware version for the image capture equipment.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceIdentification,An identification of a capture device or source of an image,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceMakeText,A make of an image capture device,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceModelText,A model of an image capture device,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceMonitoringMode,A data concept for a level of human monitoring for an image capture device,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,CaptureDeviceMonitoringModeCode,A level of human monitoring for an image capture device,biom:DeviceMonitoringModeCodeType,biom:CaptureDeviceMonitoringMode,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceName,A name of a biometric capture system or device,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceSerialNumberText,A serial number of the image capture device,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureDeviceVersionText,A version of the data generated by a biometric capture device,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureHorizontalPixelDensityValue,A scanned pixel density in horizontal direction,niem-xs:nonNegativeInteger,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureIdentification,An identification of the activity of capturing the image; can be used to link images that were obtained simultaneously,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureLocation,A location where a biometric sample was collected,biom:CaptureLocationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureLocationAugmentationPoint,An augmentation point for Capture Location,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,CaptureOrganization,An organization that originally captured an image,nc:OrganizationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureResolution,A data concept for a minimum or native resolution,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,CaptureUTCDateTime,A UTC date and time for the capture of a biometric sample,niem-xs:dateTime,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CaptureVerticalPixelDensityValue,A scanned pixel density in the vertical direction,niem-xs:nonNegativeInteger,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CBEFFCategoryCode,A kind of biometric technology,biom:BiometricCategoryCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CBEFFFormatCategoryIdentification,An identification of a format designated by the owner,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CBEFFFormatOwnerIdentification,An identification of a registered owner of a biometric format,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CBEFFImage,An image of a CBEFF record,biom:CBEFFImageType,biom:BiometricImage,TRUE,FALSE,
3.1,,,new,,3.2,biom,CBEFFImageAugmentationPoint,An augmentation point for CBEFFImage,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,CBEFFVersionIdentification,An identification of a version of the CBEFF specification that this record conforms to,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CellPhoneTowerCodeText,A distinguishing description of the cell phone tower that relayed the audio data at the start of a specific time segment or segments.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ChannelCommentText,A comment to identify or describe the transduction and transmission channels of a recording.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CharacterSetCommonNameCode,"A common name for the character set associated with the index number
  that references an associated character set throughout a
  transaction",biom:CharacterSetCommonNameCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CharacterSetIndexCode,"A character set index number that references an associated character
  set throughout a transaction",biom:CharacterSetIndexCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CharacterSetVersionIdentification,"An identification of a version number of a character
  set",nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CodecCategoryCode,A CODEC used to encode a digital data stream or signal.,biom:CodecCategoryCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CodecCommentText,A comment to contain additional information about the codec or additional instructions for reconstruction of the original digital media data file.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CodecDetails,A container for descriptive information about the encoding of a digital media data file.,biom:CodecDetailsType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CodecDetailsAugmentationPoint,An augmentation point for CodecDetails,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,CodecExternalReferenceCodeText,"A kind of code that contains the 'reference code' from the table
 of codecs available at http://www.nist.gov/itl/iad/ig/ansi_standard.cfm",nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ContentDiaryInformationAugmentationPoint,An augmentation point for ContentDiaryInformation,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,ContentFirstRecordCategoryCode,A kind of first record; always 1,biom:FirstRecordCategoryCodeType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ContentInformationAugmentationPoint,An augmentation point for ContentInformation,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,ContentRecordQuantity,"A total number of records in the transaction, not counting the Type-1
  record",niem-xs:nonNegativeInteger,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ContentRecordSummary,A summary of the contents of one record in the transaction other than the Type-1 transaction record,biom:ContentRecordSummaryType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,ContentRecordSummaryAugmentationPoint,An augmentation point for Content Record Summary,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,ContextIdentification,An identification of an associated context representation,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CoordinateCategoryDescriptionText,A description of the service used to determine the coordinate.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CoordinateCategoryText,A kind of service used to determine the coordinate.,nc:TextType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,CrossReferenceExtendedPackageDataRecordAugmentationPoint,An augmentation point for CrossReferenceExtendedPackageDataRecord,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,CrossReferenceIdentification,An identification of a record in a transaction,nc:IdentificationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,DentalEncodingSystemInformation,A kind of set of information regarding the data collection schema that was used for the recording of dental information.,biom:DentalEncodingSystemInformationType,,TRUE,FALSE,
3.1,,,new,,3.2,biom,DentalEncodingSystemInformationAugmentationPoint,An augmentation point for Dental Encoding System Information.,,,TRUE,TRUE,
3.1,,,new,,3.2,biom,DentalHistoryADAReferenceCode,An ADA reference code to indicate whether the assignment of tooth numbers was done on a morphological basis or positional basis.,nc:TextType,,TRUE,FALSE,
