originalRelease,originalNamespace,originalTypeName,originalProperty,changeCode,issue,release,namespace,typeName,property,minOccurs,maxOccurs
3.0,,,,new,,3.1,biom,AudioSourceRecorderType,biom:CaptureDeviceSerialNumberText,0,unbounded
3.0,,,,new,,3.1,biom,AudioSourceRecorderType,biom:AudioSourceRecorderAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:CaptureDate,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:BiometricCaptureDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:BiometricCaptureDuration,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:BiometricCaptureSource,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:CaptureDeviceMakeText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:CaptureDeviceModelText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:CaptureDeviceSerialNumberText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCaptureType,biom:BiometricCaptureAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,BiometricClassificationType,biom:BiometricClassificationCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,BiometricClassificationType,biom:BiometricClassificationCategoryDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricClassificationType,biom:BiometricClassificationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:CoordinateCategoryText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:CoordinateCategoryDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:BiometricCoordinateIdentification,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:LeftIsQuantity,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:TopIsQuantity,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:RightIsQuantity,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:BottomIsQuantity,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:QualityValue,0,unbounded
3.0,,,,new,,3.1,biom,BiometricCoordinateType,biom:BiometricCoordinateAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricID,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricClassification,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricDetail,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricImage,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricCapture,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricEncodingMethodText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricStatus,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:RecordCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricBinary,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricLabAnalysisText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricCapturer,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricTester,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricTestMethodText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricTestDate,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricTestDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricRepositoryOrganization,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricRepositoryDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricAccuracyDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:QualityThresholdText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricValueText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:QualityConfidenceLevelText,0,unbounded
3.0,,,,new,,3.1,biom,BiometricDataType,biom:BiometricDataAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,CaptureLocationType,biom:LocationAlternateGeographicSystemValue,0,unbounded
3.0,,,,new,,3.1,biom,CaptureLocationType,biom:CaptureLocationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,CBEFFImageType,biom:CBEFFFormatOwnerIdentification,0,unbounded
3.0,,,,new,,3.1,biom,CBEFFImageType,biom:CBEFFFormatCategoryIdentification,0,unbounded
3.0,,,,new,,3.1,biom,CBEFFImageType,biom:CBEFFVersionIdentification,0,unbounded
3.0,,,,new,,3.1,biom,CBEFFImageType,biom:CBEFFCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,CBEFFImageType,biom:CBEFFImageAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:CodecCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:SamplingRate,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:RecordingBitDepthValue,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:RecordingEndianCode,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:NumericFormatText,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:RecordingChannelsQuantity,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:CodecExternalReferenceCodeText,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:CodecCommentText,0,unbounded
3.0,,,,new,,3.1,biom,CodecDetailsType,biom:CodecDetailsAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:DiaryTaggedDate,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:TagStartDateTime,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:TagEndDateTime,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:OriginalRecordingDate,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:SegmentRecordingStartDateTime,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:SegmentRecordingEndDateTime,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:TimeSourceDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:TimeCommentText,0,unbounded
3.0,,,,new,,3.1,biom,ContentDiaryInformationType,biom:ContentDiaryInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,ContentInformationType,biom:DiarizationIndicatorCode,0,unbounded
3.0,,,,new,,3.1,biom,ContentInformationType,biom:ProcessingAuthorityText,0,unbounded
3.0,,,,new,,3.1,biom,ContentInformationType,biom:ProcessingCommentText,0,unbounded
3.0,,,,new,,3.1,biom,ContentInformationType,biom:ContentInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DentalCaptureType,biom:CaptureLocation,0,unbounded
3.0,,,,new,,3.1,biom,DentalCaptureType,biom:CaptureUTCDateTime,0,unbounded
3.0,,,,new,,3.1,biom,DentalCaptureType,biom:CaptureOrganization,0,unbounded
3.0,,,,new,,3.1,biom,DentalCaptureType,biom:DentalCaptureAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DentalEncodingSystemInformationType,biom:SystemNameCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalEncodingSystemInformationType,biom:SystemVersionText,0,unbounded
3.0,,,,new,,3.1,biom,DentalEncodingSystemInformationType,biom:ToothPermanenceCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalEncodingSystemInformationType,biom:RestorationDataGranularityCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalEncodingSystemInformationType,biom:MorphologyPositionalNumberingCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalEncodingSystemInformationType,biom:DentalEncodingSystemInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DentalHistoryDataInformationType,biom:DentalHistoryADAReferenceCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalHistoryDataInformationType,biom:DentalHistoryAdditionalDescriptiveText,0,unbounded
3.0,,,,new,,3.1,biom,DentalHistoryDataInformationType,biom:DentalHistoryDataInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DentalRadiographImageInformationType,biom:RadiographSizeText,0,unbounded
3.0,,,,new,,3.1,biom,DentalRadiographImageInformationType,biom:RadiographImageSeriesText,0,unbounded
3.0,,,,new,,3.1,biom,DentalRadiographImageInformationType,biom:RadiographImageInformationText,0,unbounded
3.0,,,,new,,3.1,biom,DentalRadiographImageInformationType,biom:DentalRadiographImageInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DentalStudyToothImprintInformationType,biom:DentalStudyRecordingDate,0,unbounded
3.0,,,,new,,3.1,biom,DentalStudyToothImprintInformationType,biom:DentalStudyRecordingDateEstimateRangeDuration,0,unbounded
3.0,,,,new,,3.1,biom,DentalStudyToothImprintInformationType,biom:DentalStudyReferenceCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalStudyToothImprintInformationType,biom:DentalStudyAdditionalDescriptiveText,0,unbounded
3.0,,,,new,,3.1,biom,DentalStudyToothImprintInformationType,biom:DentalStudyToothImprintInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectStatusCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectLastContactDate,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectLastContactDateEstimateRangeDuration,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,nc:PersonBirthDate,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectBirthDateEstimateRangeDuration,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,nc:PersonEthnicityText,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectDNARecordsAvailableCode,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectCollectionLocationDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectEstimatedDeathDate,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectDeathDateRangeDuration,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectDeathTimeEstimateRationaleText,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:SubjectDeathAgeEstimateText,0,unbounded
3.0,,,,new,,3.1,biom,DentalSubjectInformationType,biom:DentalSubjectInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailListType,biom:DiarizationDetail,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailListType,biom:DiaryDetailListAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:SegmentID,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:TimeSegment,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:TimeSegmentTrackList,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:TimeSegmentCommentText,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:OriginalRecordingDate,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:TimeSourceDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:TimeCommentText,0,unbounded
3.0,,,,new,,3.1,biom,DiaryDetailType,biom:DiaryDetailAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DiaryInformationType,biom:SegmentID,0,unbounded
3.0,,,,new,,3.1,biom,DiaryInformationType,biom:TrackChannelList,0,unbounded
3.0,,,,new,,3.1,biom,DiaryInformationType,biom:RelativeStartTime,0,unbounded
3.0,,,,new,,3.1,biom,DiaryInformationType,biom:RelativeEndTime,0,unbounded
3.0,,,,new,,3.1,biom,DiaryInformationType,biom:DiaryCommentText,0,unbounded
3.0,,,,new,,3.1,biom,DiaryInformationType,biom:DiaryInformationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DigitalMediaContainerType,biom:DigitalMediaContainerFormatCode,0,unbounded
3.0,,,,new,,3.1,biom,DigitalMediaContainerType,biom:DigitalMediaContainerExternalReferenceCodeText,0,unbounded
3.0,,,,new,,3.1,biom,DigitalMediaContainerType,biom:AudioCommentText,0,unbounded
3.0,,,,new,,3.1,biom,DigitalMediaContainerType,biom:DigitalMediaContainerAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNADonorType,biom:DNADonorCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DNADonorType,biom:DNADonorLastContactDate,0,unbounded
3.0,,,,new,,3.1,biom,DNADonorType,biom:DNADonorDentalRecordsAvailableCode,0,unbounded
3.0,,,,new,,3.1,biom,DNADonorType,biom:DNADonorCollectionLocationDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,DNADonorType,biom:DNADonorStatusCode,0,unbounded
3.0,,,,new,,3.1,biom,DNADonorType,biom:DNADonorAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNAElectropherogramType,biom:DNAElectropherogramIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAElectropherogramType,biom:DNAElectropherogramFileStorageText,0,unbounded
3.0,,,,new,,3.1,biom,DNAElectropherogramType,biom:DNAElectropherogramDataDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,DNAElectropherogramType,biom:DNAElectropherogramBinaryObject,0,unbounded
3.0,,,,new,,3.1,biom,DNAElectropherogramType,biom:DNAElectropherogramScreenshotImage,0,unbounded
3.0,,,,new,,3.1,biom,DNAElectropherogramType,biom:DNAElectropherogramAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNAGenotypeAllelePairType,biom:DNALocusIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAGenotypeAllelePairType,biom:DNAGenotypeAllelePairText,0,unbounded
3.0,,,,new,,3.1,biom,DNAGenotypeAllelePairType,biom:DNAGenotypeWeightNumeric,0,unbounded
3.0,,,,new,,3.1,biom,DNAGenotypeAllelePairType,biom:DNAGenotypeAllelePairAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNAKitType,biom:DNAKitIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAKitType,biom:DNAKitName,0,unbounded
3.0,,,,new,,3.1,biom,DNAKitType,biom:DNAKitManufacturerName,0,unbounded
3.0,,,,new,,3.1,biom,DNAKitType,biom:DNAKitDescriptionText,0,unbounded
3.0,,,,new,,3.1,biom,DNAKitType,biom:DNAKitAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryAccreditationType,biom:DNALaboratoryAccreditationLevelCode,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryAccreditationType,biom:DNALaboratoryAccreditationScopeCode,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryAccreditationType,biom:DNALaboratoryAccreditationAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryType,biom:DNALaboratoryUnitCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryType,biom:DNALaboratoryCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryType,biom:DNALaboratoryAccreditation,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryType,biom:DNALaboratoryProcessingCountry,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryType,biom:DNALaboratoryInternationalOrganizationName,0,unbounded
3.0,,,,new,,3.1,biom,DNALaboratoryType,biom:DNALaboratoryAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoControlRegion1Text,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoControlRegion2Text,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoBaseStartNumeric,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoBaseEndNumeric,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoBaseAdenineQuantity,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoBaseGuanineQuantity,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoBaseCytosineQuantity,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitoBaseThymineQuantity,0,unbounded
3.0,,,,new,,3.1,biom,DNAMitochondrialDataType,biom:DNAMitochondrialDataAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeMemberIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeMemberStatusCode,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeSampleIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeFatherIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeMotherIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeCommentText,0,unbounded
3.0,,,,new,,3.1,biom,DNAPedigreeType,biom:DNAPedigreeAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNAProfileType,biom:DNAProfileCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DNAProfileType,biom:DNAProfileResultCode,0,unbounded
3.0,,,,new,,3.1,biom,DNAProfileType,biom:DNAProfileIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNAProfileType,biom:DNAProfileSupplementalText,0,unbounded
3.0,,,,new,,3.1,biom,DNAProfileType,biom:DNAProfileCommentText,0,unbounded
3.0,,,,new,,3.1,biom,DNAProfileType,biom:DNAProfileAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleOriginType,biom:DNACellularCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleOriginType,biom:DNASampleOriginCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleOriginType,biom:DNASampleOriginAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNALaboratory,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAAnalysisQuantityCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNADonor,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAClaimedRelationshipCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAValidatedRelationshipCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAPedigree,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNASampleOrigin,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNATypingTechnologyCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNASampleCollectionMethodText,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAProfileStorageDate,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAProfile,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNASTRProfile,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAMitochondrialData,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAUserDefinedProfile,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAElectropherogram,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAElectropherogramLadder,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAGenotypeDistributionCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNAGenotypeAllelePair,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNACommentText,0,unbounded
3.0,,,,new,,3.1,biom,DNASampleType,biom:DNASampleAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNASTRProfileCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNALocusIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAAlleleIndicator,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNALocusAnalysisIndicator,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAPreciseCallIndicator,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAAlleleCall1Text,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAAlleleCall2Text,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAAlleleCall3Text,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNABatchIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAElectropherogramIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAElectropherogramLadderIdentification,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNAKit,0,unbounded
3.0,,,,new,,3.1,biom,DNASTRProfileType,biom:DNASTRProfileAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundaryType,biom:FaceImageBoundaryShapeCode,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundaryType,biom:PositionPolygonVertexQuantity,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundaryType,biom:PositionPolygonVertex,2,99
3.0,,,,new,,3.1,biom,FaceImageBoundaryType,biom:FaceImageBoundaryAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundingSquareType,biom:FaceImageBoundingCategoryCode,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundingSquareType,biom:SegmentBottomVerticalCoordinateValue,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundingSquareType,biom:SegmentLeftHorizontalCoordinateValue,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundingSquareType,biom:SegmentRightHorizontalCoordinateValue,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundingSquareType,biom:SegmentTopVerticalCoordinateValue,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageBoundingSquareType,biom:FaceImageBoundingSquareAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageFeaturePointType,biom:FeaturePointHorizontalCoordinateValue,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageFeaturePointType,biom:FeaturePointIdentification,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageFeaturePointType,biom:FeaturePointCategory,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageFeaturePointType,biom:FeaturePointVerticalCoordinateValue,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageFeaturePointType,biom:FaceImageFeaturePointAugmentationPoint,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageType,biom:FacialImageMissingReasonCode,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageType,biom:FaceImage3DPoseAngle,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageType,biom:FaceImageAcquisitionProfile,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageType,biom:FaceImageBoundingSquare,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageType,biom:FaceImageBoundary,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageType,biom:FaceImageDescription,0,50
3.0,,,,new,,3.1,biom,FaceImageType,nc:PersonEyeColor,0,unbounded
3.0,,,,new,,3.1,biom,FaceImageType,biom:FaceImageHairColorAttribute,0,2
3.0,,,,new,,3.1,biom,FaceImageType,biom:FaceImageFeaturePoint,0,88
