originalRelease,originalNamespace,originalTypeName,originalProperty,changeCode,issue,release,namespace,typeName,property,minOccurs,maxOccurs
4.0,,,,new,,4.1,biom,FaceImageAcquisitionType,biom:AcquisitionSourceDescriptionText,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageAcquisitionType,biom:FaceImageAcquisitionAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageFeaturePointType,biom:FeaturePointID,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:FaceImageAttribute,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:FaceImageDescriptionAbstract,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:FaceImageLightingArtifactsCode,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:PersonHairColorAbstract,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:FaceImage2DFeaturePoint,0,88
4.0,,,,new,,4.1,biom,FaceImageType,biom:FaceImage3DFeaturePoint,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:FaceImageContour,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:FaceImageOcclusion,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:Type10CrossReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:PhysicalFeatureSize,0,unbounded
4.0,,,,new,,4.1,biom,FaceImageType,biom:ImageTransformationCode,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FrictionRidgeImageImpressionCaptureCategoryAbstract,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FrictionRidgeCaptureTechnologyCode,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:ExemplarFingerPositionCode,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageMajorCasePrint,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageFingerMissing,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageSegmentPositionSquare,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageNISTQuality,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageQuality,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageSegmentationQuality,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintSimultaneousCaptureID,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageStitchedIndicator,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:SubjectExistentialDetails,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:ResolutionMethodInformation,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageSegmentPositionPolygon,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:RulerScalePresenceInformationFormAbstract,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerprintImageAcquisitionProfileAbstract,0,unbounded
4.0,,,,new,,4.1,biom,FingerImpressionImageDetailType,biom:FingerImpressionImageDetailAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,FingerprintDeltaLocationType,biom:SmallThetaAngleMeasure,3,3
4.0,,,,new,,4.1,biom,FingerprintFeatureLocationType,biom:SmallThetaAngleMeasure,0,unbounded
4.0,,,,new,,4.1,biom,FingerprintImageMajorCasePrintType,biom:FingerPositionCode,0,unbounded
4.0,,,,new,,4.1,biom,FingerprintImageMajorCasePrintType,biom:MajorCasePrintCode,0,unbounded
4.0,,,,new,,4.1,biom,FingerprintImageMajorCasePrintType,biom:MajorCasePrintSegmentOffset,0,unbounded
4.0,,,,new,,4.1,biom,FingerprintImageQualityType,biom:QualityAlgorithmProductID,0,unbounded
4.0,,,,new,,4.1,biom,FingerprintImageQualityType,biom:QualityAlgorithmVendorID,0,unbounded
4.0,,,,new,,4.1,biom,FingerprintImageType,biom:FrictionRidgeImageImpressionCaptureCategoryAbstract,0,unbounded
4.0,,,,new,,4.1,biom,ForensicInvestigatoryVoiceDetailType,biom:RecordingDurationDetail,0,unbounded
4.0,,,,new,,4.1,biom,ForensicInvestigatoryVoiceDetailType,biom:VocalSegmentQualityValue,0,unbounded
4.0,,,,new,,4.1,biom,ForensicInvestigatoryVoiceDetailType,biom:SegmentProcessingPriorityInformation,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:FrictionRidgeImageImpressionCaptureCategoryAbstract,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:FrictionRidgeCaptureTechnologyCode,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:LatentFrictionRidgePositionCode,0,6
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:FingerprintImageMajorCasePrint,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:FrictionRidgeImageQuality,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:RulerScalePresenceInformationFormAbstract,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:ResolutionMethodInformation,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:SubjectExistentialDetails,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeDetailType,biom:FrictionRidgeDetailAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeImageAreaOfCorrespondenceType,biom:ImageReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeImageQualityType,biom:LatentFrictionRidgePositionCode,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeImageQualityType,biom:QualityAlgorithmProductID,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeImageQualityType,biom:QualityAlgorithmVendorID,0,unbounded
4.0,,,,new,,4.1,biom,FrictionRidgeImageRelativeRotationType,biom:ImageReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,biom:CaptureUTCDateTime,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,nc:Location3DGeospatialCoordinate,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,nc:LocationUTMCoordinateValue,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,mo:MGRSCoordinateStringText,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,biom:GeographicLocationText,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,biom:GeographicLocationSystemName,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,nc:LocationDescriptionText,0,unbounded
4.0,,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,biom:GeographicSampleAcquisitionLocationAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,ImageQualityType,biom:QualityAlgorithmProductID,0,unbounded
4.0,,,,new,,4.1,biom,ImageQualityType,biom:QualityAlgorithmVendorID,0,unbounded
4.0,,,,new,,4.1,biom,ImageSegmentPolygonType,biom:PositionPolygonVertex,3,99
4.0,,,,new,,4.1,biom,ImageSegmentType,biom:ImageSegmentID,0,unbounded
4.0,,,,new,,4.1,biom,ImageSegmentType,biom:ImageSegmentInternalFileLocationText,0,unbounded
4.0,,,,new,,4.1,biom,ImageType,biom:HorizontalLineLengthPixelQuantity,0,unbounded
4.0,,,,new,,4.1,biom,ImageType,biom:ImageQuality,0,unbounded
4.0,,,,new,,4.1,biom,ImageType,biom:VerticalLineLengthPixelQuantity,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:CBEFFProductID,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:DeviceCertificationCode,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:DeviceID,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:HorizontalLineLengthPixelQuantity,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:VerticalLineLengthPixelQuantity,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:ImageScaleUnitsCode,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:ImageHorizontalPixelDensityValue,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:ImageVerticalPixelDensityValue,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:FingerPositionCode,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:MinutiaeQuality,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:FingerprintPatternCoreLocation,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaeType,biom:FingerprintPatternDeltaLocation,0,unbounded
4.0,,,,new,,4.1,biom,INCITSMinutiaType,biom:MinutiaID,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisEyePositionAbstract,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageMissingAbstract,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:ResolutionMethodInformation,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisEyeRotationAngleValue,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisEyeRotationUncertaintyValue,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageCapture,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,nc:PersonEyeColorAbstract,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageAcquisitionLightingSpectrum,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisDiameterPixelQuantity,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageAcquisitionProfileAbstract,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageStorageFormatCode,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageIrisPupilBoundary,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageIrisScleraBoundary,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageIrisUpperEyelidBoundary,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageIrisLowerEyelidBoundary,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageOcclusion,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageRangeMeasure,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageGazeAngleMeasure,0,unbounded
4.0,,,,new,,4.1,biom,IrisImageDetailType,biom:IrisImageDetailAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,LipCharacterizationCodeListType,biom:LipCharacterizationCode,0,unbounded
4.0,,,,new,,4.1,biom,LipPrintPathologiesPeculiaritiesCodeListType,biom:LipPrintPathologiesPeculiaritiesCode,0,unbounded
4.0,,,,new,,4.1,biom,LipPrintSurfaceCodeListType,biom:LipPrintSurfaceCode,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeCoreType,biom:ImageFeatureVertex,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeDeltaType,biom:ImageFeatureVertex,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeDotType,biom:ImageFeatureVertex,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeExaminerComparisonDeterminationType,biom:ImageReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeExaminerComparisonDeterminationType,biom:MinutiaeExaminerName,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeExaminerComparisonDeterminationType,nc:OrganizationName,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFeatureCorrespondenceType,biom:FeatureLabelID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFeatureCorrespondenceType,biom:CorrespondingSubfieldID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFeatureCorrespondenceType,biom:ImageFeatureVertex,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFeatureDetectionType,biom:MinutiaeAlgorithmVendorID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFeatureDetectionType,biom:MinutiaeAlgorithmID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFeatureDetectionType,biom:MinutiaeExaminerName,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFeatureDetectionType,nc:OrganizationName,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeFlexionCreaseType,biom:ImageFeatureVertex,2,2
4.0,,,,new,,4.1,biom,MinutiaeFrictionRidgeLocationType,biom:LatentFrictionRidgePositionCode,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeIncipientRidgeType,biom:ImageFeatureVertex,2,2
4.0,,,,new,,4.1,biom,MinutiaeRidgeCountConfidenceType,biom:ImageFeatureVertex,2,2
4.0,,,,new,,4.1,biom,MinutiaeRidgeCountCoreToDeltaType,biom:CoreID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeRidgeCountCoreToDeltaType,biom:DeltaID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeRidgeCountItemType,biom:MinutiaID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeRidgeCountItemType,biom:MinutiaReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeRidgeEdgeOrDiscontinuityType,biom:ImageFeatureVertex,1,1
4.0,,,,new,,4.1,biom,MinutiaeType,biom:FingerprintImageSegmentPositionSquare,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeType,biom:FingerprintImageFingerMissing,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeType,biom:FingerprintPatternCoreLocation,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeType,biom:FingerprintPatternDeltaLocation,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeValueAssessmentType,biom:MinutiaeExaminerName,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaeValueAssessmentType,nc:OrganizationName,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaRidgeCountType,biom:RidgeCountReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,MinutiaType,biom:MinutiaID,0,unbounded
4.0,,,,new,,4.1,biom,MouthDataADAReferenceCodeListType,biom:ADAReferenceCodeText,0,unbounded
4.0,,,,new,,4.1,biom,NonPhotographicImageryDetailType,biom:NonPhotographicImageCategoryCodeAbstract,0,unbounded
4.0,,,,new,,4.1,biom,OpenPathSegmentType,biom:ImageFeatureVertex,2,unbounded
4.0,,,,new,,4.1,biom,OpenPathSegmentType,biom:OpenPathSegmentAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,OtherMinutiaeType,biom:CaptureDevice,0,unbounded
4.0,,,,new,,4.1,biom,OtherMinutiaeType,nc:ContactInformationDescriptionText,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:FrictionRidgeImageImpressionCaptureCategoryAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:FrictionRidgeCaptureTechnologyCode,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:PalmPositionAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:PalmPrintImageMissingArea,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:PalmPrintImageQuality,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:RulerScalePresenceInformationFormAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:ResolutionMethodInformation,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:FrictionRidgeImageSegmentPositionSquare,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:SubjectExistentialDetails,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:PalmPrintImageAcquisitionProfileAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageDetailType,biom:PalmPrintImageDetailAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageQualityType,biom:QualityAlgorithmProductID,0,unbounded
4.0,,,,new,,4.1,biom,PalmPrintImageQualityType,biom:QualityAlgorithmVendorID,0,unbounded
4.0,,,,new,,4.1,biom,PatternedInjuryDetailType,biom:PatternedInjuryReferenceCodeText,0,unbounded
4.0,,,,new,,4.1,biom,PatternedInjuryReferenceCodeListType,biom:PatternedInjuryReferenceCodeText,0,unbounded
4.0,,,,new,,4.1,biom,PatternedInjuryReferenceCodeListType,biom:PatternedInjuryReferenceCodeListAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,PhysicalFeatureColorDetailType,biom:PhysicalFeatureSecondaryColorCode,0,unbounded
4.0,,,,new,,4.1,biom,PhysicalFeatureImageType,biom:Type10CrossReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,PhysicalFeatureImageType,biom:ImageTransformationCode,0,unbounded
4.0,,,,new,,4.1,biom,PhysicalFeatureImageType,biom:PhysicalFeatureNCICCode,0,unbounded
4.0,,,,new,,4.1,biom,PhysicalFeatureImageType,biom:FaceImageContour,0,unbounded
4.0,,,,new,,4.1,biom,PhysicalFeatureImageType,biom:FaceImage2DFeaturePoint,0,unbounded
4.0,,,,new,,4.1,biom,PhysicalFeatureImageType,biom:FaceImage3DFeaturePoint,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:FrictionRidgeImageImpressionCaptureCategoryAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:FrictionRidgeCaptureTechnologyCode,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:PlantarPositionAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:PlantarImageMissingArea,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:PlantarImageQuality,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:PlantarImageSegmentToePositionPolygon,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:RulerScalePresenceInformationFormAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:ResolutionMethodInformation,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:FrictionRidgeImageSegmentPositionSquare,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:PlantarImageAcquisitionProfileAbstract,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:SubjectExistentialDetails,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageDetailType,biom:PlantarImageDetailAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageQualityType,biom:QualityAlgorithmProductID,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageQualityType,biom:QualityAlgorithmVendorID,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageSegmentToePositionPolygonType,biom:PlantarPositionCode,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageSegmentToePositionPolygonType,biom:PositionPolygonVertexQuantity,0,unbounded
4.0,,,,new,,4.1,biom,PlantarImageSegmentToePositionPolygonType,biom:PositionPolygonVertex,3,99
4.0,,,,new,,4.1,biom,PlantarImageSegmentToePositionPolygonType,biom:PlantarImageSegmentToePositionPolygonAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,RecordingDurationDetailType,biom:RecordingDuration,0,unbounded
4.0,,,,new,,4.1,biom,RecordingDurationDetailType,biom:RecordingCompressedBytesQuantity,0,unbounded
4.0,,,,new,,4.1,biom,RecordingDurationDetailType,biom:RecordingSampleQuantity,0,unbounded
4.0,,,,new,,4.1,biom,RecordingDurationDetailType,biom:RecordingDurationDetailAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,RidgeCountType,biom:MinutiaID,0,unbounded
4.0,,,,new,,4.1,biom,RidgeCountType,biom:RidgeCountReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,SegmentedImageType,biom:ImageSegment,0,unbounded
4.0,,,,new,,4.1,biom,SegmentSpeakerCharacteristicsInformationType,biom:Type2CrossReferenceList,0,unbounded
4.0,,,,new,,4.1,biom,SourceInformationType,biom:SourceID,0,unbounded
4.0,,,,new,,4.1,biom,SourceInformationType,biom:ImageSegmentID,0,unbounded
4.0,,,,new,,4.1,biom,SourceMediaDetailType,biom:ImageSegment,0,unbounded
4.0,,,,new,,4.1,biom,SourceMediaDetailType,biom:TimeSegment,0,unbounded
4.0,,,,new,,4.1,biom,SourceMediaDetailType,biom:SourceMediaDetailAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,ToothDataADAReferenceCodeListType,biom:ADAReferenceCodeText,0,unbounded
4.0,,,,new,,4.1,biom,Type2CrossReferenceListType,biom:Type2CrossReferenceID,0,unbounded
4.0,,,,new,,4.1,biom,Type2CrossReferenceListType,biom:Type2CrossReferenceListAugmentationPoint,0,unbounded
4.0,,,,new,,4.1,biom,VideoType,biom:ImageSegment,0,unbounded
4.0,,,,new,,4.1,biom,VideoType,biom:TimeSegment,0,unbounded
4.0,,,,new,,4.1,biom,VocalSegmentQualityValueType,biom:QualityAlgorithmVendorID,0,unbounded
4.0,,,,new,,4.1,biom,VocalSegmentQualityValueType,biom:QualityAlgorithmProductID,0,unbounded
4.0,,,,new,,4.1,em,PreliminaryDamageAssessmentType,em:ReportID,0,unbounded
4.0,,,,new,,4.1,em,PreliminaryDamageAssessmentType,em:ReportAuthorName,0,unbounded
4.0,,,,new,,4.1,em,PreliminaryDamageAssessmentType,cbrn:ReportDateTime,0,unbounded
4.0,,,,new,,4.1,em,PreliminaryDamageAssessmentType,em:AssessmentDate,0,unbounded
