originalRelease,originalNamespace,originalTypeName,originalProperty,changeCode,issue,release,namespace,typeName,property,minOccurs,maxOccurs
3.2,intel,SubjectCautionInformationType,intel:SubjectCautionInformationDescriptionText,modified,,4.0,j,SubjectType,j:SubjectCautionInformationAbstract,0,unbounded
3.2,it,EquipmentType,it:EquipmentSealIdentification,modified,,4.0,it,EquipmentAugmentationType,it:EquipmentSealIdentification,0,unbounded
3.2,it,EquipmentType,it:EquipmentID,modified,,4.0,nc,EquipmentType,nc:EquipmentIdentification,0,unbounded
3.2,it,EquipmentType,it:EquipmentCharacteristicText,modified,,4.0,it,EquipmentAugmentationType,it:EquipmentCharacteristicText,0,unbounded
3.2,it,EquipmentType,it:EquipmentLoadedStatusText,modified,,4.0,it,EquipmentAugmentationType,it:EquipmentLoadedStatusText,0,unbounded
3.2,it,EquipmentType,it:EquipmentLegalStatusIndicator,modified,,4.0,it,EquipmentAugmentationType,it:EquipmentLegalStatusIndicator,0,unbounded
3.2,j,ConveyanceAugmentationType,j:ModelYearRange,modified,,4.0,nc,ItemType,nc:ItemModelYearDate,0,unbounded
3.2,j,EducationAugmentationType,j:EducationalGoalText,modified,,4.0,hs,EducationType,hs:EducationalGoalText,0,unbounded
3.2,j,HearingType,j:HearingCategoryText,modified,,4.0,j,HearingType,j:HearingCategoryAbstract,0,unbounded
3.2,j,ItemDispositionAugmentationType,j:ItemDisposition,modified,,4.0,nc,ItemType,nc:ItemDisposition,0,unbounded
3.2,j,OrganizationAugmentationType,j:OrganizationIdentification,modified,,4.0,nc,OrganizationType,nc:OrganizationIdentification,0,unbounded
3.2,j,PermitType,j:PermitUseCategoryText,modified,,4.0,nc,PermitType,nc:PermitCategoryAbstract,0,unbounded
3.2,j,PermitType,j:PermitStartDate,modified,,4.0,nc,PermitType,nc:PermitStartDate,0,unbounded
3.2,j,PermitType,j:PermitRenewedDate,modified,,4.0,nc,PermitType,nc:PermitRenewalDate,0,unbounded
3.2,j,PermitType,j:PermitID,modified,,4.0,nc,PermitType,nc:PermitIdentification,0,unbounded
3.2,j,PersonAugmentationType,j:PersonAgeMeasure,modified,,4.0,nc,PersonType,nc:PersonAgeMeasure,0,unbounded
3.2,mo,CapabilityType,mo:CapabilityName,modified,,4.0,nc,CapabilityType,nc:CapabilityName,0,unbounded
3.2,mo,CapabilityType,mo:CapabilityIdentification,modified,,4.0,nc,CapabilityType,nc:CapabilityIdentification,0,unbounded
3.2,mo,CapabilityType,mo:CapabilityStartDate,modified,,4.0,nc,CapabilityType,nc:CapabilityStartDate,0,unbounded
3.2,mo,CapabilityType,mo:CapabilityEndDate,modified,,4.0,nc,CapabilityType,nc:CapabilityEndDate,0,unbounded
3.2,mo,CapabilityType,nc:CapabilityCategoryText,modified,,4.0,nc,CapabilityType,nc:CapabilityCategoryText,0,unbounded
3.2,mo,CapabilityType,mo:CapabilityAugmentationPoint,modified,,4.0,nc,CapabilityType,nc:CapabilityAugmentationPoint,0,unbounded
3.2,mo,Degree180PlusMinusType,mo:sigmaErrorValue,modified,,4.0,nc,Degree180PlusMinusType,nc:sigmaErrorValue,0,1
3.2,mo,Degree360Type,mo:sigmaErrorValue,modified,,4.0,nc,Degree360Type,nc:sigmaErrorValue,0,1
3.2,mo,Degree90PlusMinusType,mo:sigmaErrorValue,modified,,4.0,nc,Degree90PlusMinusType,nc:sigmaErrorValue,0,1
3.2,mo,DistanceValueType,mo:sigmaErrorValue,modified,,4.0,mo,DistanceValueType,nc:sigmaErrorValue,0,1
3.2,mo,EquipmentType,mo:EquipmentName,modified,,4.0,nc,EquipmentType,nc:EquipmentName,0,unbounded
3.2,mo,EquipmentType,mo:EquipmentIdentification,modified,,4.0,nc,EquipmentType,nc:EquipmentIdentification,0,unbounded
3.2,mo,FacilityAugmentationType,mo:FacilityAllegianceCountryAbstract,modified,,4.0,mo,FacilityAugmentationType,mo:FacilityAllegianceCountry,0,unbounded
3.2,mo,MissionType,mo:MissionName,modified,,4.0,nc,MissionType,nc:MissionName,0,unbounded
3.2,mo,MissionType,mo:MissionCommencementNoEarlierThanDateTime,modified,,4.0,nc,MissionType,nc:MissionCommencementNoEarlierThanDate,0,unbounded
3.2,mo,MissionType,mo:MissionCommencementNoLaterThanDateTime,modified,,4.0,nc,MissionType,nc:MissionCommencementNoLaterThanDate,0,unbounded
3.2,mo,MotionType,mo:SpeedValue,modified,,4.0,mo,MotionType,nc:SpeedMeasure,0,unbounded
3.2,mo,ObservationType,mo:ObservationOPEXCode,modified,,4.0,mo,ObservationType,mo:OPEXCode,0,unbounded
3.2,mo,OrientationType,mo:AzimuthValue,modified,,4.0,nc,OrientationType,nc:AzimuthValue,0,unbounded
3.2,mo,OrientationType,mo:InclinationValue,modified,,4.0,nc,OrientationType,nc:InclinationValue,0,unbounded
3.2,mo,OrientationType,mo:RollValue,modified,,4.0,nc,OrientationType,nc:RollValue,0,unbounded
3.2,mo,OrientationType,mo:OrientationAugmentationPoint,modified,,4.0,nc,OrientationType,nc:OrientationAugmentationPoint,0,unbounded
3.2,mo,RelativeOrientationType,mo:RollValue,modified,,4.0,mo,RelativeOrientationType,nc:RollValue,0,unbounded
3.2,mo,SpeedValueType,mo:speedUnitCode,modified,,4.0,nc,SpeedMeasureType,nc:SpeedUnitAbstract,0,unbounded
3.2,mo,SpeedValueType,mo:sigmaErrorValue,modified,,4.0,mo,SpeedMeasureAugmentationType,nc:sigmaErrorValue,0,1
3.2,mo,TaskType,mo:TaskNumberText,modified,,4.0,nc,TaskType,nc:TaskID,0,unbounded
3.2,mo,TaskType,mo:TaskName,modified,,4.0,nc,TaskType,nc:TaskName,0,unbounded
3.2,mo,TaskType,mo:TaskDescriptionText,modified,,4.0,nc,TaskType,nc:TaskDescriptionText,0,unbounded
3.2,mo,TaskType,mo:TaskUUID,modified,,4.0,mo,TaskAugmentationType,mo:TaskUUID,0,unbounded
3.2,mo,TaskType,mo:TaskPerformingUnit,modified,,4.0,mo,TaskAugmentationType,mo:TaskPerformingUnit,0,unbounded
3.2,mo,TaskType,mo:TaskStartDate,modified,,4.0,nc,TaskType,nc:TaskStartDate,0,unbounded
3.2,mo,TaskType,mo:TaskEndDate,modified,,4.0,nc,TaskType,nc:TaskEndDate,0,unbounded
3.2,mo,TaskType,mo:TaskAugmentationPoint,modified,,4.0,nc,TaskType,nc:TaskAugmentationPoint,0,unbounded
3.2,nc,ActivityType,nc:ActivityDateRepresentation,modified,,4.0,nc,ActivityType,nc:ActivityDate,0,unbounded
3.2,nc,ContactInformationAssociationType,nc:ContactEntityDescriptionText,modified,,4.0,nc,ContactInformationType,nc:ContactEntityDescriptionText,0,unbounded
3.2,nc,ContactInformationAssociationType,nc:ContactInformationAvailability,modified,,4.0,nc,ContactInformationType,nc:ContactInformationAvailabilityAbstract,0,unbounded
3.2,nc,StatusType,nc:StatusDateRepresentation,modified,,4.0,nc,StatusType,nc:StatusDate,0,unbounded
3.2,,,,new,,4.0,ag,AcreageSubmissionFileType,ag:CropYearValue,1,1
3.2,,,,new,,4.0,ag,AcreageSubmissionFileType,ag:OriginatorIdentificationID,1,1
3.2,,,,new,,4.0,ag,AcreageSubmissionFileType,ag:CustomerInfo,1,unbounded
3.2,,,,new,,4.0,ag,AcreageSubmissionFileType,ag:FarmCropAcreage,1,unbounded
3.2,,,,new,,4.0,ag,AcreageSubmissionFileType,ag:AcreageSubmissionFileAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,nc:LocationStateFIPS5-2Code,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,nc:LocationCountyCode,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:SubfieldNumberID,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:CoreProductCode,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:CoreProductCategoryCode,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:ProductIntendedUseCode,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:OriginalReportedAcreageValue,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:FinalReportedAcreageValue,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:ReportedAcreageModifiedIndicator,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:ReportedAcreageModifiedReasonCode,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:ReportedAcreageModifiedOtherReasonText,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:AcreageCalculationProjectionCode,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:OriginalPlantedDate,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:FinalPlantedDate,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:PlantedDateModifiedIndicator,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:PlantedDateModifiedReasonCode,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:PlantedDateModifiedOtherReasonText,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:ProductPlantingCode,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:IrrigationPracticeCode,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:OrganicPracticeCategoryCode,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:CroppingPracticeCode,1,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:GeospatialSourceInfo,0,1
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:ProducerShare,1,unbounded
3.2,,,,new,,4.0,ag,AgricultureProductionPlanType,ag:AgricultureProductionPlanAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,ag:FileCustomerID,1,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,ag:CustomerInterAgencyIdentificationID,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,ag:TaxIdentificationID,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,ag:TaxIdentificationCategoryCode,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,nc:OrganizationName,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,nc:PersonGivenName,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,nc:PersonSurName,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,nc:PersonMiddleName,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,nc:PersonNameSuffixText,0,unbounded
3.2,,,,new,,4.0,ag,CustomerInfoType,ag:CustomerInfoAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,ag,FarmCropAcreageType,ag:AdministrativeStateFSACode,1,1
3.2,,,,new,,4.0,ag,FarmCropAcreageType,ag:AdministrativeCountyFSACode,1,1
3.2,,,,new,,4.0,ag,FarmCropAcreageType,ag:FarmNumberID,1,1
3.2,,,,new,,4.0,ag,FarmCropAcreageType,ag:TractCropAcreage,1,unbounded
3.2,,,,new,,4.0,ag,FarmCropAcreageType,ag:FarmCropAcreageAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,ag,FieldCropAcreageType,ag:CLUID,1,1
3.2,,,,new,,4.0,ag,FieldCropAcreageType,ag:FieldNumberID,1,1
3.2,,,,new,,4.0,ag,FieldCropAcreageType,ag:CLUProducerReviewRequestIndicator,1,1
3.2,,,,new,,4.0,ag,FieldCropAcreageType,ag:AgricultureProductionPlan,1,unbounded
3.2,,,,new,,4.0,ag,FieldCropAcreageType,ag:FieldCropAcreageAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialShapeSourceCode,1,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialShapeModifiedIndicator,1,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialShapeModifiedReasonCode,0,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialShapeModifiedOtherReasonText,0,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialShapeProcessDate,1,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialDataSubmissionMethodCode,1,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:MICSCode,1,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:MICSName,0,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialSourceDataCreationDateTime,1,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:PrecisionAgriculturalSubMeterAccuracyIndicator,1,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:LocationCoordinatesAbstract,0,1
3.2,,,,new,,4.0,ag,GeospatialSourceInfoType,ag:GeospatialSourceInfoAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,ag,ProducerShareType,ag:FileCustomerID,1,1
3.2,,,,new,,4.0,ag,ProducerShareType,ag:ProducerSharePercent,1,unbounded
3.2,,,,new,,4.0,ag,ProducerShareType,ag:ProducerShareAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,ag,TractCropAcreageType,ag:TractNumberID,1,1
3.2,,,,new,,4.0,ag,TractCropAcreageType,ag:FieldCropAcreage,1,unbounded
3.2,,,,new,,4.0,ag,TractCropAcreageType,ag:TractCropAcreageAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,AcquisitionLightingSpectrumType,biom:AcquisitionLightingSpectrumCode,0,unbounded
3.2,,,,new,,4.0,biom,AcquisitionLightingSpectrumType,biom:AcquisitionLightingSpectrumLowerMeasure,0,unbounded
3.2,,,,new,,4.0,biom,AcquisitionLightingSpectrumType,biom:AcquisitionLightingSpectrumUpperMeasure,0,unbounded
3.2,,,,new,,4.0,biom,AcquisitionLightingSpectrumType,biom:AcquisitionLightingSpectrumAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,AudioSourceRecorderType,biom:DeviceDescriptionText,0,unbounded
3.2,,,,new,,4.0,biom,AudioSourceRecorderType,biom:DeviceMakeText,0,unbounded
3.2,,,,new,,4.0,biom,AudioSourceRecorderType,biom:DeviceModelText,0,unbounded
3.2,,,,new,,4.0,biom,AudioSourceRecorderType,biom:DeviceSerialNumberText,0,unbounded
3.2,,,,new,,4.0,biom,BiometricCaptureType,biom:CaptureIdentification,0,unbounded
3.2,,,,new,,4.0,biom,BiometricCaptureType,biom:CaptureDevice,0,unbounded
3.2,,,,new,,4.0,biom,BiometricDataType,biom:BiometricID,0,unbounded
3.2,,,,new,,4.0,biom,BiometricDataType,biom:BiometricDetailAbstract,0,unbounded
3.2,,,,new,,4.0,biom,BiometricDataType,biom:BiometricImageAbstract,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintWidthValue,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintHeightValue,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:PhiltrumWidthValue,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:PhiltrumHeightValue,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:UpperLipCharacterizationCodeList,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LowerLipCharacterizationCodeList,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipContactLineDescriptorCode,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintCharacterizationText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintPathologiesPeculiaritiesCodeList,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintPathologiesPeculiaritiesText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintSurfaceCodeList,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintSurfaceText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintMediumCode,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintMediumText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,nc:PersonFacialHairText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPositionTensionDescriptiveText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintDescriptiveText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:LipPrintComparisonDescriptiveText,0,unbounded
3.2,,,,new,,4.0,biom,CheiloscopicImageInformationType,biom:CheiloscopicImageInformationAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,ContextFileFormatType,biom:ContextFileCategoryText,0,unbounded
3.2,,,,new,,4.0,biom,ContextFileFormatType,biom:ContextFileDecodingInstructionsText,0,unbounded
3.2,,,,new,,4.0,biom,ContextFileFormatType,biom:ContextFileFormatAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,DentalRadiographImageInformationType,biom:RadiographImageSeriesCodeText,0,unbounded
3.2,,,,new,,4.0,biom,DentalVisualImageDataInformationType,biom:DentalVisualImageCode,0,unbounded
3.2,,,,new,,4.0,biom,DentalVisualImageDataInformationType,biom:DentalVisualImageDescriptiveText,0,unbounded
3.2,,,,new,,4.0,biom,DentalVisualImageDataInformationType,biom:DentalVisualImageComparisonDescriptiveText,0,unbounded
3.2,,,,new,,4.0,biom,DentalVisualImageDataInformationType,biom:DentalVisualImageDataInformationAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceIdentification,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceName,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceCategoryText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceManufacturerText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceDescriptionText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceMakeText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceModelText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceSerialNumberText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceVersionText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceFirmwareVersionText,0,unbounded
3.2,,,,new,,4.0,biom,DeviceType,biom:DeviceAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,DNALaboratoryType,biom:DNALaboratoryProcessingCountryAbstract,0,unbounded
3.2,,,,new,,4.0,biom,DNASampleType,biom:BiometricCapture,0,unbounded
3.2,,,,new,,4.0,biom,DNASampleType,biom:DNAUserDefinedProfileAbstract,0,unbounded
3.2,,,,new,,4.0,biom,EFSFeatureColorType,biom:FeatureColorFieldReferencedCode,0,unbounded
3.2,,,,new,,4.0,biom,EFSFeatureColorType,biom:FeatureColorFieldOccurenceReferencedValue,0,unbounded
3.2,,,,new,,4.0,biom,EFSFeatureColorType,biom:FeatureColorHexidecimalValue,0,unbounded
3.2,,,,new,,4.0,biom,EFSFeatureColorType,biom:FeatureColorCommentText,0,unbounded
3.2,,,,new,,4.0,biom,EFSFeatureColorType,biom:EFSFeatureColorAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,EFSMinutiaType,biom:ImageSegmentVertex,0,unbounded
3.2,,,,new,,4.0,biom,EFSMinutiaType,biom:ImageLocationThetaAngleMeasure,0,unbounded
3.2,,,,new,,4.0,biom,EFSMinutiaType,biom:MinutiaCategoryCode,0,unbounded
3.2,,,,new,,4.0,biom,EFSMinutiaType,biom:MinutiaeQuality,0,unbounded
3.2,,,,new,,4.0,biom,EFSMinutiaType,biom:ImageLocationUncertaintyRadiusMeasure,0,unbounded
3.2,,,,new,,4.0,biom,EFSMinutiaType,biom:MinutiaDirectionUncertaintyValue,0,unbounded
3.2,,,,new,,4.0,biom,EFSMinutiaType,biom:EFSMinutiaAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,EFSRidgeCountItemType,biom:MinutiaeRidgeCountOctantNumeric,0,unbounded
3.2,,,,new,,4.0,biom,EFSRidgeCountItemType,biom:MinutiaeRidgeCountResidualCode,0,unbounded
3.2,,,,new,,4.0,biom,EFSRidgeCountItemType,biom:EFSRidgeCountItemAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,EFSTemporaryLineType,biom:ImageSegmentVertex,0,unbounded
3.2,,,,new,,4.0,biom,EFSTemporaryLineType,biom:FeatureLineColorValue,0,unbounded
3.2,,,,new,,4.0,biom,EFSTemporaryLineType,biom:FeatureLineThicknessValue,0,unbounded
3.2,,,,new,,4.0,biom,EFSTemporaryLineType,biom:EFSTemporaryLineAugmentationPoint,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedAudioPackageDataRecordType,biom:VoiceDataBinaryObject,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:ImageCaptureDetail,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:ExtendedFeatureSetProfileIdentification,0,9
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:FrictionRidgeImageRegionOfInterest,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:FingerprintImageFingerprintOrientation,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeFrictionRidgeLocation,0,20
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeFingerLocation,0,20
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaePalmLocation,0,20
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaePlantarLocation,0,20
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:FingerprintPatternClassification,0,7
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeRidgeQualityMap,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeRidgeFlowMap,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeRidgeWavelengthMap,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:FrictionRidgeImageTonalReversalCode,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:FrictionRidgeImageLateralReversalCode,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:ImageQuality,0,9
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeGrowthOrShrinkage,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeNoCoresPresentIndicator,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeCore,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeNoDeltasPresentIndicator,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeDelta,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeRidgeCountCoreToDelta,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:FrictionRidgeImageCenter,0,3
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeNoDistinctiveFeaturesPresentIndicator,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeDistinctiveFeature,0,99
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeNoMinutiaePresentIndicator,0,unbounded
3.2,,,,new,,4.0,biom,ExtendedFeatureSetMinutiaeType,biom:MinutiaeRidgeCountConfidence,0,unbounded
