originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
4.0,,,new,,4.1,biom,ExtendedFeatureSetProfileCodeType,A data type of code to describe the level (or profile) of minutiae mark-up performed on the EFS record,,biom:ExtendedFeatureSetProfileCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,FaceImageAcquisitionCodeSimpleType,A data type code for the source of a facial photo,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,FaceImageAcquisitionCodeType,A data type code for the source of a facial photo,,biom:FaceImageAcquisitionCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,FaceImageAcquisitionType,A data type for a description of a face image source,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,FingerImpressionImageDetailType,A data type for the details about a fingerprint image,biom:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,FrictionRidgeCaptureTechnologyCodeSimpleType,A data type for identifying the technology used to capture friction ridge data,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,FrictionRidgeCaptureTechnologyCodeType,A data type for identifying the technology used to capture friction ridge data,,biom:FrictionRidgeCaptureTechnologyCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,FrictionRidgeDetailType,A data type for the details about a friction ridge image,biom:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,GeographicSampleAcquisitionLocationType,A data type to contain the location where the biometric sample/original source/context information was acquired.,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,HexDoubleByteSimpleType,A data type for a restriction of a hexadecimal byte,,xs:hexBinary,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,HexDoubleByteType,A data type for a double hexadecimal byte,,biom:HexDoubleByteSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,HexTripleByteSimpleType,A data type for a triple hexadecimal byte,,xs:hexBinary,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,HexTripleByteType,A data type for a triple hexadecimal byte,,biom:HexTripleByteSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,HypothenarPositionCodeSimpleType,A data type for extended palm position exemplar or search captures,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,ImpressionCaptureCodeSimpleType,A data type for a kind of impression capture by which an image was obtained,,xs:integer,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,ImpressionCaptureCodeType,A data type for a kind of impression capture by which an image was obtained,,biom:ImpressionCaptureCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to100SimpleType,A data type of integer that has a value range of 0 to 100,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to100Type,A data type of integer that has a value range of 0 to 100,,biom:Integer0to100SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to1024SimpleType,A data type of integer that has a value range of 1 to 1024,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to1024Type,A data type of integer that has a value range of 1 to 1024,,biom:Integer0to1024SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to50000SimpleType,"A data type of integer that has a value range of 0 to 50,000",,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to50000Type,"A data type of integer that has a value range of 0 to 50,000",,biom:Integer0to50000SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to99999SimpleType,A data type of integer that has a value range of 0 to 99999,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to99999Type,A data type of integer that has a value range of 0 to 99999,,biom:Integer0to99999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to999SimpleType,A data type of integer that has a value range of 0 to 999,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to999Type,A data type of integer that has a value range of 0 to 999,,biom:Integer0to999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to99SimpleType,A data type of integer that has a value range of 0 to 99,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer0to99Type,A data type of integer that has a value range of 0 to 99,,biom:Integer0to99SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to255SimpleType,A data type of integer that has a value range of 1 to 255,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to255Type,A data type of integer that has a value range of 1 to 255,,biom:Integer1to255SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to50000SimpleType,A data type of integer that has a value range of 1 to 50000,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to50000Type,"A data type of integer that has a value range of 1 to 50,000",,biom:Integer1to50000SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1To5SimpleType,A data type for integer values from 1 to 5,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to9999SimpleType,A data type of integer that has a value range of 1 to 9999,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to9999Type,A data type of integer that has a value range of 1 to 9999,,biom:Integer1to9999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to999SimpleType,A data type of integer that has a value range of 1 to 999,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to999Type,A data type of integer that has a value range of 1 to 999,,biom:Integer1to999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to99SimpleType,A data type of integer that has a value range of 1 to 99,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to99Type,A data type of integer that has a value range of 1 to 99,,biom:Integer1to99SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to9SimpleType,A data type of integer that has a value range of 1 to 9,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Integer1to9Type,A data type of integer that has a value range of 1 to 9,,biom:Integer1to9SimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,IrisImageDetailType,A data type for details about a Type-17 iris image record,biom:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,IrisImageMissingReasonCodeSimpleType,A data type for a reason for a missing iris image,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,IrisImageMissingReasonCodeType,A data type for a reason for a missing iris image,,biom:IrisImageMissingReasonCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LargeLineLengthPixelQuantitySimpleType,A data type to define the number of pixels contained on a single line of a variable-resolution image.,,xs:integer,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LargeLineLengthPixelQuantityType,A data type to define the number of pixels contained on a single line of a variable-resolution image.,,biom:LargeLineLengthPixelQuantitySimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LatentFrictionRidgePositionCodeSimpleType,A data type for latent friction ridge positions,,,S,union,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LatentFrictionRidgePositionCodeType,A data type for latent friction ridge positions,,biom:LatentFrictionRidgePositionCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LegacyExemplarCaptureCategoryCodeSimpleType,A data type for a code of impression capture by which an image was obtained,,xs:integer,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LegacyExemplarCaptureCategoryCodeType,A data type for a code of impression capture by which an image was obtained,,biom:LegacyExemplarCaptureCategoryCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LegacyExemplarFingerPositionCodeSimpleType,"A data type for a code representing legacy (i.e., Type-4) tenprint exemplars",,,S,union,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LegacyExemplarFingerPositionCodeType,"A data type for a code representing legacy (i.e., Type-4) tenprint exemplars",,biom:LegacyExemplarFingerPositionCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LocusGenotypeProbabilityValueSimpleType,A data type for an expression of the probability of an individual having these alleles at a single locus. This probability can be calculated by various formulas that consider if the locus is homozygous or heterozygous. The frequency of the individua,,xs:decimal,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,LocusGenotypeProbabilityValueType,A data type for an expression of the probability of an individual having these alleles at a single locus. This probability can be calculated by various formulas that consider if the locus is homozygous or heterozygous. The frequency of the individua,,biom:LocusGenotypeProbabilityValueSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,MobileFingerPositionCodeSimpleType,A data type for a multi-finger capture position,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,MobileFingerPositionCodeType,A data type for a multi-finger capture position,,biom:MobileFingerPositionCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,NISTQualityMeasureSimpleType,"A data type to measure the quality of a friction ridge capture, using the NIST scale",,,S,union,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,NISTQualityMeasureType,"A data type for the measure of the quality of a friction ridge capture, using the NIST scale",,biom:NISTQualityMeasureSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,OpenPathSegmentType,A data type for a series of connected points in which there is not an implicit connection between the last and first vertices.,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,PalmPrintImageDetailType,A data type for the details about an image of a palm print,biom:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,PatternedInjuryReferenceCodeListType,"A data type for a list of patterned injury reference valid codes agreed upon by exchanging parties, such as ANSI/ADA Standard No. 1077",,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,PlantarImageDetailType,A data type for a set of details about an image of a plantar (footprint),biom:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,PlantarImageSegmentToePositionPolygonType,A data type for a polygon segment outlining areas containing toes within a particular plantar image,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,QualityScoreFailureCodeSimpleType,A data type for the Quality Score Failure,,xs:string,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,QualityScoreSimpleType,A data type to define values for allowed quality scores,,,S,union,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,QualityScoreType,A data type to define values for allowed quality scores,,biom:QualityScoreSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,RecordingDurationDetailType,"A data type for a description of the duration of a recording, as expressed in time, size, and samplings.",,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SlapFingerPositionCodeSimpleType,A data type for a standard flat capture position,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SlapFingerPositionCodeType,A data type for a standard flat capture position,,biom:SlapFingerPositionCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SmallAngleMeasureSimpleType,A data type for a measurement of an angle between 0 and 179 degrees,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SmallAngleMeasureType,A data type for a measurement of an angle between 0 and 179 degrees,,biom:SmallAngleMeasureSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SmallLineLengthPixelQuantitySimpleType,A data type to define the number of pixels contained on a single line of a fixed resolution 500ppi image.,,xs:integer,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SmallLineLengthPixelQuantityType,A data type to define the number of pixels contained on a single line of a fixed resolution 500ppi image.,,biom:SmallLineLengthPixelQuantitySimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SourceMediaDetailType,A data type for the details of a biometric source media file,biom:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SupplementalFingerPositionCodeSimpleType,"A data type for a supplemental capture position, such as EJIs or fingertips",,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SupplementalFingerPositionCodeType,"A data type for a supplemental capture position, such as EJIs or fingertips",,biom:SupplementalFingerPositionCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SupplementalFrictionRidgePositionCodeSimpleType,A data type for extended friction ridge position exemplar or search captures,,,S,union,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,SupplementalFrictionRidgePositionCodeType,A data type for extended friction ridge position exemplar or search captures,,biom:SupplementalFrictionRidgePositionCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,biom,Type2CrossReferenceListType,A data type for a list of Type-2 records referenced in another record in the transaction.,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,AlertEventDetailsUrgencyCodeType,A data type for the urgency code designated to an alert event,,em:AlertEventDetailsUrgencyCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,BarcodeCodeSimpleType,A data type for a code that describes the type of a bar-code,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,BuildingComponentCodeSimpleType,A data type for the common building components damaged.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,BuildingComponentCodeType,A data type for the common building components damaged,,em:BuildingComponentCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ContactRoleCodeType,A data type for a code set of roles of the emergency management contact,,em:ContactRoleCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,CulvertMaterialCodeSimpleType,A data type for the material of culvert.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,CulvertShapeCodeType,A data type for the common types of culverts (shapes).,,em:CulvertShapeCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,DebrisSiteCodeSimpleType,A data type that specifies the common list of sites debris is collected from after an incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,DebrisSiteCodeType,A data type that specifies the common list of sites debris is collected from after an incident.,,em:DebrisSiteCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,DeploymentInformationType,A data type for information about a deployment of a resource,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,DeploymentStatusCodeType,A data type that represents the deployment status,,em:DeploymentStatusCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ElectronicAccessRightCodeSimpleType,A data type that defines the level of access to an electronic asset,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,EMMessageSubCategoryCodeSimpleType,A data type for em information sub category,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,EOCRosterType,A data type defining a EOC Roster,em:RosterType,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ExperienceType,A data type for a credential class that represents the type of experience possessed by a person,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ExplicitRecepientAddressType,A data type for an identifier of an explicit recipient,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,IncidentAuthorType,A data type for information about the author of the incident,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,InquiryContentType,A data type for resource Inquiry input content data,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,InsuranceAugmentationType,A data type for additional information about an insurance,,,CCC,,,TRUE,FALSE,FALSE
4.0,,,new,,4.1,em,LogicalOrType,A data type represents a logical Or operation,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,MessageHeaderType,A data type for specifying message type and message activity,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,OtherTextSimpleType,A data type to limit length of  other text,,xs:string,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,OtherTextType,A data type to limit length of other text,,em:OtherTextSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ParksComponentCodeSimpleType,A data type for the Parks Components,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,PreliminaryDamageAssessmentType,A data type for a preliminary damage assessement report,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ProgramKindCodeSimpleType,A data type for a Program which assessment will support,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ProgramKindCodeType,A data type for a kind of assessement program,,em:ProgramKindCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ResourceLocationDetailsType,"A data type that indicates resource location, destination, arrival and departure",,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,ResourceScheduleType,A data type that has  elements related to the Resource schedule as a date or date/time,,,CCC,,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,SnowActivitiesCodeSimpleType,A data type that specifies CAT-B measures eligible for reimbursement during snow events.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,SnowActivitiesCodeType,A data type that specifies CAT-B measures eligible for reimbursement during snow events.,,em:SnowActivitiesCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,TernaryIndicatorCodeSimpleType,A data type for a Ternary Indicator,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,TernaryIndicatorCodeType,"A data type for a Ternary Indicator code (Yes, No, Unknown)",,em:TernaryIndicatorCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.0,,,new,,4.1,em,TribeKindCodeSimpleType,A data type for a Tribal Entity,,xs:token,S,atomic,,FALSE,FALSE,FALSE
