originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
4.1,ndex,VSTCategoryCodeSimpleType,edit,39,4.2,ndex,VSTCategoryCodeSimpleType,A data type for a kind of general style of a vehicle.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,ndex,VSTCategoryCodeType,edit,39,4.2,ndex,VSTCategoryCodeType,A data type for a kind of general style of a vehicle.,,ndex:VSTCategoryCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.1,nibrs,NIBRSReportCategoryCodeSimpleType,edit,59,4.2,ucr,NIBRSReportCategoryCodeSimpleType,A data type for a kind of report contained in the NIBRS submission.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,nibrs,NIBRSReportCategoryCodeType,edit,59,4.2,ucr,NIBRSReportCategoryCodeType,A data type for a kind of report contained in the NIBRS submission.,,ucr:NIBRSReportCategoryCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.1,nibrs,ReportActionCategoryCodeSimpleType,edit,59,4.2,ucr,ReportActionCategoryCodeSimpleType,A data type for a kind of action to be taken on the report.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,nibrs,ReportActionCategoryCodeType,edit,59,4.2,ucr,ReportActionCategoryCodeType,A data type for a kind of action to be taken on the report.,,ucr:ReportActionCategoryCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.1,nibrs,VictimToSubjectRelationshipCodeSimpleType,edit,59,4.2,ucr,VictimToSubjectRelationshipCodeSimpleType,"A data type for a code that identifies the victim's relationship to subject who perpetrated a crime against them, depicting who the victim was to the offender.",,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,nibrs,VictimToSubjectRelationshipCodeType,edit,59,4.2,ucr,VictimToSubjectRelationshipCodeType,"A data type for a code that identifies the victim's relationship to subject who perpetrated a crime against them, depicting who the victim was to the offender.",,ucr:VictimToSubjectRelationshipCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.1,,,add,43,4.2,biom,PedigreeAnalysisResolutionType,A data type for the analysis resolution/decision information of a pedigree.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,34,4.2,biom,PersonAugmentationType,A data type for additional information about a person.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,CommodityCodeSimpleType,A data type for Standard Classification of Transported Goods (SCTG) commodity codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,CommodityCodeType,A data type for Standard Classification of Transported Goods (SCTG) commodity codes.,,commodity-4.0.2:CommodityCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,ConveyanceCategoryCodeSimpleType,A data type for a kind of conveyance.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,ConveyanceCategoryCodeType,A data type for a kind of conveyance.,,commodity-4.0.2:ConveyanceCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,ElectronicEquipmentCategoryCodeSimpleType,A data type for a kind of electronic equipment.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,ElectronicEquipmentCategoryCodeType,A data type for a kind of electronic equipment.,,commodity-4.0.2:ElectronicEquipmentCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,ElectronicInstrumentCategoryCodeSimpleType,A data type for a kind of electronic instrument.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,ElectronicInstrumentCategoryCodeType,A data type for a kind of electronic instrument.,,commodity-4.0.2:ElectronicInstrumentCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,MachineryCategoryCodeSimpleType,A data type for a kind of machinery.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,48,4.2,commodity-4.0.2,MachineryCategoryCodeType,A data type for a kind of machinery.,,commodity-4.0.2:MachineryCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,49,4.2,dea-4.0.2,DrugCodeSimpleType,A data type for drug codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,49,4.2,dea-4.0.2,DrugCodeType,A data type for drug codes.,,dea-4.0.2:DrugCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationBroadCodeSimpleType,A data type for broad or third-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationBroadCodeType,A data type for broad or third-level occupation codes.,,dol-4.0.2:OccupationBroadCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationDetailCodeSimpleType,A data type for detailed or fourth-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationDetailCodeType,A data type for detailed or fourth-level occupation codes.,,dol-4.0.2:OccupationDetailCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationMajorCodeSimpleType,A data type for major or first-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationMajorCodeType,A data type for major or first-level occupation codes.,,dol-4.0.2:OccupationMajorCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationMinorCodeSimpleType,A data type for minor or second-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,50,4.2,dol-4.0.2,OccupationMinorCodeType,A data type for minor or second-level occupation codes.,,dol-4.0.2:OccupationMinorCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,ActivityActivationCodeSimpleType,A data type for a decision as to whether an activity should be activated or deactivated.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,ActivityActivationCodeType,A data type for a decision as to whether an activity should be activated or deactivated.,,em:ActivityActivationCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,ActivityAugmentationType,A data type for additional information about an activity.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,42,4.2,em,ActivityResponseCoordinationType,A data type for a set of information about the coordination of a response to an activity or event.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,AssessmentAugmentationType,A data type for additional information about an assessment.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,42,4.2,em,CommunicationTargetGroupCodeSimpleType,A data type for a kind of group target for a communication.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,CommunicationTargetGroupCodeType,A data type for a kind of group target for a communication.,,em:CommunicationTargetGroupCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,CountermeasureOperationsType,A data type for an operation taken to counteract a public health emergency operations center (EOC) event or incident.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,DecisionType,A data type for an activation or deactivating decision.,nc:ActivityType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,DocumentAugmentationType,A data type for additional information about a document.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,42,4.2,em,DocumentReportFrequencyCodeSimpleType,A data type for a frequency or period for which a recurring document is published.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,DocumentReportFrequencyCodeType,A data type for a frequency or period for which a recurring document is published.,,em:DocumentReportFrequencyCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,DocumentTemplateCategoryCodeSimpleType,A data type for a kind of template for a document.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,DocumentTemplateCategoryCodeType,A data type for a kind of template for a document.,,em:DocumentTemplateCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,EmergencyManagmentIncidentCategoryCodeSimpleType,"A data type for a kind of emergency management (EM) incident, such as chemical, biological, nuclear, explosives, natural disaster, or day-to-day.",,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,EmergencyManagmentIncidentCategoryCodeType,"A data type for a kind of emergency management (EM) incident, such as chemical, biological, nuclear, explosives, natural disaster, or day-to-day.",,em:EmergencyManagmentIncidentCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,EventImpactLevelCodeSimpleType,"A data type for a level of impact (i.e., minimal, minor, moderate, major, severe) of an event based on the amount of disruption to normal activities and services.",,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,EventImpactLevelCodeType,"A data type for a level of impact (i.e., minimal, minor, moderate, major, severe) of an event based on the amount of disruption to normal activities and services.",,em:EventImpactLevelCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,EventInvestigationType,A data type for an investigation of a public health event.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,EventRiskAssessmentType,A data type for an assessment of the risk associated with an event or incident.,nc:AssessmentType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,EventStatusType,A data type for a set of situational awareness information for an incident or event that caused a Public Health Emergency Operations Center (PH EOC) activation.,nc:StatusType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,IncidentResponseStatusType,A data type for a set of status information about the start and end of an incident response.,nc:StatusType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,IncidentResponseTeamParticipationStatusCodeSimpleType,A data type for a current status of the participation of a response team in an activity or event.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,IncidentResponseTeamParticipationStatusCodeType,A data type for a current status of the participation of a response team in an activity or event.,,em:IncidentResponseTeamParticipationStatusCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,IncidentResponseTeamType,A data type for a team involved in a response to an incident.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,IncidentResponseType,A data type for a response to an incident.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,InteragencyCommunicationCategoryCodeSimpleType,A data type for a kind of interagency communication document.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,InteragencyCommunicationCategoryCodeType,A data type for a kind of interagency communication document.,,em:InteragencyCommunicationCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,InteragencyCommunicationType,A data type for a communications data exchange across agencies.,nc:DocumentType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,IntraAgencyCommunicationType,A data type for a communications data exchange within an agency.,nc:DocumentType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,LaboratoryOperationsReportType,A data type for a report on laboratory operations.,nc:DocumentType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,LeadershipReportType,A data type for a report to leadership.,nc:DocumentType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,LeadershipType,A data type for a set of information about the leadership assigned to a response.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,ManagementFunctionType,A data type for a set of information for the managing and commanding function in a Public Health Emergency Operations Center.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,OrganizationAugmentationType,A data type for additional information about an organization.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,42,4.2,em,PercentStatusType,A data type for a status measured by percent completion.,nc:StatusType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,PersonAugmentationType,A data type for additional information about a person.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,42,4.2,em,PHEOCMinimumDataSetType,A data type for a set of critical data elements for the fulfillment of the critical Public Health Emergency Operations Centers (PHEOC) functions.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,PlanApprovalType,A data type for a set of information about a plan approval.,,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,PlanAugmentationType,A data type for additional information about a plan.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,42,4.2,em,PublicCommunicationCategoryCodeSimpleType,A data type for a kind of public communication document.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,PublicCommunicationCategoryCodeType,A data type for a kind of public communication document.,,em:PublicCommunicationCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,PublicCommunicationType,A data type for a set of information about communication releasable to the public.,nc:DocumentType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,PublicHealthEventType,"A data type for an event or incident, such as a public health emergency operations center (EOC) event or incident.",nc:ActivityType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,ResponseOperationType,"A data type for a set of information about a Public Health Emergency Operations Center (PH EOC) response operation, such as the number of cases, fatalities, infrastructure status, and risk assessment.",,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,42,4.2,em,TaskAugmentationType,A data type for additional information about a task.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,52,4.2,fips-4.0.2,USCountyNumericCodeSimpleType,A data type for US county codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,52,4.2,fips-4.0.2,USCountyNumericCodeType,A data type for US county codes.,,fips-4.0.2:USCountyNumericCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.1,,,add,51,4.2,fips-4.0.2,USStateNumericCodeSimpleType,A data type for numeric state codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,51,4.2,fips-4.0.2,USStateNumericCodeType,A data type for numeric state codes.,,fips-4.0.2:USStateNumericCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,66,4.2,genc,CountryAlpha3CodeSimpleType,A data type for country codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,66,4.2,genc,CountryAlpha3CodeType,A data type for country codes.,,genc:CountryAlpha3CodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,66,4.2,genc,CountrySubdivisionCodeSimpleType,A data type for country subdivision codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,66,4.2,genc,CountrySubdivisionCodeType,A data type for country subdivision codes.,,genc:CountrySubdivisionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,53,4.2,hazmat-4.0.2,HazmatCodeSimpleType,A data type for a United Nations/North American (UN/NA) Hazardous Materials Code pertaining to a hazardous material.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,53,4.2,hazmat-4.0.2,HazmatCodeType,A data type for a United Nations/North American (UN/NA) Hazardous Materials Code pertaining to a hazardous material.,,hazmat-4.0.2:HazmatCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,54,4.2,hl7-4.0.2,ReligionCodeSimpleType,A data type for a religion to which a person can subscribe or believe; a categorization of spiritual beliefs.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,54,4.2,hl7-4.0.2,ReligionCodeType,A data type for a religion to which a person can subscribe or believe; a categorization of spiritual beliefs.,,hl7-4.0.2:ReligionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,55,4.2,iso_4217-4.0.2,CurrencyCodeSimpleType,A data type for a currency that qualifies a monetary amount.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,55,4.2,iso_4217-4.0.2,CurrencyCodeType,A data type for a currency that qualifies a monetary amount.,,iso_4217-4.0.2:CurrencyCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,56,4.2,iso_639-3-4.0.2,LanguageCodeSimpleType,A data type for language codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,56,4.2,iso_639-3-4.0.2,LanguageCodeType,A data type for language codes.,,iso_639-3-4.0.2:LanguageCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,j,PersonAssociationAugmentationType,A data type for additional information about an association between people.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,39,4.2,j,PersonOrganizationAssociationAugmentationType,A data type for additional information about an association between a person and an organization.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,39,4.2,j,StreetAugmentationType,A data type for additional information about a street.,,,CCC,,,TRUE,FALSE,FALSE
4.1,,,add,20,4.2,j,VehicleEntityAssociationType,A data type for an association between a vehicle and an entity.,nc:ItemEntityAssociationType,,CCC,,,FALSE,FALSE,FALSE
4.1,,,add,64,4.2,ncic,ProhibitedPersonsCategoryCodeSimpleType,A data type for a reason for the denial or the reason for a NICS Index submission. It can be one of the Brady Act categories or represent a Denied Person record submitted by a State.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,64,4.2,ncic,ProhibitedPersonsCategoryCodeType,A data type for a reason for the denial or the reason for a NICS Index submission. It can be one of the Brady Act categories or represent a Denied Person record submitted by a State.,,ncic:ProhibitedPersonsCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,64,4.2,ncic,VictimToPersonRelationshipCodeSimpleType,A data type for a relationship of the defendant to the victim of a misdemeanor crime of domestic violence.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,64,4.2,ncic,VictimToPersonRelationshipCodeType,A data type for a relationship of the defendant to the victim of a misdemeanor crime of domestic violence.,,ncic:VictimToPersonRelationshipCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,63,4.2,ncic,VMOUsageCodeSimpleType,A data type for 3.1: Vehicle Model (VMO) Field Codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,63,4.2,ncic,VMOUsageCodeType,A data type for 3.1: Vehicle Model (VMO) Field Codes,,ncic:VMOUsageCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,ActivityOrganizationDescriptionCodeSimpleType,A data type for a code that identifies the type of relationship between an Activity and an Organization.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,ActivityOrganizationDescriptionCodeType,A data type for a code that identifies the type of relationship between an Activity and an Organization.,,ndex:ActivityOrganizationDescriptionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,ActivityPersonDescriptionCodeSimpleType,A data type for a code that identifies the type of relationship between an Activity and a Person.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,ActivityPersonDescriptionCodeType,A data type for a code that identifies the type of relationship between an Activity and a Person.,,ndex:ActivityPersonDescriptionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,LightingCodeSimpleType,A data type for lighting conditions.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,LightingCodeType,A data type for lighting conditions.,,ndex:LightingCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,PersonOrganizationDescriptionCodeSimpleType,A data type for a code that identifies the type of relationship between a Person and an Organization.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,PersonOrganizationDescriptionCodeType,A data type for a code that identifies the type of relationship between a Person and an Organization.,,ndex:PersonOrganizationDescriptionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,PersonRelationshipCodeSimpleType,A data type for a code that identifies the relationship between two people.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,PersonRelationshipCodeType,A data type for a code that identifies the relationship between two people.,,ndex:PersonRelationshipCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,WarrantCategoryCodeSimpleType,A data type for a kind of warrant.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,WarrantCategoryCodeType,A data type for a kind of warrant.,,ndex:WarrantCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,WarrantStatusCodeSimpleType,A data type for a code that identifies the current disposition of a warrant.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,39,4.2,ndex,WarrantStatusCodeType,A data type for a code that identifies the current disposition of a warrant.,,ndex:WarrantStatusCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageCodeSimpleType,A data type for the categories of facilities.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageCodeType,A data type for the categories of facilities.,,occs-4.0.2:FacilityUsageCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel1CodeSimpleType,A data type for Level 1 facility usage codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel1CodeType,A data type for Level 1 facility usage codes.,,occs-4.0.2:FacilityUsageLevel1CodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel2CodeSimpleType,A data type for Level 2 facility usage codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel2CodeType,A data type for Level 2 facility usage codes.,,occs-4.0.2:FacilityUsageLevel2CodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel3CodeSimpleType,A data type for Level 3 facility usage codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel3CodeType,A data type for Level 3 facility usage codes.,,occs-4.0.2:FacilityUsageLevel3CodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel4CodeSimpleType,A data type for Level 4 facility usage codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,57,4.2,occs-4.0.2,FacilityUsageLevel4CodeType,A data type for Level 4 facility usage codes.,,occs-4.0.2:FacilityUsageLevel4CodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,,,add,59,4.2,ucr,PersonOrganizationAffiliationCategoryCodeSimpleType,A data type for an affiliation between a person and an organization.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.1,,,add,59,4.2,ucr,PersonOrganizationAffiliationCategoryCodeType,A data type for an affiliation between a person and an organization.,,ucr:PersonOrganizationAffiliationCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
4.1,biom,PersonBiometricAssociationType,delete,34,4.2,,,,,,,,,,,
4.1,cjis,ItemStatusCodeSimpleType,delete,68,4.2,,,,,,,,,,,
4.1,cjis,ItemStatusCodeType,delete,68,4.2,,,,,,,,,,,
4.1,ncic,VM0UsageCodeSimpleType,delete,20,4.2,,,,,,,,,,,
4.1,ncic,VM0UsageCodeType,delete,20,4.2,,,,,,,,,,,
4.1,ndex,NIBRSReportCategoryCodeSimpleType,delete,39,4.2,,,,,,,,,,,
4.1,ndex,NIBRSReportCategoryCodeType,delete,39,4.2,,,,,,,,,,,
