originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
4.2,ag_codes,TaxIdentificationCategoryCodeSimpleType,edit,,5.0,ag_codes,TaxIdentificationCategoryCodeSimpleType,"A data type for identifying the tax identification type assigned to a specific individual, business or other entity and is used to authenticate the individual/entity for matters of taxation and other government business.",,xs:integer,S,atomic,,FALSE,FALSE,FALSE
4.2,ag_codes,TaxIdentificationIDSimpleType,edit,,5.0,ag_codes,TaxIdentificationIDSimpleType,"A data type for tax identification assigned to a specific individual, business or other entity and is used to authenticate the individual/entity for matters of taxation and other federal government business.",,xs:string,S,atomic,,FALSE,FALSE,FALSE
4.2,ag_codes,TractNumberIDSimpleType,edit,,5.0,ag_codes,TractNumberIDSimpleType,A data type for identification number assigned to a unit of contiguous land that is under one ownership and that is operated as a farm or part of a farm. An owner is a person or business having deed to the land.,,xs:integer,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,CBEFFImageType,edit,,5.0,biom,CBEFFImageType,A data type for a CBEFF record,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,FaceImageType,edit,,5.0,biom,FaceImageType,A data type for an image of a human face,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,FingerImpressionImageDetailType,edit,,5.0,biom,FingerImpressionImageDetailType,A data type for the details about a fingerprint image,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,FingerprintImageType,edit,,5.0,biom,FingerprintImageType,A data type for a fingerprint image,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,FrictionRidgeDetailType,edit,,5.0,biom,FrictionRidgeDetailType,A data type for the details about a friction ridge image,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,ImageAugmentationType,edit,,5.0,biom,ImageAugmentationType,A data type for additional information about an image.,,,CCC,,,TRUE,FALSE,FALSE
4.2,biom,Integer0to100SimpleType,edit,,5.0,biom,Integer0To100SimpleType,A data type of integer that has a value range of 0 to 100,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer0to100Type,edit,,5.0,biom,Integer0To100Type,A data type of integer that has a value range of 0 to 100,,biom:Integer0To100SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer0to1024SimpleType,edit,,5.0,biom,Integer0To1024SimpleType,A data type of integer that has a value range of 1 to 1024,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer0to1024Type,edit,,5.0,biom,Integer0To1024Type,A data type of integer that has a value range of 1 to 1024,,biom:Integer0To1024SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer0to50000SimpleType,edit,,5.0,biom,Integer0To50000SimpleType,"A data type of integer that has a value range of 0 to 50,000",,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer0to50000Type,edit,,5.0,biom,Integer0To50000Type,"A data type of integer that has a value range of 0 to 50,000",,biom:Integer0To50000SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer0to99999SimpleType,edit,,5.0,biom,Integer0To99999SimpleType,A data type of integer that has a value range of 0 to 99999,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer0to99999Type,edit,,5.0,biom,Integer0To99999Type,A data type of integer that has a value range of 0 to 99999,,biom:Integer0To99999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer0to999SimpleType,edit,,5.0,biom,Integer0To999SimpleType,A data type of integer that has a value range of 0 to 999,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer0to999Type,edit,,5.0,biom,Integer0To999Type,A data type of integer that has a value range of 0 to 999,,biom:Integer0To999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer0to99SimpleType,edit,,5.0,biom,Integer0To99SimpleType,A data type of integer that has a value range of 0 to 99,,xs:nonNegativeInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer0to99Type,edit,,5.0,biom,Integer0To99Type,A data type of integer that has a value range of 0 to 99,,biom:Integer0To99SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer1to255SimpleType,edit,,5.0,biom,Integer1To255SimpleType,A data type of integer that has a value range of 1 to 255,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer1to255Type,edit,,5.0,biom,Integer1To255Type,A data type of integer that has a value range of 1 to 255,,biom:Integer1To255SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer1to50000SimpleType,edit,,5.0,biom,Integer1To50000SimpleType,A data type of integer that has a value range of 1 to 50000,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer1to50000Type,edit,,5.0,biom,Integer1To50000Type,"A data type of integer that has a value range of 1 to 50,000",,biom:Integer1To50000SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer1to9999SimpleType,edit,,5.0,biom,Integer1To9999SimpleType,A data type of integer that has a value range of 1 to 9999,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer1to9999Type,edit,,5.0,biom,Integer1To9999Type,A data type of integer that has a value range of 1 to 9999,,biom:Integer1To9999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer1to999SimpleType,edit,,5.0,biom,Integer1To999SimpleType,A data type of integer that has a value range of 1 to 999,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer1to999Type,edit,,5.0,biom,Integer1To999Type,A data type of integer that has a value range of 1 to 999,,biom:Integer1To999SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer1to99SimpleType,edit,,5.0,biom,Integer1To99SimpleType,A data type of integer that has a value range of 1 to 99,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer1to99Type,edit,,5.0,biom,Integer1To99Type,A data type of integer that has a value range of 1 to 99,,biom:Integer1To99SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,Integer1to9SimpleType,edit,,5.0,biom,Integer1To9SimpleType,A data type of integer that has a value range of 1 to 9,,xs:positiveInteger,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,Integer1to9Type,edit,,5.0,biom,Integer1To9Type,A data type of integer that has a value range of 1 to 9,,biom:Integer1To9SimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,IrisImageDetailType,edit,,5.0,biom,IrisImageDetailType,A data type for details about a Type-17 iris image record,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,LocusGenotypeProbabilityValueSimpleType,edit,,5.0,biom,LocusGenotypeProbabilityValueSimpleType,A data type for an expression of the probability of an individual having these alleles at a single locus. This probability can be calculated by various formulas that consider if the locus is homozygous or heterozygous.,,xs:decimal,S,atomic,,FALSE,FALSE,FALSE
4.2,biom,LocusGenotypeProbabilityValueType,edit,,5.0,biom,LocusGenotypeProbabilityValueType,A data type for an expression of the probability of an individual having these alleles at a single locus. This probability can be calculated by various formulas that consider if the locus is homozygous or heterozygous.,,biom:LocusGenotypeProbabilityValueSimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,biom,PalmPrintImageDetailType,edit,,5.0,biom,PalmPrintImageDetailType,A data type for the details about an image of a palm print,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,PhysicalFeatureAugmentationType,edit,,5.0,biom,PhysicalFeatureAugmentationType,A data type for additional information about a physical feature.,,,CCC,,,TRUE,FALSE,FALSE
4.2,biom,PhysicalFeatureImageType,edit,,5.0,biom,PhysicalFeatureImageType,A data type for an image of a physical feature,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,PlantarImageDetailType,edit,,5.0,biom,PlantarImageDetailType,A data type for a set of details about an image of a plantar (footprint),nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,SegmentedImageType,edit,,5.0,biom,SegmentedImageType,A data type for an image representation that contains image segments,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,SourceMediaDetailType,edit,,5.0,biom,SourceMediaDetailType,A data type for the details of a biometric source media file,nc:ImageType,,CCC,,,FALSE,FALSE,FALSE
4.2,biom,SubjectExistentialDetailsType,edit,,5.0,biom,SubjectExistentialDetailsType,"A data type for an optional field that is particularly useful if the image contained in this record is of an injury or latent image on a person. However, its use is not limited to such circumstances.",,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,CoefficientsType,edit,,5.0,cbrn,CoefficientsType,"A data type that provides a list of the values of the coefficients of an Equation.  The first value is term 0, the second term 1, and so forth.",,nc:DecimalListSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrn,ConveyanceConveyanceRelationshipType,edit,,5.0,cbrn,ConveyanceAssociationType,"A data type for a relationship between two conveyances; for example, a trailer towed by a truck, or a container on a trailer or railcar. A set of relationships in the same time period define a set of conveyances that are connected together, such as a truck towing three trailers.",nc:AssociationType,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,ConveyanceOrgRelationshipType,edit,,5.0,cbrn,ConveyanceOrganizationAssociationType,A data type for a relationship between a conveyance and an organization.,nc:AssociationType,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,DataFileCaptureType,edit,,5.0,cbrn,DataFileCaptureType,A data type defining the structure of how the data file is captured.,,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,DoubleType,edit,,5.0,cbrn,DoubleType,A data type for a double precision real value.,,xs:double,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrn,EquationType,edit,,5.0,cbrn,EquationType,A data type that describes a mathematical equation and its coefficients.  The type of the equation is given by the EquationKindCode element.  The coefficients of the equation are supplied by the EquationCoefficientValueList element; the values of the covariance matrix may be supplied by the EquationCovarianceMatrixValueList.  It is recommended that the data from which the equation coefficients were derived be made available as an ArrayXY type so that the coefficients for a different model could be derived.,cbrn:RemarksComplexObjectType,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,FWHMUncertaintiesKeVType,edit,,5.0,cbrn,FWHMUncertaintiesKeVType,A data type for FWHM uncertainty measure whose values are nonnegative and measured in keV.,cbrn:NonNegativeDoubleListType,,CSC,,,FALSE,FALSE,FALSE
4.2,cbrn,GeographicPointType,edit,,5.0,cbrn,GeographicPointType,"A data type for geographical coordinates of a point on the surface of the earth. For latitudes, positive values correspond to Northern latitudes, and negative values to Southern; for longitudes, positive values are Eastern longitudes and negative are Western. The units of measure for elevation and positional accuracy elements is given by the units attribute.",cbrn:RemarksComplexObjectType,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,ImageFileType,edit,,5.0,cbrn,ImageFileType,A data type to capture the Image file Type,cbrn:DataFileType,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,MilitaryUnitRolesType,edit,,5.0,cbrn,MilitaryUnitRolesType,A data type the describes the functional roles performed by a military organization.,,nc:TokenListSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrn,NuclideActivityType,edit,,5.0,cbrn,NuclideActivityType,"A data type for Nuclide Activity, expressed in kiloBecquerel (kBq) units.",cbrn:DoubleType,,CSC,,,FALSE,FALSE,FALSE
4.2,cbrn,NuclideActivityUncertaintyType,edit,,5.0,cbrn,NuclideActivityUncertaintyType,"A data type for the uncertainty in the value of NuclideActivityValue, expressed in kiloBecquerel (kBq) units.",cbrn:NonNegativeDoubleType,,CSC,,,FALSE,FALSE,FALSE
4.2,cbrn,NuclideMDAType,edit,,5.0,cbrn,NuclideMDAType,"A data type for minimum detectable activity (MDA) of a nuclide, expressed in kiloBecquerel (kBq) units.",cbrn:PositiveDoubleType,,CSC,,,FALSE,FALSE,FALSE
4.2,cbrn,OperatingScheduleType,edit,,5.0,cbrn,ScheduleAugmentationType,A data type for additional information about a schedule.,,,CCC,,,TRUE,FALSE,FALSE
4.2,cbrn,PositiveIntegerType,edit,,5.0,cbrn,PositiveIntegerType,A data type for a positive integer.,,xs:positiveInteger,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrn,RadMeasurementGroupType,edit,,5.0,cbrn,RadMeasurementGroupType,A data type for identifying associated groups of RadMeasurement elements.,cbrn:RemarksComplexObjectType,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,ReportType,edit,,5.0,cbrn,ReportType,"A data type for a report provided on an unsolicited basis; i.e., not in response to a request message (Pull), but by Push from the entity providing the report.",,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,SiteLocationAugmentationType,edit,,5.0,cbrn,LocationAugmentationType,A data type for additional information about a location.,,,CCC,,,TRUE,FALSE,FALSE
4.2,cbrn,SourcePositionType,edit,,5.0,cbrn,SourcePositionType,A data type for identifying the location of a nuclide source by actual geographical coordinates or by relation to another object.,cbrn:RemarksComplexObjectType,,CCC,,,FALSE,FALSE,FALSE
4.2,cbrn,TotalDoseMetadataType,edit,,5.0,cbrn,TotalDoseMetadataType,A data type for metadata about Total Dose data.,,,CCC,,,FALSE,FALSE,TRUE
4.2,cbrn,TotalDoseType,edit,,5.0,cbrn,TotalDoseType,A data type for Total Dose data.,cbrn:TotalDoseuSvType,,CSC,,,FALSE,FALSE,FALSE
4.2,cbrn,TotalExposureMetadataType,edit,,5.0,cbrn,TotalExposureMetadataType,A data type for metadata about Total Exposure data.,,,CCC,,,FALSE,FALSE,TRUE
4.2,cbrn,TotalExposureType,edit,,5.0,cbrn,TotalExposureType,A data type for Total Exposure data.,cbrn:TotalExposuremRType,,CSC,,,FALSE,FALSE,FALSE
4.2,cbrncl,CaseRequestCodeType,edit,,5.0,cbrncl,CaseRequestCodeType,A data type for a kind of case request code,,cbrncl:CaseRequestCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,CaseResponseCodeSimpleType,edit,,5.0,cbrncl,CaseResponseCodeSimpleType,A data type for a kind of case response code,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,ConveyanceColorCodeSimpleType,edit,,5.0,cbrncl,ConveyanceColorCodeSimpleType,A data type that defines the conveyance color codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,ConveyanceKindCodeType,edit,,5.0,cbrncl,ConveyanceKindCodeType,A data type for the kind of Conveyance,,cbrncl:ConveyanceKindCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,ConveyanceOrgRelationshipKindCodeSimpleType,edit,,5.0,cbrncl,ConveyanceOrganizationRelationshipKindCodeSimpleType,A data type for the kinds of relationships that may exist between a conveyance and an organization.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,ConveyanceOrgRelationshipKindCodeType,edit,,5.0,cbrncl,ConveyanceOrganizationRelationshipKindCodeType,A data type for the kinds of relationships that may exist between a conveyance and an organization.,,cbrncl:ConveyanceOrganizationRelationshipKindCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,CredentialsAuthenticatedCodeSimpleType,edit,,5.0,cbrncl,CredentialsAuthenticatedCodeSimpleType,A data type for the states of authentication of credentials.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,CredentialsAuthenticatedCodeType,edit,,5.0,cbrncl,CredentialsAuthenticatedCodeType,A data type for the states of authentication of credentials.,,cbrncl:CredentialsAuthenticatedCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,FacilityCategoryCodeSimpleType,edit,,5.0,cbrncl,FacilityCategoryCodeSimpleType,A data type that defines the facility category codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,GNDAOrgCodeSimpleType,edit,,5.0,cbrncl,GNDAOrganizationCodeSimpleType,A data type for list of organizations that participate in the Global Nuclear Detection Architecture.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,GNDAOrgCodeType,edit,,5.0,cbrncl,GNDAOrganizationCodeType,A data type for a list of organizations that participate in the Global Nuclear Detection Architecture.,,cbrncl:GNDAOrganizationCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,MeasureUnitCategoryCodeSimpleType,edit,,5.0,cbrncl,MeasureUnitCategoryCodeSimpleType,A data type that defines the measure unit category codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,MeasureUnitCategoryCodeType,edit,,5.0,cbrncl,MeasureUnitCategoryCodeType,A data type that defines the measure unit category codes,,cbrncl:MeasureUnitCategoryCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,MeasureUnitCodeSimpleType,edit,,5.0,cbrncl,MeasureUnitCodeSimpleType,A data type that defines the various measure unit codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,MeasureUnitCodeType,edit,,5.0,cbrncl,MeasureUnitCodeType,A data type that defines the various measure unit codes,,cbrncl:MeasureUnitCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,MessageKindCodeSimpleType,edit,,5.0,cbrncl,MessageKindCodeSimpleType,A data type for the code values that defines the various message kinds,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,MessageStatusCodeSimpleType,edit,,5.0,cbrncl,MessageStatusCodeSimpleType,A data type that defines the various code values for data types that defines the status of a message,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,MultimediaDeviceCategoryCodeSimpleType,edit,,5.0,cbrncl,MultimediaDeviceCategoryCodeSimpleType,A data type that defines the code values for the kind of devices that can record multimedia data.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,PackagingFormCodeSimpleType,edit,,5.0,cbrncl,PackagingFormCodeSimpleType,A data type that defines the various packaging form codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,PackagingFormCodeType,edit,,5.0,cbrncl,PackagingFormCodeType,A data type that defines the various packaging form codes,,cbrncl:PackagingFormCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,RadInstrumentModeCodeSimpleType,edit,,5.0,cbrncl,RadInstrumentModeCodeSimpleType,A data type that defines the various code values for the operating modes of a radiation detection instrument.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,ReachbackRecommendationCodeSimpleType,edit,,5.0,cbrncl,ReachbackRecommendationCodeSimpleType,A data type that defines the various code values for the various Reachback Recommendation.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,ReachbackRecommendationCodeType,edit,,5.0,cbrncl,ReachbackRecommendationCodeType,A data type that defines the various Reachback Recommendation Code,,cbrncl:ReachbackRecommendationCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,SealIntactStatusCodeSimpleType,edit,,5.0,cbrncl,SealIntactStatusCodeSimpleType,A data type that defines the various seal intact status codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,SealVerificationStatusCodeSimpleType,edit,,5.0,cbrncl,SealVerificationStatusCodeSimpleType,A data type that defines the various seal verification status codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,SecondaryInspectionReferralReasonCodeSimpleType,edit,,5.0,cbrncl,SecondaryInspectionReferralReasonCodeSimpleType,A data type that defines the various code values for Secondary Inspection Referral Reason,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,SourceGeometryCodeSimpleType,edit,,5.0,cbrncl,SourceGeometryCodeSimpleType,A data type that defines the various code values for the configurations that describe the geometry of a radiation source.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,cbrncl,TraversalOperatingModeCodeType,edit,,5.0,cbrncl,TraversalOperatingModeCodeType,A data type that defines the various traversal Operating Mode Code.,,cbrncl:TraversalOperatingModeCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,ValueDataClassCodeType,edit,,5.0,cbrncl,ValueDataClassCodeType,A data type for the atomic data classes available for defining the underlying data class for data elements that may be represented by string values. The data classes are a subset of the W3C data types and the derived atomic data types.,,cbrncl:ValueDataClassCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,cbrncl,VolumeMeasureUnitCodeSimpleType,edit,,5.0,cbrncl,VolumeMeasureUnitCodeSimpleType,A data type that defines the various volume measure unit codes,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,census,USCountyCodeSimpleType,edit,,5.0,fips,USCounty3DigitCodeSimpleType,A data type for 3-digit US county codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,census,USCountyCodeType,edit,,5.0,fips,USCounty3DigitCodeType,A data type for 3-digit US county codes.,,fips:USCounty3DigitCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,commodity-4.0.2,CommodityCodeSimpleType,edit,,5.0,commodity,CommodityCodeSimpleType,A data type for Standard Classification of Transported Goods (SCTG) commodity codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,commodity-4.0.2,CommodityCodeType,edit,,5.0,commodity,CommodityCodeType,A data type for Standard Classification of Transported Goods (SCTG) commodity codes.,,commodity:CommodityCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,dol,OccupationCodeSimpleType,edit,,5.0,bls,OccupationDetailCodeSimpleType,A data type for detailed or fourth-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,dol,OccupationCodeType,edit,,5.0,bls,OccupationDetailCodeType,A data type for detailed or fourth-level occupation codes.,,bls:OccupationDetailCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,dol-4.0.2,OccupationBroadCodeSimpleType,edit,,5.0,bls,OccupationBroadCodeSimpleType,A data type for broad or third-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,dol-4.0.2,OccupationBroadCodeType,edit,,5.0,bls,OccupationBroadCodeType,A data type for broad or third-level occupation codes.,,bls:OccupationBroadCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,dol-4.0.2,OccupationMajorCodeSimpleType,edit,,5.0,bls,OccupationMajorCodeSimpleType,A data type for major or first-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,dol-4.0.2,OccupationMajorCodeType,edit,,5.0,bls,OccupationMajorCodeType,A data type for major or first-level occupation codes.,,bls:OccupationMajorCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,dol-4.0.2,OccupationMinorCodeSimpleType,edit,,5.0,bls,OccupationMinorCodeSimpleType,A data type for minor or second-level occupation codes.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,dol-4.0.2,OccupationMinorCodeType,edit,,5.0,bls,OccupationMinorCodeType,A data type for minor or second-level occupation codes.,,bls:OccupationMinorCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,edxl_rm,ResponseCodeSimpleType,edit,,5.0,edxl_rm,ResponseCodeSimpleType,A data type code indicating an accept or decline of a Request,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,edxl_rm,ResponseCodeType,edit,,5.0,edxl_rm,ResponseCodeType,A data type code indicating an accept or decline of a Request,,edxl_rm:ResponseCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
4.2,em,BeachComponentCodeSimpleType,edit,,5.0,em,BeachComponentCodeSimpleType,A data type that specifies the common types of facilities eligible under Public Assistance category C.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,em,BeachComponentCodeType,edit,,5.0,em,BeachComponentCodeType,A data type that specifies the common types of facilities eligible under Public Assistance category C.,,em:BeachComponentCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,em,ComunicationComponentCodeSimpleType,edit,,5.0,em,CommunicationComponentCodeSimpleType,A data type for the Communication Components.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,em,ComunicationComponentCodeType,edit,,5.0,em,CommunicationComponentCodeType,A data type for the Communication Components.,,em:CommunicationComponentCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,em,DamCategoryCodeType,edit,,5.0,em,DamCategoryCodeType,A data type for the types of Dam/Reservoir,,em:DamCategoryCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,em,DocumentAugmentationType,edit,,5.0,nc,ReportType,"A data type for an account given of a particular matter, especially in the form of an official document, after thorough investigation or consideration by an appointed person or body.",,,CCC,,,FALSE,FALSE,FALSE
4.2,em,DocumentReportFrequencyCodeSimpleType,edit,,5.0,em,ReportFrequencyCodeSimpleType,A data type for a frequency or period for which a recurring report is published.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
4.2,em,DocumentReportFrequencyCodeType,edit,,5.0,em,ReportFrequencyCodeType,A data type for a frequency or period for which a recurring report is published.,,em:ReportFrequencyCodeSimpleType,CSC,<deleted>,,FALSE,FALSE,FALSE
4.2,em,DocumentTemplateCategoryCodeSimpleType,edit,,5.0,em,ReportTemplateCategoryCodeSimpleType,A data type for a kind of template for a report.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
