originalRelease,originalNamespace,originalTypeName,originalProperty,changeCode,issue,release,namespace,typeName,property,minOccurs,maxOccurs
5.1,,,,add,,5.2,cyber,IncidentResponseStatusType,cyber:IncidentResponseStatusAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentResponseType,cyber:IncidentResponseRecoverabilityEstimatedDuration,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentResponseType,cyber:IncidentResponseRecoverabilityActualDuration,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentResponseType,cyber:IncidentResponseApplicablePlan,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentResponseType,cyber:IncidentResponsePlanActivatedIndicator,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentResponseType,cyber:IncidentStandardOperatingProcedure,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentResponseType,cyber:IncidentStandardOperatingProcedureActivatedIndicator,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentResponseType,cyber:IncidentResponseStatus,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentFunctionalImpactSeverityDescriptionText,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentInformationalImpactSeverityDescriptionText,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentServicesImpactSeverityCode,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentServicesImpactSeverityDescriptionText,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentOverallImpactSeverityCode,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentOverallImpactSeverityDescriptionText,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentPotentialImpactText,0,unbounded
5.1,,,,add,,5.2,cyber,IncidentSeverityType,cyber:IncidentEstimatedSeverityDescriptionText,0,unbounded
5.1,,,,add,,5.2,cyber,MalwareType,cyber:RansomwareIndicator,0,unbounded
5.1,,,,add,,5.2,cyber,MalwareType,cyber:MalwareHashText,0,unbounded
5.1,,,,add,,5.2,cyber,MalwareType,cyber:MalwareHashAlgorithmText,0,unbounded
5.1,,,,add,,5.2,cyber,ObservedDataType,cyber:CyberObservableObjectObservedDuration,0,unbounded
5.1,,,,add,,5.2,cyber,ObservedDataType,cyber:CyberObservableObjectGapDuration,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformValue,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformImpactRatingText,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformCriticalityRatingText,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformPurposeText,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformServiceRemovalText,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformOperationStatusIndicator,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformStatus,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformSecurityOwnerPerson,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformSecurityOwnerEntity,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformCPSIndicator,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformLifeSafetyIndicator,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformOwnerPerson,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformZoneText,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformSubzoneText,0,unbounded
5.1,,,,add,,5.2,cyber,PlatformType,cyber:PlatformConduitText,0,unbounded
5.1,,,,add,,5.2,cyber,VulnerabilityExploitAvailabilityType,cyber:VulnerabilityExploitationAvailabilityCode,0,unbounded
5.1,,,,add,,5.2,cyber,VulnerabilityExploitAvailabilityType,cyber:VulnerabilityExploitDescriptionText,0,unbounded
5.1,,,,add,,5.2,cyber,VulnerabilityExploitAvailabilityType,cyber:VulnerabilityExploitAvailabilityAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionID,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionNumberID,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionRequiredTimeCompletionMinutesQuantity,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionInstructionMethodText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionEntryCategoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionExitWithdrawalDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionExitCategoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionStartDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionEndDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionEnrollmentStatusCategoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionMaximumCapacityQuantity,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionSingleSexClassStatusCode,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseSectionType,lrn-dev:CourseSectionAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseCodeSystemName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseGradePointAverageApplicabilityIndicator,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseLevelCharacteristicText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseSubjectAbbreviationText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseTitleName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseDescriptionText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseApplicableEducationLevelText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseCertificationDescriptionText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseLevelCategoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseNumberID,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseDepartmentName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseRepeatabilityMaximumQuantity,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseCreditUnitsCode,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseCreditBasisCategoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseCreditLevelCategoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseBeginDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseEndDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseAcademicGradeScaleText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseFundingProgramName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseHonorsIndicator,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseInstructionMethodText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseInstructionFacility,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseInteractionModeCode,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseNarrativeExplanationGradeText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseAcademicGradeText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseOverrideSchoolName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseQualityPointsEarnedValue,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseRepeatCode,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseAcademicGradeStatusText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseAddDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseDropDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseTrainingGroupName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseWorkloadText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseObjectiveText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseAdditionalInformationText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseSpecialNoteText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseSubjectMatterName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseSubjectAbbreviationID,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseSection,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseDistanceEducationProgramEnrollmentIndicator,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseAdministratorInstructionText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseSecurityRequirementText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CoursePrerequisiteText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseCompletionSpecialRequirementText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseUniformRequirementsText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseLanguage,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CoursePreviousVersionDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CoursePublicationDate,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseExpirationIndicator,0,unbounded
5.1,,,,add,,5.2,lrn-dev,CourseType,lrn-dev:CourseAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,lrn-dev,EmploymentPositionAugmentationType,lrn-dev:EmploymentPositionRelatedCompetencyText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,EmploymentPositionAugmentationType,lrn-dev:EmploymentPositionRequiredCompetencyText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,EmploymentPositionAugmentationType,lrn-dev:EmploymentPositionRequiredCredentialText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,EmploymentPositionAugmentationType,nc:EmploymentPositionRequiredEducationText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,EmploymentPositionAugmentationType,nc:EmploymentPositionRequiredJobSkillText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,InstructionalProgramType,lrn-dev:InstructionalProgramID,0,unbounded
5.1,,,,add,,5.2,lrn-dev,InstructionalProgramType,lrn-dev:Course,0,unbounded
5.1,,,,add,,5.2,lrn-dev,InstructionalProgramType,lrn-dev:InstructionalProgramAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,lrn-dev,IntelligenceTestType,lrn-dev:IntelligenceTestCategoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,IntelligenceTestType,lrn-dev:IntelligenceTestAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,lrn-dev,LanguageAugmentationType,lrn-dev:LanguageFamilyAbstract,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,nc:RoleOfPerson,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:StudentID,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:StudentIdentificationSystemName,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonGeneralIntelligenceText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonIntelligenceTest,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonGeneralCognitiveAbilityText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonSATScoreValue,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonACTScoreValue,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonWordFluencyText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonVerbalComprehensionText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonNumericalAbilityText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonSpatialVisualizationText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonPerceptualSpeedText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonMemoryText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonInductiveReasoningText,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonMetacognitionTest,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonWorkingMemoryCapacityTest,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:PersonCognitiveFlexibilityTest,0,unbounded
5.1,,,,add,,5.2,lrn-dev,StudentType,lrn-dev:StudentAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,mo,ClassificationReferenceDocumentType,mo:ClassificationReferenceDocumentAugmentationPoint,0,unbounded
5.1,,,,add,,5.2,mo,DisclosureReleasabilityType,mo:DisclosureReleasabilityIndicator,1,1
5.1,,,,add,,5.2,mo,DisclosureReleasabilityType,mo:DisclosureText,0,unbounded
5.1,,,,add,,5.2,mo,DisclosureReleasabilityType,mo:ReleasabilityText,0,unbounded
