originalRelease,originalNamespace,originalPropertyName,changeCode,issue,release,namespace,propertyName,definition,dataType,substitutionGroupHead,elementOrAttribute,concreteOrAbstract,isAbstract
4.1,,,add,42,4.2,em,EventPopulationTestedQuantity,"A total number of people in a defined population that are tested. For example, the group tested may be part of an outbreak or public health incident.",nc:QuantityType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRegionalClosedHospitalsPercent,A percent of closed hospitals in a region due to event or incident.,niem-xs:decimal,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRegionalClosedHospitalsQuantity,A number of hospitals in a region that are closed due to an event or incident.,nc:QuantityType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRegionalCriticalInfrastructureStatusText,"A status of the critical infrastructure in a region (airports open and closed, roads closed, power outages, oil and natural gas situation, etc.).",nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRegionalDataSourcesStatusText,"A status of data sources, deficiencies of information and expected situation improvement tasks.",nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRegionalDialysisCentersStatusText,"A status of the capacity of dialysis centers in the region affected by an event or incident (number of dialysis centers, percent closed etc.).",nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRegionalHumanSheltersStatusText,"A status of human shelters in a region, such as the number of shelters open or closed, capacities of shelters, etc.",nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRegionalPharmaceuticalNeedsStatusText,A status of medication resources and distribution capabilities for a region.,nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventReportedCasesQuantity,"A number of cases (e.g., the number of earthquakes or reported cases of an illness) that occurred in the reporting period.",nc:QuantityType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventReportingPeriodEmergencyDepartmentVisitsQuantity,A number of emergency department visits during a reporting period.,nc:QuantityType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRiskAssessment,An assessment of the risk associated with an event or incident.,em:EventRiskAssessmentType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventRiskAssessmentAugmentationPoint,An augmentation point for type em:EventRiskAssessmentType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,EventStatus,A status or situational awareness information for an incident or event that caused a Public Health Emergency Operations Center (PH EOC) activation.,em:EventStatusType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventStatusAugmentationPoint,An augmentation point for type em:EventStatusType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,EventSymptomsText,A description of the symptoms experienced by those involved in a public health incident or outbreak.,nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventWasteWaterSystemsStatusText,"A description of the status of waste water treatment plants and capacities in affected area. This data element is used for incidents caused by hurricanes, some chemical poisonings, or waterborne infectious diseases.",nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,EventWaterSupplySystemsStatusText,"A description of the status and capacities of the water supply systems in affected area. This data element applies to incidents caused by hurricanes, some chemical poisonings, or waterborne infectious diseases.",nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentCommander,A person in authority over the response to an incident.,nc:PersonType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentManagementTask,A task that is part of an incident response operation.,nc:TaskType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponse,A response to an incident.,em:IncidentResponseType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponseAugmentationPoint,An augmentation point for type em:IncidentResponseType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,IncidentResponseResponsibilitiesText,A set of responsibilities or tasks assigned to response leadership.,nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponseStatus,A set of status information about the start and end of an incident response.,em:IncidentResponseStatusType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponseStatusAugmentationPoint,An augmentation point for type em:IncidentResponseStatusType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,IncidentResponseTeam,A team involved in a response to an incident.,em:IncidentResponseTeamType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponseTeamAugmentationPoint,An augmentation point for type em:IncidentResponseTeamType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,IncidentResponseTeamLeader,A person who is a leader of an incident response team.,nc:PersonType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponseTeamMember,A person who is a member of an incident response team.,nc:PersonType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponseTeamParticipationStatusAbstract,A data concept for a current status of the participation of a response team in an activity or event.,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,IncidentResponseTeamParticipationStatusCode,A current status of the participation of a response team in an activity or event.,em:IncidentResponseTeamParticipationStatusCodeType,em:IncidentResponseTeamParticipationStatusAbstract,TRUE,,FALSE
4.1,,,add,42,4.2,em,IncidentResponseTeamParticipationStatusText,A current status of the participation of a response team in an activity or event.,nc:TextType,em:IncidentResponseTeamParticipationStatusAbstract,TRUE,,FALSE
4.1,,,add,42,4.2,em,InteragencyCommunication,A communications data exchange across agencies.,em:InteragencyCommunicationType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,InteragencyCommunicationAugmentationPoint,An augmentation point for type em:InteragencyCommunicationType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,InteragencyCommunicationCategoryCode,A kind of interagency communication document.,em:InteragencyCommunicationCategoryCodeType,nc:DocumentCategoryAbstract,TRUE,,FALSE
4.1,,,add,42,4.2,em,IntraAgencyCommunication,A communications data exchange within an agency.,em:IntraAgencyCommunicationType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,IntraAgencyCommunicationAugmentationPoint,An augmentation point for type em:IntraAgencyCommunicationType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,LaboratoryOperationsReport,A report on laboratory operations.,em:LaboratoryOperationsReportType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,LaboratoryOperationsReportAugmentationPoint,An augmentation point for type em:LaboratoryOperationsReportType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,LeadershipAugmentationPoint,An augmentation point for type em:LeadershipType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,LeadershipReport,A report to leadership.,em:LeadershipReportType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,LeadershipReportAugmentationPoint,An augmentation point for type em:LeadershipReportType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,ManagementFunction,A set of information for the managing and commanding function in a Public Health Emergency Operations Center.,em:ManagementFunctionType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,ManagementFunctionAugmentationPoint,An augmentation point for type em:ManagementFunctionType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,OrganizationAugmentation,Additional information about an organization.,em:OrganizationAugmentationType,nc:OrganizationAugmentationPoint,TRUE,,FALSE
4.1,,,add,42,4.2,em,OrganizationCapabilityText,A capability that an organization may provide.,nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,OrganizationNPIID,A National Provider identifier for an organization.,niem-xs:string,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PartnerTask,A task assigned to a partner organization.,nc:TaskType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PercentStatusAugmentationPoint,An augmentation point for type em:PercentStatusType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,PersonAugmentation,Additional information about a person.,em:PersonAugmentationType,nc:PersonAugmentationPoint,TRUE,,FALSE
4.1,,,add,42,4.2,em,PersonQualificationText,"A qualification, such as a skill set or certification, of a person.",nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PHEOC,A Public Health Emergency Operations Center.,nc:OrganizationType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PHEOCMinimumDataSet,A set of critical data elements for the fulfillment of the critical Public Health Emergency Operations Centers (PHEOC) functions.,em:PHEOCMinimumDataSetType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PHEOCMinimumDataSetAugmentationPoint,An augmentation point for type em:PHEOCMinimumDataSetType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,PlanApproval,A set of information about a plan approval.,em:PlanApprovalType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanApprovalAugmentationPoint,An augmentation point for type em:PlanApprovalType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,PlanApprovalDate,A date of approval for a plan.,nc:DateType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanApprovalEntity,An entity that approves a plan.,nc:EntityType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanAugmentation,Additional information about a plan.,em:PlanAugmentationType,j:PlanAugmentationPoint,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanDocument,A document that represents a plan.,nc:DocumentType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanEstimatedFulfillmentDate,A date on which the actions of a plan are estimated to be completed.,nc:DateType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanName,A name or title of a plan.,nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanPurposeText,A purpose for a plan.,nc:TextType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanRevisionReleaseDate,A date the next revision of a plan is scheduled to be published.,nc:DateType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PlanTask,"A function, assignment, or task that is part of a plan.",nc:TaskType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PublicCommunication,A set of information about communication releasable to the public.,em:PublicCommunicationType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PublicCommunicationAugmentationPoint,An augmentation point for type em:PublicCommunicationType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,PublicCommunicationCategoryCode,A kind of public communication document.,em:PublicCommunicationCategoryCodeType,nc:DocumentCategoryAbstract,TRUE,,FALSE
4.1,,,add,42,4.2,em,PublicHealthEvent,"An event or incident, such as a public health emergency operations center (EOC) event or incident.",em:PublicHealthEventType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,PublicHealthEventAugmentationPoint,An augmentation point for type em:PublicHealthEventType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,PublicHealthEventCategoryAbstract,A data concept for a kind of public health emergency or disease.,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,PublicHealthEventPlan,A plan that pertains to a public health emergency operation event.,j:PlanType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,ResponseAssignedLeadership,A set of information about the leadership assigned to a response.,em:LeadershipType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,ResponseColeadOrganization,A secondary or colead organization or group managing or leading a response effort.,nc:OrganizationType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,ResponseLeadOrganization,A primary or lead organization or group managing or leading a response effort.,nc:OrganizationType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,ResponseOperation,"A set of information about a Public Health Emergency Operations Center (PH EOC) response operation, such as the number of cases, fatalities, infrastructure status, and risk assessment.",em:ResponseOperationType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,ResponseOperationAugmentationPoint,An augmentation point for type em:ResponseOperationType,,,TRUE,,TRUE
4.1,,,add,42,4.2,em,ResponsePlan,An incident response plan.,j:PlanType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,ScheduledTask,A task that an organization has that is scheduled to be completed.,nc:TaskType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,StandardOperatingProcedures,A set of step-by-step instructions or plans compiled to carry out a complex operation.,j:PlanType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,StatusPercent,A status percentage.,niem-xs:decimal,,TRUE,,FALSE
4.1,,,add,42,4.2,em,TaskAssignedDate,A date that a task was assigned.,nc:DateType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,TaskAssignedEntity,An entity assigned to complete a task.,nc:EntityType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,TaskAugmentation,Additional information about a task.,em:TaskAugmentationType,nc:TaskAugmentationPoint,TRUE,,FALSE
4.1,,,add,42,4.2,em,TaskCompletionStatus,A percent status of the completion of a task.,em:PercentStatusType,,TRUE,,FALSE
4.1,,,add,42,4.2,em,TaskFunctionAbstract,"A data concept for a function, assignment, or task that is part of a plan.",,,TRUE,,TRUE
4.1,,,add,42,4.2,em,TaskLocation,A location at which a task will occur.,nc:LocationType,,TRUE,,FALSE
4.1,,,add,39,4.2,j,ActivityOrganizationRelationshipCode,A kind of relationship between an activity and an organization.,ndex:ActivityOrganizationDescriptionCodeType,nc:ActivityInvolvementAbstract,TRUE,,FALSE
4.1,,,add,39,4.2,j,ActivityPersonRelationshipCode,A kind of relationship between an activity and a person.,ndex:ActivityPersonDescriptionCodeType,nc:ActivityInvolvementAbstract,TRUE,,FALSE
4.1,,,add,20,4.2,j,AddressCategoryCode,A kind of address.,ncic:ADDCodeType,nc:AddressCategoryAbstract,TRUE,,FALSE
4.1,,,add,20,4.2,j,BoatEngineDisplacementUnitCode,A kind of measurement unit used to quantify power/displacement of a boat.,ncic:BoatEPDCodeType,nc:VolumeUnitAbstract,TRUE,,FALSE
4.1,,,add,20,4.2,j,CauseOfDeathCode,A cause of death.,ncic:CDACodeType,j:CauseOfDeathCategoryAbstract,TRUE,,FALSE
4.1,,,add,20,4.2,j,ConstructionEquipmentMakeCode,A manufacturer for construction equipment and equipment parts.,ncic:ConstructionCodeType,nc:VehicleMakeAbstract,TRUE,,FALSE
4.1,,,add,20,4.2,j,ConveyanceRegistrationPlateUsageAbstract,A data concept for a general usage category for a conveyance registration or license plate.,,,TRUE,,TRUE
4.1,,,add,20,4.2,j,ConveyanceRegistrationPlateUsageCode,A general usage category for a conveyance registration or license plate.,ncic:LITPCodeType,j:ConveyanceRegistrationPlateUsageAbstract,TRUE,,FALSE
4.1,,,add,20,4.2,j,ConveyanceRegistrationPlateUsageText,A general usage category for a conveyance registration or license plate.,nc:TextType,j:ConveyanceRegistrationPlateUsageAbstract,TRUE,,FALSE
4.1,,,add,20,4.2,j,FarmEquipmentMakeCode,A manufacturer for farm and garden equipment and equipment parts.,ncic:FarmCodeType,nc:VehicleMakeAbstract,TRUE,,FALSE
4.1,,,add,40,4.2,j,FingerprintClassificationCode,A subclass of fingerprint pattern that is an arch or whorl,ncic:FPClassificationCodeType,biom:FingerprintPatternSubClassAbstract,TRUE,,FALSE
