originalRelease,originalNamespace,originalTypeName,originalProperty,changeCode,issue,release,namespace,typeName,property,minOccurs,maxOccurs
4.2,im,AlienStudentAdmissionType,im:EducationLevelCommentText,edit,,5.0,im,EducationAugmentationType,im:EducationLevelCommentText,0,unbounded
4.2,im,AlienStudentAdmissionType,im:EnglishRequirementMetIndicator,edit,,5.0,im,AlienStudentAdmissionType,im:EnglishRequirementMetIndicator,0,unbounded
4.2,im,AlienStudentAdmissionType,im:IsNewIndicator,edit,,5.0,im,AlienStudentAdmissionType,im:IsNewIndicator,0,unbounded
4.2,im,AlienStudentAdmissionType,im:NextSessionStartDate,edit,,5.0,im,AlienStudentAdmissionType,im:NextSessionStartDate,0,unbounded
4.2,im,AlienStudentAdmissionType,im:PresenceUnlawfulIndicator,edit,,5.0,im,AlienStudentAdmissionType,im:PresenceUnlawfulIndicator,0,unbounded
4.2,im,AlienStudentAdmissionType,im:ReimbursementPaidIndicator,edit,,5.0,im,AlienStudentAdmissionType,im:ReimbursementPaidIndicator,0,unbounded
4.2,im,AlienStudentAdmissionType,im:AdmissionIdentification,edit,,5.0,im,AlienStudentAdmissionType,im:AdmissionIdentification,0,unbounded
4.2,im,AlienStudentAdmissionType,nc:CommentText,edit,,5.0,im,AlienStudentAdmissionType,nc:CommentText,0,unbounded
4.2,im,AlienStudentAdmissionType,im:CurrentSessionEndDate,edit,,5.0,im,AlienStudentAdmissionType,im:CurrentSessionEndDate,0,unbounded
4.2,im,AlienStudentAdmissionType,im:PrintedI20sQuantity,edit,,5.0,im,AlienStudentAdmissionType,im:PrintedI20sQuantity,0,unbounded
4.2,im,AlienStudentAdmissionType,im:LeftCountryIndicator,edit,,5.0,im,AlienStudentAdmissionType,im:LeftCountryIndicator,0,unbounded
4.2,im,AlienStudentAdmissionType,im:ProgramBeginDate,edit,,5.0,im,AlienStudentAdmissionType,im:ProgramBeginDate,0,unbounded
4.2,im,AlienStudentAdmissionType,im:DependentExpensesEstimatedAmount,edit,,5.0,im,AlienStudentAdmissionType,im:DependentExpensesEstimatedAmount,0,unbounded
4.2,im,AlienStudentAdmissionType,im:SchoolTermLivingExpenseTotalAmount,edit,,5.0,im,AlienStudentAdmissionType,im:SchoolTermLivingExpenseTotalAmount,0,unbounded
4.2,im,AlienStudentAdmissionType,im:OtherSchoolTermExpensesText,edit,,5.0,im,AlienStudentAdmissionType,im:OtherSchoolTermExpensesText,0,unbounded
4.2,im,AlienStudentAdmissionType,im:EstimatedTotalMiscellaneousSchoolTermExpenseAmount,edit,,5.0,im,AlienStudentAdmissionType,im:EstimatedTotalMiscellaneousSchoolTermExpenseAmount,0,unbounded
4.2,im,AlienStudentAdmissionType,im:OtherFundsCommentText,edit,,5.0,im,AlienStudentAdmissionType,im:OtherFundsCommentText,0,unbounded
4.2,im,AlienStudentAdmissionType,im:OtherFundsAmount,edit,,5.0,im,AlienStudentAdmissionType,im:OtherFundsAmount,0,unbounded
4.2,im,AlienStudentAdmissionType,im:PersonalFundsAmount,edit,,5.0,im,AlienStudentAdmissionType,im:PersonalFundsAmount,0,unbounded
4.2,im,AlienStudentAdmissionType,im:SchoolProvidedTermFundsCommentText,edit,,5.0,im,AlienStudentAdmissionType,im:SchoolProvidedTermFundsCommentText,0,unbounded
4.2,im,AlienStudentAdmissionType,im:SchoolProvidedTermFundsAmount,edit,,5.0,im,AlienStudentAdmissionType,im:SchoolProvidedTermFundsAmount,0,unbounded
4.2,im,AlienStudentAdmissionType,im:TermTuitionFeeTotalAmount,edit,,5.0,im,AlienStudentAdmissionType,im:TermTuitionFeeTotalAmount,0,unbounded
4.2,im,AlienStudentAdmissionType,im:TerminationReasonText,edit,,5.0,im,AlienStudentAdmissionType,im:TerminationReasonText,0,unbounded
4.2,im,AlienStudentAdmissionType,im:TerminationAbstract,edit,,5.0,im,AlienStudentAdmissionType,im:TerminationAbstract,0,unbounded
4.2,im,AlienStudentAdmissionType,im:AuthorizationToDropBelowFullTime,edit,,5.0,im,AlienStudentAdmissionType,im:AuthorizationToDropBelowFullTime,0,unbounded
4.2,im,AlienStudentAdmissionType,im:StudentEmployment,edit,,5.0,im,AlienStudentAdmissionType,im:StudentEmployment,0,unbounded
4.2,im,AlienStudentAdmissionType,im:ProgramExtensionRequest,edit,,5.0,im,AlienStudentAdmissionType,im:ProgramExtensionRequest,0,unbounded
4.2,im,AlienStudentAdmissionType,nc:Request,edit,,5.0,im,AlienStudentAdmissionType,nc:Request,0,unbounded
4.2,im,AlienStudentAdmissionType,im:Transfer,edit,,5.0,im,AlienStudentAdmissionType,im:Transfer,0,unbounded
4.2,im,AlienStudentAdmissionType,im:EducationLevelClassification,edit,,5.0,im,AlienStudentAdmissionType,im:AlienStudentEducation,0,unbounded
4.2,im,AlienStudentAdmissionType,im:StudentTerminationClassification,edit,,5.0,im,AlienStudentAdmissionType,im:StudentTerminationClassification,0,unbounded
4.2,im,AlienStudentAdmissionType,im:SEVISPersonDependentAssociation,edit,,5.0,im,AlienStudentAdmissionType,im:SEVISPersonDependentAssociation,0,unbounded
4.2,im,CountryType,im:CountryValidToDate,edit,,5.0,im,CountryAugmentationType,im:CountryValidToDate,0,unbounded
4.2,im,CountryType,im:DocumentIssuingAuthorityIndicator,edit,,5.0,im,CountryAugmentationType,im:CountryDocumentIssuingAuthorityIndicator,0,unbounded
4.2,im,CountryType,im:HagueAdoptionConventionCountryIndicator,edit,,5.0,im,CountryAugmentationType,im:CountryHagueAdoptionConventionCountryIndicator,0,unbounded
4.2,im,CountryType,im:IndigenousPeoplesIndicator,edit,,5.0,im,CountryAugmentationType,im:CountryIndigenousPeoplesIndicator,0,unbounded
4.2,im,CountryType,im:LocationMotherCountryAbstract,edit,,5.0,im,CountryAugmentationType,im:CountryMotherCountry,0,unbounded
4.2,im,CountryType,im:SovereigntyStatusCode,edit,,5.0,im,CountryAugmentationType,im:CountrySovereigntyStatusCode,0,unbounded
4.2,im,CountryType,im:CountryOfFormerAllegianceAbstract,edit,,5.0,im,CountryAugmentationType,im:CountryFormerAllegianceCountry,0,unbounded
4.2,im,CountryType,im:CountryValidFromDate,edit,,5.0,im,CountryAugmentationType,im:CountryValidFromDate,0,unbounded
4.2,im,CountryType,im:CountryShortFormName,edit,,5.0,im,CountryAugmentationType,im:CountryShortFormName,0,unbounded
4.2,im,CountryType,im:CountryLongFormName,edit,,5.0,im,CountryAugmentationType,im:CountryLongFormName,0,unbounded
4.2,im,CountryType,im:CountryCapitalCityName,edit,,5.0,im,CountryAugmentationType,im:CountryCapitalCityName,0,unbounded
4.2,im,CountryType,im:CountryOfChargeabilityAbstract,edit,,5.0,im,CountryAugmentationType,im:CountryChargeabilityCountry,0,unbounded
4.2,im,FileType,im:FileIdentification,edit,,5.0,im,FileType,im:FileIdentification,0,unbounded
4.2,im,FileType,im:FileControlOfficeText,edit,,5.0,im,FileType,im:FileControlOfficeText,0,unbounded
4.2,im,FileType,im:FileNewIndicator,edit,,5.0,im,FileType,im:FileNewIndicator,0,unbounded
4.2,im,FileType,im:FileReceivedDate,edit,,5.0,im,FileType,im:FileReceivedDate,0,unbounded
4.2,im,FileType,im:FileRequestDate,edit,,5.0,im,FileType,im:FileRequestDate,0,unbounded
4.2,im,ImmigrationBenefitMisconductDeclarationType,im:Country,edit,,5.0,im,ImmigrationBenefitMisconductDeclarationType,nc:Country,0,1
4.2,im,ImmigrationBenefitRequestType,im:Country,edit,,5.0,im,ImmigrationBenefitRequestType,nc:Country,0,unbounded
4.2,im,NaturalizedCitizenRoleType,im:NaturalizationDescriptionText,edit,,5.0,im,NaturalizedCitizenRoleType,im:NaturalizationDescriptionText,0,unbounded
4.2,im,NaturalizedCitizenRoleType,im:NaturalizationAddress,edit,,5.0,im,NaturalizedCitizenRoleType,im:NaturalizationAddress,0,unbounded
4.2,im,NaturalizedCitizenRoleType,scr:NaturalizationCourtName,edit,,5.0,im,NaturalizedCitizenRoleType,scr:NaturalizationCourtName,0,unbounded
4.2,im,NaturalizedCitizenRoleType,im:NaturalizationCertificateIdentification,edit,,5.0,im,NaturalizedCitizenRoleType,im:NaturalizationCertificateIdentification,0,unbounded
4.2,im,OrphanType,im:OrphanReasonOneParentIndicator,edit,,5.0,im,OrphanType,im:OrphanReasonOneParentIndicator,0,unbounded
4.2,im,OrphanType,im:OrphanReasonNoParentIndicator,edit,,5.0,im,OrphanType,im:OrphanReasonNoParentIndicator,0,unbounded
4.2,im,OrphanType,im:OrphanOneParentOtherParentFateText,edit,,5.0,im,OrphanType,im:OrphanOneParentOtherParentFateText,0,unbounded
4.2,im,OrphanType,im:OrphanReasonText,edit,,5.0,im,OrphanType,im:OrphanReasonText,0,unbounded
4.2,im,OrphanType,im:OrphanSoleSurvivingParentCapableOfSupportIndicator,edit,,5.0,im,OrphanType,im:OrphanSoleSurvivingParentCapableOfSupportIndicator,0,unbounded
4.2,im,OrphanType,im:OrphanSoleSurvivingParentReleaseIndicator,edit,,5.0,im,OrphanType,im:OrphanSoleSurvivingParentReleaseIndicator,0,unbounded
4.2,im,PersonCountryAssociationType,im:Country,edit,,5.0,im,PersonCountryAssociationType,nc:Country,0,unbounded
4.2,im,PersonCountryAssociationType,im:PersonCountryRole,edit,,5.0,im,PersonCountryAssociationType,im:PersonCountryRole,0,unbounded
4.2,im,PersonCountryRoleType,im:ImmigrationStatus,edit,,5.0,im,PersonCountryRoleType,im:ImmigrationStatus,0,unbounded
4.2,im,PersonCountryRoleType,nc:Person,edit,,5.0,im,PersonCountryRoleType,nc:Person,0,unbounded
4.2,im,PersonEmploymentAssociationAugmentationType,j:EmploymentAssignedUnitAbstract,edit,,5.0,j,EmploymentAssociationAugmentationType,j:EmploymentAssignedUnitAbstract,0,unbounded
4.2,it,AdditionalInformationType,scr:CountrySubdivisionName,edit,,5.0,it,AdditionalInformationType,nc:StateName,0,unbounded
4.2,it,GoodsItemType,it:CustomsValuationAmount,edit,,5.0,it,GoodsItemType,it:CustomsValuation,0,unbounded
4.2,it,GoodsShipmentType,it:CustomsValuationAmount,edit,,5.0,it,GoodsShipmentType,it:CustomsValuation,0,unbounded
4.2,it,DocumentAugmentationType,nc:DocumentIssueDate,edit,,5.0,nc,DocumentType,nc:DocumentIssueDate,0,unbounded
4.2,it,EquipmentAugmentationType,it:EquipmentCharacteristicText,edit,,5.0,it,EquipmentAugmentationType,it:EquipmentCharacteristicText,0,unbounded
4.2,it,EquipmentAugmentationType,it:EquipmentLegalStatusIndicator,edit,,5.0,it,EquipmentAugmentationType,it:EquipmentLegalStatusIndicator,0,unbounded
4.2,it,EquipmentAugmentationType,it:EquipmentLoadedStatusText,edit,,5.0,it,EquipmentAugmentationType,it:EquipmentLoadedStatusText,0,unbounded
4.2,it,EquipmentAugmentationType,it:EquipmentSealIdentification,edit,,5.0,it,EquipmentAugmentationType,it:EquipmentSealIdentification,0,unbounded
4.2,j,AcademicAssessmentType,j:AcademicAssessmentEducation,edit,,5.0,j,AcademicAssessmentType,j:AcademicAssessmentEducation,0,unbounded
4.2,j,AcademicAssessmentType,j:AcademicAssessmentGradePointLevelNumeric,edit,,5.0,j,AcademicAssessmentType,j:AcademicAssessmentGradePointLevelNumeric,0,unbounded
4.2,j,AcademicAssessmentType,j:AcademicRecord,edit,,5.0,j,AcademicAssessmentType,j:AcademicRecord,0,unbounded
4.2,j,AcademicAssessmentType,j:AcademicSubjectMatter,edit,,5.0,j,AcademicAssessmentType,j:AcademicSubjectMatter,0,unbounded
4.2,j,AcademicAssessmentType,j:AcademicTestText,edit,,5.0,j,AcademicAssessmentType,j:AcademicTestText,0,unbounded
4.2,j,AcademicRecordType,j:AcademicRecordCreditsEarnedNumeric,edit,,5.0,j,AcademicRecordType,j:AcademicRecordCreditsEarnedNumeric,0,unbounded
4.2,j,AcademicRecordType,j:AcademicRecordCreditsNeededNumeric,edit,,5.0,j,AcademicRecordType,j:AcademicRecordCreditsNeededNumeric,0,unbounded
