Release,PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
4.0,j,ActivityCommunityServiceAssociation,j:ActivityCommunityServiceAssociation,TRUE,FALSE,,,,An association between an activity and an assignment of community service.,j,ActivityCommunityServiceAssociationType,j:ActivityCommunityServiceAssociationType,,,
4.0,j,ActivityCommunityServiceAssociationAugmentationPoint,j:ActivityCommunityServiceAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityCommunityServiceAssociationType.,,,,,,
4.0,j,ActivityCompletedIndicator,j:ActivityCompletedIndicator,TRUE,FALSE,,,,True if an activity event has ended; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.0,nc,ActivityContactEntity,nc:ActivityContactEntity,TRUE,FALSE,,,,A person or organization to contact for additional information about an activity.,nc,EntityType,nc:EntityType,,,
4.0,j,ActivityContactInformationAssociation,j:ActivityContactInformationAssociation,TRUE,FALSE,,,,An association between an activity and contact information for that activity.,j,ActivityContactInformationAssociationType,j:ActivityContactInformationAssociationType,,,
4.0,j,ActivityContactInformationAssociationAugmentationPoint,j:ActivityContactInformationAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityContactInformationAssociationType.,,,,,,
4.0,nc,ActivityConveyanceAssociation,nc:ActivityConveyanceAssociation,TRUE,FALSE,,,,An association between an activity and a conveyance.,nc,ActivityConveyanceAssociationType,nc:ActivityConveyanceAssociationType,,,
4.0,nc,ActivityConveyanceAssociationAugmentationPoint,nc:ActivityConveyanceAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityConveyanceAssociationType.,,,,,,
4.0,st,AADTRampNumeric,st:AADTRampNumeric,TRUE,FALSE,,,,An AADT on ramp,nc,NumericType,nc:NumericType,,,
4.0,st,AADTRampYearDate,st:AADTRampYearDate,TRUE,FALSE,,,,A year of AADT on Ramp,niem-xs,gYear,niem-xs:gYear,,,
4.0,st,AADTRoadIntersectingNumeric,st:AADTRoadIntersectingNumeric,TRUE,FALSE,,,,"An AADT value to represent the current data year. For two-way facilities, provide the AADT for both directions; provide the directional AADT if part of a one-way couplet or for one-way streets",nc,NumericType,nc:NumericType,,,
4.0,st,AADTRoadIntersectingYearDate,st:AADTRoadIntersectingYearDate,TRUE,FALSE,,,,An AADT year road intersection,niem-xs,gYear,niem-xs:gYear,,,
4.0,j,AbscondIndicator,j:AbscondIndicator,TRUE,FALSE,,,,True if person under supervision has departed secretly to evade legal process; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.0,gml,AbstractFeature,gml:AbstractFeature,TRUE,FALSE,,,,"This abstract element serves as the head of a substitution group which may contain any elements whose content model is derived from gml:AbstractFeatureType.  This may be used as a variable in the construction of content models.   gml:AbstractFeature may be thought of as ""anything that is a GML feature"" and may be used to define variables or templates in which the value of a GML property is ""any feature"". This occurs in particular in a GML feature collection where the feature member properties contain one or multiple copies of gml:AbstractFeature respectively.",,,,,,
4.0,gml,AbstractGeometry,gml:AbstractGeometry,TRUE,FALSE,,,,The AbstractGeometry element is the abstract head of the substitution group for all geometry elements of GML. This includes pre-defined and user-defined geometry elements. Any geometry element shall be a direct or indirect extension/restriction of AbstractGeometryType and shall be directly or indirectly in the substitution group of AbstractGeometry.,,,,,,
4.0,hs,AbuseNeglectAllegationCategoryText,hs:AbuseNeglectAllegationCategoryText,TRUE,FALSE,,,,"A kind of allegation of abuse, sexual abuse, or neglect, provided by the referral or by the reporter at the time of investigation.",nc,TextType,nc:TextType,,,
4.0,hs,AbuseNeglectAllegationOriginationText,hs:AbuseNeglectAllegationOriginationText,TRUE,FALSE,,,,"A specification of where the allegation originated, such as whether the allegation was alleged by a reporter or collected during the investigation.",nc,TextType,nc:TextType,,,
4.0,hs,AbuseNeglectDetailCategoryText,hs:AbuseNeglectDetailCategoryText,TRUE,FALSE,,,,A kind of injury suffered by the alleged victim of abuse or neglect.,nc,TextType,nc:TextType,,,
4.0,hs,AbuseNeglectHarmAgeText,hs:AbuseNeglectHarmAgeText,TRUE,FALSE,,,,"A narrative description of the age of the injury, such as may be indicated by the coloration of a bruise.",nc,TextType,nc:TextType,,,
4.0,hs,AbuseNeglectInjury,hs:AbuseNeglectInjury,TRUE,FALSE,,,,A form of physical harm or damage sustained by the survivor of abuse or neglect.,hs,AbuseNeglectInjuryType,hs:AbuseNeglectInjuryType,,,
4.0,hs,AbuseNeglectInjuryAugmentationPoint,hs:AbuseNeglectInjuryAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AbuseNeglectInjuryType.,,,,,,
4.0,hs,AbuseNeglectReportedIndicator,hs:AbuseNeglectReportedIndicator,TRUE,FALSE,,,,True if the case manager made an abuse or neglect report; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.0,hs,AbuseNeglectSeverityAbstract,hs:AbuseNeglectSeverityAbstract,TRUE,TRUE,,,,A data concept for describing the severity of abuse or neglect.,,,,,,
4.0,hs,AbuseNeglectSeverityCode,hs:AbuseNeglectSeverityCode,TRUE,FALSE,,,,A severity description of each type of abuse and/or neglect on a client.,hs,AbuseNeglectSeverityCodeType,hs:AbuseNeglectSeverityCodeType,hs,AbuseNeglectSeverityAbstract,hs:AbuseNeglectSeverityAbstract
4.0,hs,AbuseNeglectSeverityText,hs:AbuseNeglectSeverityText,TRUE,FALSE,,,,A severity description of each type of abuse and/or neglect on a client.,nc,TextType,nc:TextType,hs,AbuseNeglectSeverityAbstract,hs:AbuseNeglectSeverityAbstract
4.0,j,AcademicAssessment,j:AcademicAssessment,TRUE,FALSE,,,,An institution or agency assessment process for determining academic needs of a subject.,j,AcademicAssessmentType,j:AcademicAssessmentType,,,
4.0,j,AcademicAssessmentAugmentationPoint,j:AcademicAssessmentAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type j:AcademicAssessmentType,,,,,,
4.0,j,AcademicAssessmentEducation,j:AcademicAssessmentEducation,TRUE,FALSE,,,,An assessment history of education and academic achievement of a subject.,hs,EducationType,hs:EducationType,,,
4.0,j,AcademicAssessmentGradePointLevelNumeric,j:AcademicAssessmentGradePointLevelNumeric,TRUE,FALSE,,,,A number for the grade point score awarded to a subject for a completed academic course.,nc,NumericType,nc:NumericType,,,
4.0,im,AcademicProgramText,im:AcademicProgramText,TRUE,FALSE,,,,A field detailing the alien students academic program.,nc,TextType,nc:TextType,,,
4.0,j,AcademicRecord,j:AcademicRecord,TRUE,FALSE,,,,A record of academic achievement for a subject.,j,AcademicRecordType,j:AcademicRecordType,,,
4.0,j,AcademicRecordAugmentationPoint,j:AcademicRecordAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type j:AcademicRecordType,,,,,,
4.0,j,AcademicRecordCreditsEarnedNumeric,j:AcademicRecordCreditsEarnedNumeric,TRUE,FALSE,,,,A number of academic credits earned by a subject.,nc,NumericType,nc:NumericType,,,
4.0,j,AcademicRecordCreditsNeededNumeric,j:AcademicRecordCreditsNeededNumeric,TRUE,FALSE,,,,A number of academic credits required by a subject.,nc,NumericType,nc:NumericType,,,
4.0,j,AcademicRecordDiplomaDescriptionText,j:AcademicRecordDiplomaDescriptionText,TRUE,FALSE,,,,A description of a diploma received.,nc,TextType,nc:TextType,,,
4.0,j,AcademicRecordDiplomaReceivedDate,j:AcademicRecordDiplomaReceivedDate,TRUE,FALSE,,,,A date a diploma was awarded.,nc,DateType,nc:DateType,,,
4.0,j,AcademicRecordExpelledFromSchoolIndicator,j:AcademicRecordExpelledFromSchoolIndicator,TRUE,FALSE,,,,True if subject was ever expelled from school; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.0,j,AcademicRecordRecordedDate,j:AcademicRecordRecordedDate,TRUE,FALSE,,,,A date on which the training information was entered.,nc,DateType,nc:DateType,,,
4.0,j,AcademicRecordUnitsTotalNumeric,j:AcademicRecordUnitsTotalNumeric,TRUE,FALSE,,,,A number of total academic units completed.,nc,NumericType,nc:NumericType,,,
4.0,j,AcademicRecordYearDate,j:AcademicRecordYearDate,TRUE,FALSE,,,,A calendar year for which records are being recorded.,niem-xs,gYear,niem-xs:gYear,,,
4.0,j,AcademicSubjectMatter,j:AcademicSubjectMatter,TRUE,FALSE,,,,A specific course content related to core education and academic assessments and programs.,j,AcademicSubjectMatterType,j:AcademicSubjectMatterType,,,
4.0,j,AcademicSubjectMatterAugmentationPoint,j:AcademicSubjectMatterAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type j:AcademicSubjectMatterType,,,,,,
4.0,j,AcademicSubjectMatterCreditsNumeric,j:AcademicSubjectMatterCreditsNumeric,TRUE,FALSE,,,,A number of academic credits associated with a specified subject or course.,nc,NumericType,nc:NumericType,,,
4.0,j,AcademicSubjectMatterName,j:AcademicSubjectMatterName,TRUE,FALSE,,,,A name of an academic course or subject.,nc,ProperNameTextType,nc:ProperNameTextType,,,
4.0,j,AcademicSubjectMatterText,j:AcademicSubjectMatterText,TRUE,FALSE,,,,A description of an academic course or subject.,nc,TextType,nc:TextType,,,
4.0,im,AcademicTermLengthQuantity,im:AcademicTermLengthQuantity,TRUE,FALSE,,,,A number of the estimated time (duration) of an alien students academic-term.,nc,QuantityType,nc:QuantityType,,,
4.0,j,AcademicTestText,j:AcademicTestText,TRUE,FALSE,,,,An examination of a course of study.,nc,TextType,nc:TextType,,,
4.0,em,Access,em:Access,TRUE,FALSE,,,,A credential class that describes the access rights of a resource,em,AccessType,em:AccessType,,,
4.0,em,AccessAugmentationPoint,em:AccessAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AccessType,,,,,,
4.0,scr,AccessControlLevelCodeValue,scr:AccessControlLevelCodeValue,TRUE,FALSE,,,,A number value for the access control level to be applied to the record,niem-xs,integer,niem-xs:integer,,,
4.0,j,AccessoryAssociation,j:AccessoryAssociation,TRUE,FALSE,,,,A relationship between a subject and a person.,j,SubjectPersonAssociationType,j:SubjectPersonAssociationType,,,
4.0,em,AccessRightDescriptionText,em:AccessRightDescriptionText,TRUE,FALSE,,,,A textual description of the access rights of a resource,nc,TextType,nc:TextType,,,
4.0,scr,AccompaniedByFamilyIndicator,scr:AccompaniedByFamilyIndicator,TRUE,FALSE,,,,True if a subject is accompanied by a family member when entering the United States; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
4.0,j,AccompliceAssociation,j:AccompliceAssociation,TRUE,FALSE,,,,An association between an accomplice and a subject.,j,SubjectPersonAssociationType,j:SubjectPersonAssociationType,,,
4.0,cbrn,AcknowledgementData,cbrn:AcknowledgementData,TRUE,FALSE,,,,A set of data regarding an acknowledgement.,cbrn,AcknowledgementDataType,cbrn:AcknowledgementDataType,,,
4.0,cbrn,AcknowledgementDataAugmentationPoint,cbrn:AcknowledgementDataAugmentationPoint,TRUE,TRUE,,,,An augmentation point for cbrn:AcknowledgementDataType.,,,,,,
4.0,scr,AcknowledgementDate,scr:AcknowledgementDate,TRUE,FALSE,,,,A date that the request is ready for processing in the US-VISIT/IDENT system.,nc,DateType,nc:DateType,,,
4.0,cbrn,AcknowledgementDateTime,cbrn:AcknowledgementDateTime,TRUE,FALSE,,,,A Date/time when an acknowledgement was generated.,niem-xs,dateTime,niem-xs:dateTime,,,
4.0,cbrn,AcknowledgementID,cbrn:AcknowledgementID,TRUE,FALSE,,,,A unique identifier of an acknowledgement.,niem-xs,string,niem-xs:string,,,
4.0,cbrn,AcknowledgingActivityName,cbrn:AcknowledgingActivityName,TRUE,FALSE,,,,A name of the activity that produced an acknowledgement. This property can be used to provide data for workflow coordination by the sending or receiving systems.,niem-xs,string,niem-xs:string,,,
4.0,cbrn,AcknowledgingAgency,cbrn:AcknowledgingAgency,TRUE,FALSE,,,,An organization that is responsible for generating an acknowledgement message.,cbrn,AcknowledgingAgencyType,cbrn:AcknowledgingAgencyType,,,
4.0,cbrn,AcknowledgingAgencyAugmentationPoint,cbrn:AcknowledgingAgencyAugmentationPoint,TRUE,TRUE,,,,An augmentation point for cbrn:AcknowledgingAgencyType.,,,,,,
4.0,cbrn,AcknowledgingAgencyCode,cbrn:AcknowledgingAgencyCode,TRUE,FALSE,,,,An organization that is responsible for generating an acknowledgement.,cbrncl,GNDAOrgCodeType,cbrncl:GNDAOrgCodeType,,,
4.0,nc,AcquaintanceAssociation,nc:AcquaintanceAssociation,TRUE,FALSE,,,,An association between people who recognize each other but do not know each other very well.,nc,PersonAssociationType,nc:PersonAssociationType,,,
4.0,biom,AcquisitionDigitalConversionDescriptionText,biom:AcquisitionDigitalConversionDescriptionText,TRUE,FALSE,,,,A description of the analog to digital equipment used to store a representation of the source,nc,TextType,nc:TextType,,,
4.0,biom,AcquisitionLightingSpectrumAugmentationPoint,biom:AcquisitionLightingSpectrumAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AcquisitionLightingSpectrumType,,,,,,
4.0,biom,AcquisitionLightingSpectrumCode,biom:AcquisitionLightingSpectrumCode,TRUE,FALSE,,,,A lighting spectrum used in capturing an image,biom,AcquisitionLightingSpectrumCodeType,biom:AcquisitionLightingSpectrumCodeType,,,
4.0,biom,AcquisitionLightingSpectrumLowerMeasure,biom:AcquisitionLightingSpectrumLowerMeasure,TRUE,FALSE,,,,A lower value in nanometers for the lighting spectrum used in capturing an iris image,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
4.0,biom,AcquisitionLightingSpectrumUpperMeasure,biom:AcquisitionLightingSpectrumUpperMeasure,TRUE,FALSE,,,,An upper value in nanometers for the lighting spectrum used in capturing an iris image,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
4.0,biom,AcquisitionRadioTransmissionFormatDescriptionText,biom:AcquisitionRadioTransmissionFormatDescriptionText,TRUE,FALSE,,,,An acquisition radio transmission format description.,nc,TextType,nc:TextType,,,
4.0,biom,AcquisitionSourceCategoryText,biom:AcquisitionSourceCategoryText,TRUE,FALSE,,,,A kind of biometric capture source (system name etc.).,nc,TextType,nc:TextType,,,
4.0,biom,AcquisitionSourceCode,biom:AcquisitionSourceCode,TRUE,FALSE,,,,A kind of acquisition method for the source representation,biom,AcquisitionSourceCodeType,biom:AcquisitionSourceCodeType,,,
4.0,biom,AcquisitionSourceDescriptionText,biom:AcquisitionSourceDescriptionText,TRUE,FALSE,,,,A description of a vendor-specified source of an image,nc,TextType,nc:TextType,,,
4.0,biom,AcquisitionSourceText,biom:AcquisitionSourceText,TRUE,FALSE,,,,An element to capture source or location information from which a biometric sample was collected.,nc,TextType,nc:TextType,,,
4.0,biom,AcquisitionSpecialCharacteristicsText,biom:AcquisitionSpecialCharacteristicsText,TRUE,FALSE,,,,A description of any specific conditions. An example would be a near-infrared camera outputting images in visible wavelengths,nc,TextType,nc:TextType,,,
4.0,ag,AcreageCalculationProjectionCode,ag:AcreageCalculationProjectionCode,TRUE,FALSE,,,,A calculation code identifying the geospatial projection standard used for calculating acreage.,ag_codes,CoordinateReferenceSystemCodeType,ag_codes:CoordinateReferenceSystemCodeType,,,
4.0,ag,AcreageSubmissionFile,ag:AcreageSubmissionFile,TRUE,FALSE,,,,"A file that is submitted to the crop acreage clearinghouse providing a detailed report regarding the crops planted on a farm, itemized down to the acreage of individual fields and subfields and the individual producer stakeholders.",ag,AcreageSubmissionFileType,ag:AcreageSubmissionFileType,,,
4.0,ag,AcreageSubmissionFileAugmentationPoint,ag:AcreageSubmissionFileAugmentationPoint,TRUE,TRUE,,,,An augmentation point for AcreageSubmissionFileType.,,,,,,
4.0,hs,ActionRequestedAbstract,hs:ActionRequestedAbstract,TRUE,TRUE,,,,"A data concept for describing an agency's request for court action, based upon the needs of the child, youth, or family.",,,,,,
4.0,j,ActivityCounselingAssociation,j:ActivityCounselingAssociation,TRUE,FALSE,,,,An association between an activity and counseling.,j,ActivityCounselingAssociationType,j:ActivityCounselingAssociationType,,,
4.0,j,ActivityCounselingAssociationAugmentationPoint,j:ActivityCounselingAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityCounselingAssociationType.,,,,,,
4.0,j,ActivityCourtAssociation,j:ActivityCourtAssociation,TRUE,FALSE,,,,An association between an activity and a court.,j,ActivityCourtAssociationType,j:ActivityCourtAssociationType,,,
4.0,j,ActivityCourtAssociationAugmentationPoint,j:ActivityCourtAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityCourtAssociationType.,,,,,,
4.0,j,ActivityCourtOrderAssociation,j:ActivityCourtOrderAssociation,TRUE,FALSE,,,,An association between an activity and a court order.,j,ActivityCourtOrderAssociationType,j:ActivityCourtOrderAssociationType,,,
4.0,j,ActivityCourtOrderAssociationAugmentationPoint,j:ActivityCourtOrderAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityCourtOrderAssociationType.,,,,,,
4.0,j,ActivityCriminalOrganizationAssociation,j:ActivityCriminalOrganizationAssociation,TRUE,FALSE,,,,An association between an activity and a criminal organization.,j,ActivityCriminalOrganizationAssociationType,j:ActivityCriminalOrganizationAssociationType,,,
4.0,j,ActivityCriminalOrganizationAssociationAugmentationPoint,j:ActivityCriminalOrganizationAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityCriminalOrganizationAssociationType.,,,,,,
4.0,j,ActivityCustodyTransferAssociation,j:ActivityCustodyTransferAssociation,TRUE,FALSE,,,,An association between an activity and transfer of custody.,j,ActivityCustodyTransferAssociationType,j:ActivityCustodyTransferAssociationType,,,
4.0,j,ActivityCustodyTransferAssociationAugmentationPoint,j:ActivityCustodyTransferAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityCustodyTransferAssociationType.,,,,,,
4.0,nc,ActivityDate,nc:ActivityDate,TRUE,FALSE,,,,A date of an activity.,nc,DateType,nc:DateType,,,
4.0,nc,ActivityDescriptionText,nc:ActivityDescriptionText,TRUE,FALSE,,,,A description of an activity.,nc,TextType,nc:TextType,,,
4.0,j,ActivityDispatcherAssociation,j:ActivityDispatcherAssociation,TRUE,FALSE,,,,An association between an activity and a person who assigns people or units to respond to an activity or location.,nc,ActivityPersonAssociationType,nc:ActivityPersonAssociationType,,,
4.0,nc,ActivityDisposition,nc:ActivityDisposition,TRUE,FALSE,,,,A result or outcome of an activity.,nc,DispositionType,nc:DispositionType,,,
4.0,nc,ActivityDocumentAssociation,nc:ActivityDocumentAssociation,TRUE,FALSE,,,,An association between an activity and a document.,nc,ActivityDocumentAssociationType,nc:ActivityDocumentAssociationType,,,
4.0,nc,ActivityDocumentAssociationAugmentationPoint,nc:ActivityDocumentAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityDocumentAssociationType.,,,,,,
4.0,j,ActivityDocumentServer,j:ActivityDocumentServer,TRUE,FALSE,,,"For example, a warrant or a restraining order.",An entity responsible for service of a legal document.,nc,EntityType,nc:EntityType,,,
4.0,j,ActivityDocumentValidator,j:ActivityDocumentValidator,TRUE,FALSE,,,The document could be a warrant.,An entity to contact to validate a document.,nc,EntityType,nc:EntityType,,,
4.0,j,ActivityDriverLicenseAssociation,j:ActivityDriverLicenseAssociation,TRUE,FALSE,,,,An association between an activity and a driver license.,j,ActivityDriverLicenseAssociationType,j:ActivityDriverLicenseAssociationType,,,
4.0,j,ActivityDriverLicenseAssociationAugmentationPoint,j:ActivityDriverLicenseAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityDriverLicenseAssociationType.,,,,,,
4.0,j,ActivityDueDate,j:ActivityDueDate,TRUE,FALSE,,,,A date when an activity is expected to be completed.,nc,DateType,nc:DateType,,,
4.0,j,ActivityEffectiveDate,j:ActivityEffectiveDate,TRUE,FALSE,,,,A date when an activity is ready for service or action.,nc,DateType,nc:DateType,,,
4.0,j,ActivityEmailAddressAssociation,j:ActivityEmailAddressAssociation,TRUE,FALSE,,,,A relationship between an activity and an email address.,j,ActivityEmailAddressAssociationType,j:ActivityEmailAddressAssociationType,,,
4.0,j,ActivityEmailAddressAssociationAugmentationPoint,j:ActivityEmailAddressAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityEmailAddressAssociationType.,,,,,,
4.0,j,ActivityEmployeeAssociation,j:ActivityEmployeeAssociation,TRUE,FALSE,,,,An association between an activity and an employee.,j,ActivityEmployeeAssociationType,j:ActivityEmployeeAssociationType,,,
4.0,j,ActivityEmployeeAssociationAugmentationPoint,j:ActivityEmployeeAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityEmployeeAssociationType.,,,,,,
4.0,j,ActivityEnforcementOfficialAssociation,j:ActivityEnforcementOfficialAssociation,TRUE,FALSE,,,,An association between an activity and an enforcement official.,nc,ActivityPersonAssociationType,nc:ActivityPersonAssociationType,,,
4.0,j,ActivityEstimatedDuration,j:ActivityEstimatedDuration,TRUE,FALSE,,,,An expected amount of time an activity should last.,niem-xs,duration,niem-xs:duration,,,
4.0,j,ActivityEvidenceAssociation,j:ActivityEvidenceAssociation,TRUE,FALSE,,,,An association between an activity and evidence.,j,ActivityEvidenceAssociationType,j:ActivityEvidenceAssociationType,,,
4.0,j,ActivityEvidenceAssociationAugmentationPoint,j:ActivityEvidenceAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityEvidenceAssociationType.,,,,,,
4.0,j,ActivityEvidenceLedgerAssociation,j:ActivityEvidenceLedgerAssociation,TRUE,FALSE,,,,An association between an activity and an evidence ledger.,nc,ActivityDocumentAssociationType,nc:ActivityDocumentAssociationType,,,
4.0,nc,ActivityFacilityAssociation,nc:ActivityFacilityAssociation,TRUE,FALSE,,,,An association between an activity and a facility.,nc,ActivityFacilityAssociationType,nc:ActivityFacilityAssociationType,,,
4.0,nc,ActivityFacilityAssociationAugmentationPoint,nc:ActivityFacilityAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityFacilityAssociationType.,,,,,,
4.0,j,ActivityFeeAssociation,j:ActivityFeeAssociation,TRUE,FALSE,,,,An association between an activity and a fee.,j,ActivityFeeAssociationType,j:ActivityFeeAssociationType,,,
4.0,j,ActivityFeeAssociationAugmentationPoint,j:ActivityFeeAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityFeeAssociationType.,,,,,,
4.0,j,ActivityForceAssociation,j:ActivityForceAssociation,TRUE,FALSE,,,,An association between an activity and a use of force.,j,ActivityForceAssociationType,j:ActivityForceAssociationType,,,
4.0,j,ActivityForceAssociationAugmentationPoint,j:ActivityForceAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ActivityForceAssociationType.,,,,,,
4.0,j,ActivityFrequencyText,j:ActivityFrequencyText,TRUE,FALSE,,,,A description of the number of occurrences of an activity over a period of time.,nc,TextType,nc:TextType,,,
4.0,nc,ActivityIdentification,nc:ActivityIdentification,TRUE,FALSE,,,,An identification that references an activity.,nc,IdentificationType,nc:IdentificationType,,,
