originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
5.0,,,add,,5.1,biom,DNAFragmentSequenceAnalysisType,A data type for a description of the DNA fragment sequence analysis (FSA) data,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAInstrumentProcessType,"A data type for a description of the DNA instrument testing process used to produce DNA raw data and in most cases, a DNA profile.",biom:DeviceType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNALocusCategoryCodeSimpleType,"A data type for a locus category: ""Autosomal"", ""X-STR"", ""Y-STR"", ""Other""",,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNALocusCategoryCodeType,"A data type for a category of the locus, e.g. autosomal, X-STR, Y-STR, etc.",,biom:DNALocusCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNALocusQualityStatusCodeSimpleType,A data type for a quality status for the locus,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNALocusQualityStatusCodeType,A data type for a quality status for the locus,,biom:DNALocusQualityStatusCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNALocusType,A data type for a STR locus data,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAMitoDataType,A data type for a description of the mitochondria (mtDNA) data,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAMitoFragmentType,A data type for a description of a mitochondria fragment data,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAMitoPolymorphismBaseCodeSimpleType,A data type for a code for the mitochondria base as defined by the International Union of Pure and Applied Chemistry (IUPAC),,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAMitoPolymorphismBaseCodeType,A data type for a code for the mitochondria base as defined by the International Union of Pure and Applied Chemistry (IUPAC),,biom:DNAMitoPolymorphismBaseCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAMitoPolymorphismType,A data type for a description of the differences between the mitochondria DNA data from the revised Cambridge reference sequence (rCRS),,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAPedigreeMemberStatusCodeSimpleType,A data type for a DNA pedigree member status code,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAPedigreeMemberStatusCodeType,A data type for a DNA pedigree member status code,,biom:DNAPedigreeMemberStatusCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAPedigreeType,A data type for a description of a pedigree originating and held at a DNA laboratory,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNAProcessType,A data type for a description of the DNA testing and analysis process used to produce a DNA profile,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNARecordType,A data type for a description of DNA data record,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNASampleCollectionType,A data type for a description of the DNA sample collection,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNASourceCategoryCodeSimpleType,A data type for a description of the DNA source category,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNASourceCategoryCodeType,A data type for a description of the DNA source category,,biom:DNASourceCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNASourceType,"A data type for a description of the DNA source such as the source category person vs. stain; cellular origin blood, etc",,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNASTRDataType,A data type for a description of the DNA data from the short tandem repeat (STR) analysis on nuclear DNA,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNATypingTechnologyCodeSimpleType,A data type for a kind of DNA typing technology,,xs:string,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,DNATypingTechnologyCodeType,A data type for a kind of DNA typing technology,,biom:DNATypingTechnologyCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,PedigreeMemberType,A data type for the description of a member in the pedigree tree.,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,PedigreeStatusCodeSimpleType,A data type for the coding of a pedigree's veracity status,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,biom,PedigreeStatusCodeType,A data type for the coding of a pedigree's veracity status,,biom:PedigreeStatusCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cui,PortionMarkingLDCCodeSimpleType,A data type for a Controlled Unclassified Information (CUI) Executive Agent-approved control that agencies may use to limit or specify CUI dissemination.,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cui,PortionMarkingLDCCodeType,A data type for a Controlled Unclassified Information (CUI) Executive Agent-approved control that agencies may use to limit or specify CUI dissemination.,,cui:PortionMarkingLDCCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cui,PortionMarkingLDCType,A data type for any CUI Executive Agent-approved control that agencies may use to limit or specify CUI dissemination.,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,AccessedInformationCodeSimpleType,"A data type for a kind of information that has been or potentially has been accessed, manipulated, destroyed, or rendered unusable as a result of a breach",,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,AccessedInformationCodeType,"A data type for a kind of information that has been or potentially has been accessed, manipulated, destroyed, or rendered unusable as a result of a breach",,cyber:AccessedInformationCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,AttackPatternType,"A data type for a tactic, technique, or procedure (TTP) used in an attempt to compromise targets",,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,AttackVectorCategoryCodeSimpleType,"A data type for a kind of general approach to achieving an effect, which takes advantage of the exposure of a kind of, or a region in, an attack surface",,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,AttackVectorCategoryCodeType,"A data type for a kind of general approach to achieving an effect, which takes advantage of the exposure of a kind of, or a region in, an attack surface",,cyber:AttackVectorCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,AttackVectorType,A data type for a method by which an entity can gain access to a system,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachAccessedQuantityCategoryCodeSimpleType,A data type for a statement of whether information has been accessed or potentially accessed by a non-authorized user,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachAccessedQuantityCategoryCodeType,A data type for a statement of whether information has been accessed or potentially accessed by a non-authorized user,,cyber:BreachAccessedQuantityCategoryCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachAlteredQuantityCategoryCodeSimpleType,A data type for a statement of whether the count of information accessed by a non-authorized user is an approximate or known one,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachAlteredQuantityCategoryCodeType,A data type for a statement of whether the count of information accessed by a non-authorized user is an approximate or known one,,cyber:BreachAlteredQuantityCategoryCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachCategoryCodeSimpleType,A data type for a kind of information accessed or potentially accessed in a compromise,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachCategoryCodeType,A data type for a kind of information accessed or potentially accessed in a breach,,cyber:BreachCategoryCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachClassificationCategoryCodeSimpleType,"A data type for a kind of category of information that has been or potentially has been accessed, manipulated, destroyed, or rendered unusable as a result of a breach",,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachClassificationCategoryCodeType,"A data type for a kind of category of information that has been or potentially has been accessed, manipulated, destroyed, or rendered unusable as a result of a breach",,cyber:BreachClassificationCategoryCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachEffectCodeSimpleType,A data type for a kind of effect on information resulting from a breach,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachEffectCodeType,A data type for a kind of effect on information resulting from a breach,,cyber:BreachEffectCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachEffectType,A data type for an effect of a breach of information,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachNotificationMethodCodeSimpleType,A data type for a method by which an individual is notified of a breach,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachNotificationMethodCodeType,A data type for a method by which an individual is notified of a breach,,cyber:BreachNotificationMethodCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachNotificationMethodType,A data type for a method by which an entity was notified of a breach,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachNotificationType,A data type for a notification of a breach,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachObservedDataType,A data type for information that has been observed on a cybersecurity related entity,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachRemediationServiceCategoryCodeSimpleType,A data type for a kind of breach remediation service provided,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachRemediationServiceCategoryCodeType,A data type for a kind of breach remediation service provided,,cyber:BreachRemediationServiceCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachRemediationServiceType,A data type for a category of breach remediation service provided to an entity,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,BreachType,"A data type for information pertaining to a loss of control, compromise, unauthorized access, unauthorized disclosure, unauthorized acquisition of a system, system component(s), data, or process(es)",,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ClassifiedInformationExposureType,A data type for an exposure of classified information,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CommonVulnerabilityEnumerationType,A data type for a CommonVulnerabilityEnumeration record,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CompromisedCommunicationType,A data type for a compromised communication between systems,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CongressionalReportType,A data type for a report of an incident to Congress,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ContactInformationAugmentationType,A data type for additional information about contact information,,,CCC,,,TRUE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CourseOfActionType,A data type for an action taken to prevent or respond to an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberAnalyticProgrammingStatementType,A data type for an implementation of a cyber analytic,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberAnalyticType,A data type for an analytic related to a cyber incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberIncidentType,A data type for a cyber event that may require a response,nc:IncidentType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberIndicatorPatternDiamondModelClassificationCodeSimpleType,A data type for a classification of an indicator by kind of Diamond Model component,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberIndicatorPatternDiamondModelClassificationCodeType,A data type for a classification of an indicator by kind of Diamond Model component,,cyber:CyberIndicatorPatternDiamondModelClassificationCodeSimpleType,CSC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberIndicatorPatternType,A data type for a pattern that can be used to detect suspicious or malicious cyber activity,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberInsuranceClaimType,A data type for cyber insurance,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableDNSHostnameObjectType,A data type for an object for that represents the system host that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableDomainNameObjectType,A data type for an object that represents the properties of a network domain name that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableInformationSystemObjectType,A data type for an information system that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableIPv4AddressObjectType,A data type for an object that represents one or more IPv4 addresses that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableIPv6AddressObjectType,A data type for an object that represents one or more IPv6 addresses that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableNetworkObjectType,A data type for a network object that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableNetworkTrafficObjectType,A data type for an object that represents the arbitrary network traffic originating from a source and is addressed to a destination that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableObjectType,"A data type for an action or stateful property that occurs, or may occur, in the operational cyber environment",,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableSocialMediaPlatformObjectType,A data type for an object that represents the properties of a network domain name data type for a social media platform that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableSubNetworkObjectType,A data type for a sub-network object that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberObservableURLObjectType,A data type for an object that represents the properties of a uniform resource locator (URL) that is the subject of an observation,cyber:CyberObservableObjectType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,CyberVulnerabilityType,A data type for a weakness that can be exploited by a threat actor,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,DataClassificationAppealType,A data type for an appeal or challenge related to the security classification of data,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,DataClassificationType,A data type for a security classification of data,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,DeclarationOfEmergencyType,A data type for the formal Declaration of an Emergency,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ElectronicAddressAugmentationType,A data type for additional information about an electronic address,,,CCC,,,TRUE,FALSE,FALSE
5.0,,,add,,5.1,cyber,EndpointType,A data type for a category of an endpoint,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyInformationEncryptionCodeSimpleType,A data type for a policy governing the encryption of information when retransmitted by the recipient,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyInformationEncryptionCodeType,A data type for a policy governing the encryption of information when retransmitted by the recipient,,cyber:ExchangePolicyInformationEncryptionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyInformationProviderAttributionCodeSimpleType,A data type for a policy governing the attribution of the information provider when redistributing the information received,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyInformationProviderAttributionCodeType,A data type for a policy governing the attribution of the information provider when redistributing the information received,,cyber:ExchangePolicyInformationProviderAttributionCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyInformationResaleCodeSimpleType,A data type for a policy governing the resale of information received by the recipient,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyInformationResaleCodeType,A data type for a policy governing the resale of information received by the recipient,,cyber:ExchangePolicyInformationResaleCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyNotificationCodeSimpleType,A data type for a statement of whether an affected entity may be notified of a compromise or threat or not,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyNotificationCodeType,A data type for a statement of whether an affected entity may be notified of a compromise or threat or not,,cyber:ExchangePolicyNotificationCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyPermittedActionCategoryCodeSimpleType,A data type for a kind of permitted action or use of information that can be taken by a recipient,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExchangePolicyPermittedActionCategoryCodeType,A data type for a kind of permitted action or use of information that can be taken by a recipient,,cyber:ExchangePolicyPermittedActionCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,ExposedFileType,A data type for a file exposed in a cyber incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentAssistanceRequiredCategoryCodeSimpleType,A data type for a kind of assistance required to respond to an incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentAssistanceRequiredCategoryCodeType,A data type for a kind of assistance required to respond to an incident,,cyber:IncidentAssistanceRequiredCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentAssistanceType,A data type for assistance required with an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentComplianceDriverType,A data type for mandatory information reporting to an entity after an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentConsequenceCategoryCodeSimpleType,A data type for a kind of consequence resulting from an incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentConsequenceCategoryCodeType,A data type for a kind of consequence resulting from an incident,,cyber:IncidentConsequenceCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentDiscoveryMethodType,A data type for how an incident is detected,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentDocumentAssociationType,A data type for an association between an incident and a document,nc:AssociationType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentElectronicAddressAssociationType,A data type for an association between an incident and an electronic address,nc:AssociationType,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentEndpointImpactType,A data type for an endpoint impacted by an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentFunctionalImpactSeverityCodeSimpleType,A data type for the level of severity of the functional impact of an incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentFunctionalImpactSeverityCodeType,A data type for the level of severity of the functional impact of an incident,,cyber:IncidentFunctionalImpactSeverityCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentImpactedPlatformType,A data type for a platform impacted by the incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentInfectedDeviceType,A data type for the kind of device infected by a cyber incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentInformationalImpactSeverityCodeSimpleType,A data type for the level of severity of the informational impact of an incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentInformationalImpactSeverityCodeType,A data type for the level of severity of the informational impact of an incident,,cyber:IncidentInformationalImpactSeverityCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentNotificationType,A data type for a notification of an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentNotifiedEntityCategoryCodeSimpleType,A data type for a kind of entity notified of an incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentNotifiedEntityCategoryCodeType,A data type for a kind of entity notified of an incident,,cyber:IncidentNotifiedEntityCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentRecoverabilityAssessmentCodeSimpleType,A data type for an estimate of the scope of resources needed to recover from an incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentRecoverabilityAssessmentCodeType,A data type for an estimate of the scope of resources needed to recover from an incident,,cyber:IncidentRecoverabilityAssessmentCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentResponseLessonLearnedCategoryCodeSimpleType,A data type for a kind of lesson learned for responding to a future incident,,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentResponseLessonLearnedCategoryCodeType,A data type for a kind of lesson learned for responding to a future incident,,cyber:IncidentResponseLessonLearnedCategoryCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentResponseLessonLearnedType,A data type for a lesson learned for an incident response,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentResponseType,A data type for a response to an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentSeverityType,A data type for the severity of an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentStrategyType,A data type for a strategy used in responding to an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentSystemImpactType,A data type for an information system impacted by an incident,,,CCC,,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentSystemJeopardyCodeSimpleType,"A data type for an indication of whether an incident actually or imminently jeopardizes the integrity, confidentiality, or availability of information or an information system",,xs:token,S,atomic,,FALSE,FALSE,FALSE
5.0,,,add,,5.1,cyber,IncidentSystemJeopardyCodeType,"A data type for an indication of whether an incident actually or imminently jeopardizes the integrity, confidentiality, or availability of information or an information system",,cyber:IncidentSystemJeopardyCodeSimpleType,CSC,atomic,,FALSE,FALSE,FALSE
