originalRelease,originalNamespace,originalTypeName,changeCode,issue,release,namespace,typeName,definition,parentType,baseType,contentStyle,simpleStyle,isAssociation,isAugmentation,isAdapter,isMetadata
3.1,,,new,,3.2,biom,AudioObjectDescriptorCodeType,A data type for a representation of codes describing an Audio Object,,biom:AudioObjectDescriptorCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,AudioSourceRecorderType,A data type for a set of information regarding the captured voice information,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BiometricCaptureMetricType,A data type for representing Biometric Quality Metrics for the captured biometric image,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BiometricCaptureType,A data type for a set of information regarding the captured biometric information,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BiometricCategoryCodeSimpleType,A data type describing the kinds of biometrics used,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BiometricCategoryCodeType,A data type for a kind of biometric technology,,biom:BiometricCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BiometricClassificationType,A data type for the classification of the kind of the Biometric information in the message.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BiometricCoordinateType,A data type for coordinates that are used to identify the person biometrics of the biometric captured with the encounter when the capture is a composite biometric.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BiometricDataType,A data type for a representation of the identifying Biometric in.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BoundaryShapeCodeSimpleType,A data type for a shape of a boundary of a feature within an image,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,BoundaryShapeCodeType,A data type for a shape of a boundary of a feature within an image,,biom:BoundaryShapeCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CaptureLocationType,A data type for a location where a biometric sample was collected,nc:LocationType,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CaptureResolutionCodeSimpleType,A data type for a minimum or native scanning resolution,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CaptureResolutionCodeType,A data type for a minimum or native scanning resolution,,biom:CaptureResolutionCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CBEFFImageType,A data type for a CBEFF record,biom:ImageType,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CharacterSetCommonNameCodeSimpleType,A data type for a common name for a character set,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CharacterSetCommonNameCodeType,A data type for a common name for a character set,,biom:CharacterSetCommonNameCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CharacterSetIndexCodeSimpleType,"A data type for a character set index number that references an
  associated character set throughout a transaction",,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CharacterSetIndexCodeType,"A data type for a character set index number that references an
  associated character set throughout a transaction",,biom:CharacterSetIndexCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CodecCategoryCodeSimpleType,A data type for an enumeration of codecs capable of encoding or decoding a digital data stream or signal.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CodecCategoryCodeType,A data type for a representation of codecs capable of encoding or decoding a digital data stream or signal.,,biom:CodecCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CodecDetailsType,A data type for a container of descriptive information about the encoding of a digital media data file.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,ContentDiaryInformationType,A data type indicates that redaction/discontinuity has occurred and lists the timings within the voice recording of redacted (overwritten)/discontinuity audio segments.,biom:DiaryInformationType,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,ContentInformationType,"A data type for a description of specific time segments within a voice recording, and their processing.",,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,ContentRecordSummaryType,A data type for a summary of the contents of one record in the transaction other than the Type-1 transaction record,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,CrossReferenceExtendedPackageDataRecordType,"A data type for an extended biometric record including cross reference; base type for record types SMT, DNA and Non-Photographic Image types",,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DeltaDirectionMeasureSimpleType,A data type for a direction of a delta,,xs:nonNegativeInteger,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DeltaDirectionMeasureType,A data type for a direction of a delta,,biom:DeltaDirectionMeasureSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DentalEncodingSystemInformationType,A data type for a set of information regarding the data collection schema that was used for the recording of dental information.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DentalHistoryDataInformationType,A data type for a description of the transducer and transmission channel used to capture a recording.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DentalRadiographImageInformationType,A data type for the information specific to dental radiographic imagery.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DentalStudyReferenceCodeSimpleType,A data type for dental casts and impressions reference code,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DentalStudyReferenceCodeType,A data type for dental casts and impressions reference code,,biom:DentalStudyReferenceCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DentalStudyToothImprintInformationType,A data type to transmit information about models fabricated from a dental arch impression or tooth imprints.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DentalSubjectInformationType,A data type for a set of information regarding the status of the individual at the time when the relevant data was recorded.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DeviceMonitoringModeCodeSimpleType,A data type for a level of human monitoring for an image capture device,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DeviceMonitoringModeCodeType,A data type for a level of human monitoring for an image capture device,,biom:DeviceMonitoringModeCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DiarizationIndicatorCodeSimpleType,A data type for a Diarization Indicator Code.,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DiarizationIndicatorCodeType,A data type for a Redaction/Discontinuity Indicator Code.,,biom:DiarizationIndicatorCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DiaryDetailListType,"A data type for a list of uniquely identified time segments, giving start and end times of each, relative to the absolute beginning of a voice recording.",,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DiaryDetailType,"A data type that uniquely identifies time segments, giving start and end times of each relative to the absolute beginning of the voice recording",,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DiaryInformationType,A data type indicates that redaction/discontinuity has occurred and lists the timings within the voice recording of redacted (overwritten)/discontinuity audio segments.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DigitalAudioRecordHashValueSimpleType,"A data type for a hash value computed from a binary object, like a digital audio record",,xs:string,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DigitalAudioRecordHashValueType,"A data type for a hash value computed from a binary object, like a digital audio record",,biom:DigitalAudioRecordHashValueSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DigitalMediaContainerFormatCodeSimpleType,A data type for a description of the digital container format which encapsulates audio data in an electronic digital recording file.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DigitalMediaContainerFormatCodeType,A data type for a description of the digital container format which encapsulates audio data in an electronic digital recording file.,,biom:DigitalMediaContainerFormatCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DigitalMediaContainerType,A data type for container which contains information about the container format that encapsulates the audio data of the electronic file used to carry the voice data in the digital recording.,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DirectionMeasureSimpleType,"A data type for an angle of direction between -179 and 180, with 0 being upright",,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DirectionMeasureType,"A data type for an angle of direction between -179 and 180, with 0 being upright",,biom:DirectionMeasureSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAAnalysisQuantityCodeSimpleType,A data type for a number of DNA analyses,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAAnalysisQuantityCodeType,A data type for a number of DNA analyses,,biom:DNAAnalysisQuantityCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNACellularCategoryCodeSimpleType,A data type for a kind of origination cell from where a DNA sample was collected,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNACellularCategoryCodeType,A data type for a kind of origination cell from where a DNA sample was collected,,biom:DNACellularCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNADonorCategoryCodeSimpleType,A data type for a kind of DNA donor,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNADonorCategoryCodeType,A data type for a kind of DNA donor,,biom:DNADonorCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNADonorDentalRecordsAvailableCodeSimpleType,A data type for a DNA donor dental record availability code,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNADonorDentalRecordsAvailableCodeType,A data type for a DNA donor dental record availability code,,biom:DNADonorDentalRecordsAvailableCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNADonorStatusCodeSimpleType,A data type for a DNA donor status code,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNADonorStatusCodeType,A data type for a DNA donor status code,,biom:DNADonorStatusCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNADonorType,A data type for a subject of a DNA sample,nc:PersonType,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAElectropherogramType,A data type for a DNA electropherogram,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAGenotypeAllelePairType,A data type for a DNA genotype allele pair,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAGenotypeDistributionCodeSimpleType,A data type for a DNA genotype distribution code,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAGenotypeDistributionCodeType,A data type for a DNA genotype distribution code,,biom:DNAGenotypeDistributionCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAKitType,A data type for a DNA kit,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryAccreditationLevelCodeSimpleType,A data type for a level of DNA laboratory accreditation,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryAccreditationLevelCodeType,A data type for a level of DNA laboratory accreditation,,biom:DNALaboratoryAccreditationLevelCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryAccreditationScopeCodeSimpleType,A data type for a DNA laboratory accreditation scope code,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryAccreditationScopeCodeType,A data type for a DNA laboratory accreditation scope code,,biom:DNALaboratoryAccreditationScopeCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryAccreditationType,A data type for an organization responsible for processing DNA samples,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryCategoryCodeSimpleType,A data type for a kind of DNA laboratory,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryCategoryCodeType,A data type for a kind of DNA laboratory,,biom:DNALaboratoryCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryType,A data type for an organization responsible for processing DNA samples,nc:OrganizationType,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryUnitCategoryCodeSimpleType,A data type for a kind of DNA laboratory unit,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNALaboratoryUnitCategoryCodeType,A data type for a kind of DNA laboratory unit,,biom:DNALaboratoryUnitCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAMitochondrialDataType,A data type for a description of DNA mitochondrial data,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAPedigreeMemberStatusCodeSimpleType,A data type for a DNA pedigree member status code,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAPedigreeMemberStatusCodeType,A data type for a DNA pedigree member status code,,biom:DNAPedigreeMemberStatusCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAPedigreeType,A data type for a description of a pedigree originating and held at a DNA laboratory,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAProfileCategoryCodeSimpleType,A data type for a kind of DNA profile,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAProfileCategoryCodeType,A data type for a kind of DNA profile,,biom:DNAProfileCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAProfileResultCodeSimpleType,A data type for a DNA profile result code,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAProfileResultCodeType,A data type for a DNA profile result code,,biom:DNAProfileResultCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNAProfileType,A data type for a description of a DNA profile,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNARelationshipCodeSimpleType,A data type for a DNA donor relationship code,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNARelationshipCodeType,A data type for a DNA donor relationship code,,biom:DNARelationshipCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNASampleOriginCodeSimpleType,A data type for a DNA source code,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNASampleOriginCodeType,A data type for a DNA source code,,biom:DNASampleOriginCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNASampleOriginType,A data type for a description of the cellular type and origin of a DNA sample,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNASampleType,A data type for a DNA sample,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNASTRProfileCategoryCodeSimpleType,"A data type for a kind of autosomal STR, X-STR, and Y-STR DNA profile",,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNASTRProfileCategoryCodeType,"A data type for a kind of autosomal STR, X-STR, and Y-STR DNA profile",,biom:DNASTRProfileCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNASTRProfileType,"A data type for an autosomal STR, X-STR, and Y-STR DNA profile",,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNATypingTechnologyCategoryCodeSimpleType,A data type for a kind of DNA typing technology,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,DNATypingTechnologyCategoryCodeType,A data type for a kind of DNA typing technology,,biom:DNATypingTechnologyCategoryCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,EmotionalStateCodeSimpleType,A data type for an emotional state.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,EmotionalStateCodeType,A data type for describing an emotional state.,,biom:EmotionalStateCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,EndianCodeSimpleType,A data type that enumerates the ordering possibilities of individually addressable sub-components (bytes) within the representation of a recording.,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,EndianCodeType,A data type that enumerates the ordering possibilities of individually addressable sub-components (bytes) within the representation of a recording.,,biom:EndianCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,ExistentialStatusCodeSimpleType,A data type for mortal status of a person,,xs:token,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,ExistentialStatusCodeType,A data type for mortal status of a person,,biom:ExistentialStatusCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,ExtendedAudioPackageDataRecordType,A data type for an extended biometric record for base type of voice type,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,EyePositionCodeSimpleType,"A data type for an eye position (e.g. left, right)",,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,EyePositionCodeType,"A data type for an eye position (e.g. left, right)",,biom:EyePositionCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,FaceImageAcquisitionProfileCodeSimpleType,A data type for a set of criteria under which the facial image was captured,,xs:integer,S,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,FaceImageAcquisitionProfileCodeType,A data type for a set of criteria under which the facial image was captured,,biom:FaceImageAcquisitionProfileCodeSimpleType,CSC,atomic,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,FaceImageBoundaryType,A data type for a polygon containing a face image in a larger picture,,,CCC,,FALSE,FALSE,FALSE,
3.1,,,new,,3.2,biom,FaceImageBoundingCategoryCodeSimpleType,A data type for a kind of face image in a bounding box,,xs:token,S,atomic,FALSE,FALSE,FALSE,
